brand,model,tracking,connection,max_dpi,hand_orientation,color,price
Cherry,M5400,Optical,Wired,800.0,Both,Gray,"['USD', '14.99']"
Cherry,M5450,Optical,Wired,800.0,,Black,"['USD', '13.99']"
Cherry,MW-2800-2,Optical,Wired,,Both,Black,"['USD', '0.00']"
Cherry,MW-2800-5,Optical,Wired,,Both,Blue,"['USD', '0.00']"
Chester Creek Technologies,CTMO,Optical,Wired,800.0,Both,Black / Green,"['USD', '0.00']"
Chester Creek Technologies,LittleMouse,Optical,Wired,800.0,Both,Multicolor,"['USD', '0.00']"
Chester Creek Technologies,TMO,Optical,Wired,800.0,Both,White,"['USD', '17.95']"
Chester Creek Technologies,TMOB,Optical,Wired,800.0,Both,Black,"['USD', '19.95']"
Cisco,XPACC-MSE-G=,Optical,Wired,,Both,Gray,"['USD', '0.00']"
Cobra,6958012201301,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,9897005950239,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,9897005984104,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '9.99']"
Cobra,AULA Ghost Shark Gaming Mouse,Optical,Wired,2000.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,AZZOR,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Ajazz Quake7,Optical,Wired,2400.0,Right,Black / Red,"['USD', '0.00']"
Cobra,Auroza type G,Optical,Wired,3000.0,Right,Black,"['USD', '0.00']"
Cobra,CORBA JUNOR,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Cobra,Optical,Wired,2400.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Cobra Junior,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Cobra Type-M,Optical,Wired,1600.0,Right,Black,"['USD', '0.00']"
Cobra,Cobra Type-S,Optical,Wired,1600.0,Right,Blue / White,"['USD', '0.00']"
Cobra,E-3lue,Optical,Wired,1600.0,Both,Black,"['USD', '0.00']"
Cobra,E-3lueHorizon,Laser,Wireless,,Both,Black / Blue,"['USD', '0.00']"
Cobra,E-Blue MARVEL AUROZA IRON MAN 3,Laser,Wired,4000.0,Both,Red,"['USD', '0.00']"
Cobra,E-Blue Mazer,Laser,Wireless,2500.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,E-Blue Mazer II,Laser,Wireless,2500.0,Right,Black / Silver,"['USD', '0.00']"
Cobra,E-blue Cobra II,Optical,Wireless,2500.0,Right,Black,"['USD', '0.00']"
Cobra,EMS140BKC,Laser,Wired,2500.0,Right,Black / Silver,"['USD', '0.00']"
Cobra,Eagle Hunter,Optical,Wired,2400.0,Both,Black,"['USD', '0.00']"
Cobra,Horizon,Optical,Wireless,1750.0,Right,Black / Red,"['USD', '0.00']"
Cobra,Mazer,Optical,Wired,2500.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Mazer II,Optical,Wired,2500.0,Right,Black,"['USD', '0.00']"
Cobra,Mazer Type-L,Optical,Wired,3500.0,Right,Black,"['USD', '0.00']"
Cobra,Mazer Type-R,Optical,Wired,2400.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,SKU038144,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Cobra,Silenz,Optical,Wired,2400.0,Both,Multicolor,"['USD', '0.00']"
Cobra,TARRASQUE GLARE,Optical,Wired,3600.0,Right,Multicolor,"['USD', '0.00']"
Cobra,cobra II,Optical,Wired,1600.0,Right,Multicolor,"['USD', '0.00']"
Cooler Master,CM Storm Havoc,Laser,Wired,8200.0,Right,Black / Red,"['USD', '0.00']"
Cooler Master,CM Storm Inferno,Laser,Wired,4000.0,Right,Black,"['USD', '0.00']"
Cooler Master,CM Storm Recon,Optical,Wired,4000.0,Both,White,"['USD', '0.00']"
Cooler Master,CM Storm Sentinel Advance II,Laser,Wired,8200.0,Right,Gray,"['USD', '0.00']"
Cooler Master,CM Storm Spawn,Optical,Wired,3500.0,Right,Black / Red,"['USD', '0.00']"
Cooler Master,CM Storm Xornet,Optical,Wired,2000.0,Right,Black,"['USD', '0.00']"
Cooler Master,MM710,Optical,Wired,16000.0,Right,Black,"['USD', '39.99']"
Cooler Master,MM710 Glossy Black,Optical,Wired,16000.0,Right,Black,"['USD', '39.99']"
Cooler Master,MM710 Glossy White,Optical,Wired,16000.0,Right,White,"['USD', '55.99']"
Cooler Master,MM710 Matte White,Optical,Wired,16000.0,Right,White,"['USD', '46.99']"
Cooler Master,MM711,Optical,Wired,16000.0,Right,Blue,"['USD', '0.00']"
Cooler Master,MM711 Black Glossy,Optical,Wired,16000.0,Right,Black,"['USD', '0.00']"
Cooler Master,MM711 Black Matte,Optical,Wired,16000.0,Right,Black,"['USD', '69.98']"
Cooler Master,MM711 White Glossy,Optical,Wired,16000.0,Right,White,"['USD', '49.99']"
Cooler Master,MM711 White Matte,Optical,Wired,16000.0,Right,White,"['USD', '55.99']"
Cooler Master,MM720 Glossy,Optical,Wired,16000.0,Right,White,"['USD', '49.99']"
Cooler Master,MM720 Matte,Optical,Wired,16000.0,Right,White,"['USD', '0.00']"
Cooler Master,MM830,Optical,Wired,24000.0,Right,Black,"['USD', '74.98']"
Cooler Master,MM831,Optical,Wireless,32000.0,Right,Black,"['USD', '0.00']"
Cooler Master,MasterMouse MM520,Optical,Wired,12000.0,,Black,"['USD', '64.98']"
Cooler Master,MasterMouse MM530,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
Cooler Master,Mizar,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Cooler Master,Recon,Optical,Wired,4000.0,Both,Black,"['USD', '0.00']"
Cooler Master,SGM-6001-GLLW1,Laser,Wired,5600.0,Right,Black / Gray,"['USD', '0.00']"
Cooler Master,Sentinel III,Optical,Wired,6400.0,Right,Black,"['USD', '0.00']"
Cooler Master,Storm Reaper,Laser,Wired,8200.0,Right,Black / Silver,"['USD', '0.00']"
Cooler Master,Xornet II,Optical,Wired,3320.0,Right,Black,"['USD', '0.00']"
Corsair,DARK CORE RGB,Optical,Wireless,16000.0,Right,Black,"['USD', '400.76']"
Corsair,DARK CORE RGB PRO,Optical,Wireless,18000.0,Right,Black,"['USD', '70.98']"
Corsair,DARK CORE RGB PRO SE,Optical,Wireless,18000.0,Right,Black,"['USD', '89.93']"
Corsair,DARK CORE RGB SE,Optical,Wireless,16000.0,Right,Black,"['USD', '0.00']"
Corsair,GLAIVE RGB,Optical,Wired,16000.0,Right,Black,"['USD', '0.00']"
Corsair,GLAIVE RGB Aluminum,Optical,Wired,16000.0,Right,Black,"['USD', '94.83']"
Corsair,GLAIVE RGB PRO,Optical,Wired,18000.0,Right,Black,"['USD', '81.90']"
Corsair,HARPOON RGB,Optical,Wireless,10000.0,Right,Black,"['USD', '49.99']"
Corsair,HARPOON RGB PRO,Optical,Wired,12000.0,Right,Black,"['USD', '29.99']"
Corsair,Harpoon RGB,Optical,Wired,6000.0,Right,Black,"['USD', '39.98']"
Corsair,IRONCLAW RGB FPS/MOBA,Optical,Wired,18000.0,Right,Black,"['USD', '53.80']"
Corsair,IRONCLAW RGB WIRELESS,Optical,Wireless,18000.0,Right,Black,"['USD', '79.99']"
Corsair,KATAR,Optical,Wired,8000.0,Both,Black / Red,"['USD', '79.98']"
Corsair,KATAR PRO,Optical,Wireless,10000.0,Right,Black,"['USD', '35.79']"
Corsair,M55 RGB PRO,Optical,Wired,12400.0,Both,White / Gray,"['USD', '39.99']"
Corsair,M55 RGB Pro,Optical,Wired,12400.0,Both,Black,"['USD', '36.99']"
Corsair,M65,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Corsair,M65 PRO RGB FPS,Optical,Wired,12000.0,Right,Black,"['USD', '54.99']"
Corsair,M65 PRO RGB FPS (White),Optical,Wired,12000.0,Right,White,"['USD', '0.00']"
Corsair,M65 RGB,Laser,Wired,8200.0,Right,Black / White,"['USD', '0.00']"
Corsair,M65 RGB ELITE,Optical,Wired,17997.0,Right,Black,"['USD', '54.98']"
Corsair,NIGHTSWORD RGB,Optical,Wired,18000.0,Right,Black,"['USD', '79.99']"
Corsair,Raptor LM3,Optical,Wired,2400.0,Right,Black,"['USD', '0.00']"
Corsair,Raptor M3,Optical,Wired,1600.0,Right,Black,"['USD', '30.00']"
Corsair,Raptor M30,Optical,Wired,4000.0,Right,Black,"['USD', '0.00']"
Corsair,Raptor M4,Laser,Wired,6000.0,Right,Black,"['USD', '0.00']"
Corsair,Raptor M40,Optical,Wired,4000.0,Right,Black,"['USD', '0.00']"
Corsair,Raptor M45,Optical,Wired,5000.0,Right,Black / Red,"['USD', '0.00']"
Corsair,SABRE RGB,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Corsair,SCIMITAR PRO RGB,Optical,Wired,16000.0,Right,Black,"['USD', '170.99']"
Corsair,SCIMITAR RGB,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
Corsair,SCIMITAR RGB ELITE,Optical,Wired,18000.0,Right,Black,"['USD', '79.99']"
Corsair,Sabre,Optical,Wired,6400.0,Right,Multicolor,"['USD', '0.00']"
Corsair,Sabre RGB,Optical,Wired,10000.0,Right,Black,"['USD', '0.00']"
Corsair,Scimitar RGB,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
Corsair,Vengeance M60,Laser,Wired,5700.0,Right,Black,"['USD', '0.00']"
Corsair,Vengeance M65,Laser,Wired,8200.0,Right,White,"['USD', '0.00']"
Corsair,Vengeance M90,Laser,Wired,5700.0,Right,Black,"['USD', '0.00']"
Corsair,Vengeance M95,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Cougar,200M,Optical,Wired,2000.0,Right,Black / Red,"['USD', '0.00']"
Cougar,230M,Optical,Wired,3200.0,Both,White / Yellow,"['USD', '0.00']"
Cougar,250M,Optical,Wired,4000.0,Both,Black / Orange,"['USD', '0.00']"
Cougar,300M,Optical,Wired,4000.0,Right,Black / Orange,"['USD', '0.00']"
Cougar,450M (Black/Green),Optical,Wired,5000.0,Both,Black / Green,"['USD', '0.00']"
Cougar,450M (Black/Orange),Optical,Wired,5000.0,Both,Black / Orange,"['USD', '0.00']"
Cougar,500M,Optical,Wired,4000.0,Right,Black / White,"['USD', '0.00']"
Cougar,550M,Optical,Wired,6400.0,Right,Black / Orange,"['USD', '29.80']"
Cougar,600M,Laser,Wired,8200.0,Right,Orange,"['USD', '0.00']"
Cougar,700M,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
Cougar,700M EVO,Optical,Wired,16000.0,Right,Black,"['USD', '79.99']"
Cougar,700M EVO RGB,Optical,Wired,16000.0,Right,Black,"['USD', '79.99']"
Cougar,MINOS XT,Optical,Wired,4000.0,Right,Black,"['USD', '0.00']"
Cougar,Minos X1,Optical,Wired,2000.0,Right,Black,"['USD', '0.00']"
Cougar,Minos X2,Optical,Wired,3000.0,Right,Black,"['USD', '0.00']"
Cougar,Minos X3,Optical,Wired,3200.0,Right,Black,"['USD', '45.75']"
Cougar,Revenger,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
Creative Labs,Siege M04,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
Cubeternet,Cubeternet Bluetooth Optical mini Mouse,Optical,Bluetooth Wireless,,Both,Black / Silver,"['USD', '0.00']"
Cyber Snipa,CSLM01,Laser,Wired,2400.0,Right,Black,"['USD', '0.00']"
Cyber Snipa,CSLMSL01,Laser,Wired,5000.0,Right,Black,"['USD', '0.00']"
Cyber Snipa,CSLMSW01,Laser,Wired,1600.0,Right,Black,"['USD', '18.95']"
Cyborg,CCB437050002/04/1,Laser,Wired,4000.0,Right,Black,"['USD', '0.00']"
Cyborg,CCB4370900B2/02/1,Laser,Wireless,5600.0,Right,Black,"['USD', '0.00']"
Cyborg,R.A.T.7 Albino,Laser,Wired,6400.0,Right,White,"['USD', '0.00']"
Cyborg,R.A.T.7 Infection,Laser,Wired,,Right,Black,"['USD', '0.00']"
DLAND,ZELOTES,Optical,Wired,7200.0,Right,Black,"['USD', '0.00']"
DLAND,Zelotes T90,Optical,Wired,9200.0,Right,Black,"['USD', '0.00']"
Das Keyboard,Division Zero M50,Laser,Wired,6400.0,Both,Black / Red,"['USD', '0.00']"
Dell,468-7409 Mouse,Optical,Wired,,Both,Black,"['USD', '19.98']"
Dell,468-7410 Mouse,Optical,Bluetooth Wireless,,Both,Black / Silver,"['USD', '0.00']"
Dell,469-4227,Laser,Bluetooth Wireless,1000.0,Both,Black / Silver,"['USD', '0.00']"
Dell,Alienware Elite,Optical,Wired,12000.0,Right,Silver / Black,"['USD', '0.00']"
Dell,MS116,Optical,Wired,1000.0,Both,Black,"['USD', '21.99']"
Dell,WM123,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Dell,WM126,Optical,Wireless,1000.0,Both,Black,"['USD', '14.99']"
Dell,WM311,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Dell,WM326,Laser,Wireless,1600.0,Both,Black,"['USD', '0.00']"
Dell,WM615,Laser,Bluetooth Wireless,1000.0,Both,Black,"['USD', '0.00']"
Ducky,Secret RGB,Optical,Wired,5000.0,Right,Black,"['USD', '0.00']"
EVGA,TORQ X10,Laser,Wired,8200.0,Both,Black / Red,"['USD', '0.00']"
EVGA,TORQ X10 Carbon,Laser,Wired,8200.0,Both,Black / Red,"['USD', '116.94']"
EVGA,TORQ X3,Optical,Wired,4000.0,Both,Black / Silver,"['USD', '34.49']"
EVGA,TORQ X5,Optical,Wired,6400.0,Both,Black / White,"['USD', '0.00']"
EVGA,TORQ X5L,Laser,Wired,8200.0,Both,Black / Orange,"['USD', '27.96']"
Endgame Gear,XM1,Optical,Wired,16000.0,Right,White,"['USD', '0.00']"
Epic Gear,EGMA1H-OB,Laser,Wired,6000.0,Right,Black,"['USD', '0.00']"
Ergoguys,0090-0020,Optical,Wired,,Right,Black,"['USD', '0.00']"
Ergoguys,0090-0030,Optical,Wired,400.0,Right,White,"['USD', '100.98']"
Ergoguys,0270-0030,Optical,Wired,400.0,Both,White,"['USD', '110.94']"
Ergoguys,CST Kidtrack,Trackball,Wired,,Both,White,"['USD', '0.00']"
Ergoguys,CST1550,Trackball,Wired,1600.0,Both,Black,"['USD', '0.00']"
Ergoguys,CST3645,Optical,Wired,1600.0,Right,Black,"['USD', '0.00']"
Ergoguys,Comfi Ergonomic Mouse,Optical,Wired,1000.0,Right,Black,"['USD', '0.00']"
Ergoguys,EM011-W,Optical,Wired,1000.0,,White,"['USD', '39.86']"
Ergoguys,EMO11-BL,Optical,Wired,1000.0,Right,Black,"['USD', '44.06']"
Ergoguys,KM200,Optical,Wired,800.0,,Red / Blue,"['USD', '0.00']"
Ergoguys,KOV-GTM-B,Laser,Wireless,,Right,Black / Silver,"['USD', '79.00']"
Ergoguys,MIBRU-001,Optical,Wired,2400.0,Both,Red / Black,"['USD', '0.00']"
Ergoguys,MIBRU-002,Laser,Wired,3200.0,Right,Black,"['USD', '0.00']"
Ergoguys,Onyx,Optical,Wired,400.0,Right,Blue / White,"['USD', '0.00']"
Ergoguys,RTM-083,Optical,Wired,800.0,Both,Green,"['USD', '0.00']"
Ergoguys,WUT-13,Trackball,Wired,,Right,Blue / Gray,"['USD', '0.00']"
Ergoguys,WWT-13,Trackball,Wired,,Right,White / Blue,"['USD', '0.00']"
Ergoguys,XL-750BK,Laser,Wired,3600.0,Right,Black,"['USD', '69.00']"
Etekcity,SCROLL S200,Optical,Wired,1600.0,Right,Black / Blue,"['USD', '0.00']"
Etekcity,Scroll 6E,Optical,Wired,4000.0,Right,Black / Blue,"['USD', '0.00']"
Etekcity,Scroll Alpha,Laser,Wired,8200.0,Both,Black / Blue,"['USD', '0.00']"
Etekcity,Scroll M535,Optical,Wired,3000.0,Right,Black / Blue,"['USD', '0.00']"
Etekcity,Scroll X1 M555,Optical,Wired,2400.0,Right,Black / Red,"['USD', '0.00']"
Evoluent,VM4L,Laser,Wired,,Left,Silver / Black,"['USD', '89.95']"
Evoluent,VM4R,Laser,Wired,,Right,Silver / Black,"['USD', '89.95']"
Evoluent,VM4S,Optical,Wired,,,Purple,"['USD', '89.95']"
Evoluent,VM4SW small,Optical,Wireless,2600.0,Right,Brown / Black,"['USD', '109.95']"
Evoluent,VMCRW Vertical Mouse C,Laser,Wireless,,Right,Black / Silver,"['USD', '109.95']"
Evoluent,VMCRWG Vertical Mouse C,Optical,Wireless,2600.0,Right,Gold / Black,"['USD', '109.95']"
Evoluent,VMDL,Laser,Wired,,Right,Black / Silver,"['USD', '99.95']"
Evoluent,VMDLW,Laser,Wireless,,Right,Black / Silver,"['USD', '114.95']"
Evoluent,VMDM,Optical,Wired,,Right,Black / Silver,"['USD', '99.95']"
Evoluent,VMDMW VerticalMouse D Medium,Laser,Wireless,1600.0,Right,Black,"['USD', '114.95']"
Evoluent,VMDS,Optical,Wired,,Right,Black / Silver,"['USD', '99.95']"
Evoluent,VMDSW Vertical Mouse D Small,Laser,Wireless,1600.0,Right,Black,"['USD', '114.95']"
Evoluent,VerticalMouse 4 Right,Laser,Bluetooth Wireless,,Right,White,"['USD', '109.95']"
Evoluent,VerticalMouse 4 Right Wireless,Optical,Wireless,,Right,Black / Blue,"['USD', '102.99']"
Feenix,Nascita,Laser,Wired,8200.0,Right,Black / White,"['USD', '0.00']"
Fellowes,98904,Optical,Wireless,,Both,Blue / Silver,"['USD', '58.11']"
Fellowes,98905,Optical,Wired,,Both,Silver / Blue,"['USD', '32.14']"
Fellowes,98912,Optical,Wireless,,Both,Black,"['USD', '39.83']"
Fellowes,98913,Optical,Wired,,Both,Black,"['USD', '0.00']"
Fellowes,Penguin Large,Laser,Wireless,1200.0,Both,Black / Silver,"['USD', '0.00']"
Fellowes,Penguin Medium,Laser,Wireless,1200.0,Both,Black / Silver,"['USD', '0.00']"
Fellowes,Penguin Small,Laser,Wireless,1200.0,Both,Black / Silver,"['USD', '0.00']"
FinalMouse,Air58 Ninja,Optical,Wired,3200.0,Right,Blue,"['USD', '554.98']"
FinalMouse,FinalMouse 2015,Optical,Wired,3200.0,Right,Black,"['USD', '0.00']"
FinalMouse,Tournament Pro 2016,Optical,Wired,,Right,Black,"['USD', '0.00']"
FinalMouse,Ultralight Pro,Optical,Wired,3200.0,Right,Black,"['USD', '0.00']"
Fujitsu,FPCMO032AP,Laser,Wired,,Both,Black,"['USD', '0.00']"
Fujitsu,FPCMO16AP,Optical,Wired,,Both,Black,"['USD', '0.00']"
Fujitsu,FPCMO17,Optical,Wired,,,Silver,"['USD', '0.00']"
Func,MS 3,Laser,Wired,5040.0,Right,Black / Red,"['USD', '0.00']"
Func,MS- 3 Revision 2,Laser,Wired,5670.0,Right,Black / Red,"['USD', '0.00']"
Func,MS-2,Optical,Wired,4000.0,Right,Black / Orange,"['USD', '0.00']"
G-Wolves,HT-M 3360 Ash,Optical,Wired,12000.0,Right,Silver,"['USD', '0.00']"
G-Wolves,HT-M 3360 Black,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
G-Wolves,HT-M 3360 Gray,Optical,Wired,12000.0,Right,Gray,"['USD', '0.00']"
G-Wolves,HT-M 3360 Red,Optical,Wired,12000.0,Right,Red,"['USD', '0.00']"
G-Wolves,HT-M 3360 White,Optical,Wired,12000.0,Right,White,"['USD', '49.99']"
G-Wolves,HT-M 3360 White/Blue,Optical,Wired,12000.0,Right,White / Blue,"['USD', '0.00']"
G.Skill,RIPJAWS MX780,Laser,Wired,8200.0,Both,Black,"['USD', '34.99']"
GAMDIAS,APOLLO,Optical,Wired,3200.0,Right,Black,"['USD', '0.00']"
GAMDIAS,DEMETER,Optical,Wired,2000.0,Both,Black,"['USD', '0.00']"
GAMDIAS,HADES Optical Extension,Optical,Wired,3200.0,Both,Black,"['USD', '0.00']"
GAMDIAS,ZEUS,Laser,Wired,8200.0,Right,Black,"['USD', '0.00']"
GAMDIAS,ZEUS P1 RGB,Optical,Wired,12000.0,Right,Black,"['USD', '0.00']"
GAMDIAS,Zeus E2,Optical,Wired,3200.0,Right,Black,"['USD', '0.00']"
GAMDIAS,Zeus Esports Edition,Laser,Wired,8200.0,Right,Black / Red,"['USD', '0.00']"
GE,97986,Optical,Wired,,Both,Black,"['USD', '0.00']"
GameMax,Strike,Optical,Wired,3200.0,Right,Black,"['USD', '0.00']"
GameMax,Tornado,Optical,Wired,2000.0,Right,Black,"['USD', '0.00']"
Gear Head,2.4 GHz Wireless Optical Nano Mouse,Optical,Wireless,1000.0,Both,White,"['USD', '0.00']"
Gear Head,BT9400WHT,Optical,Bluetooth Wireless,800.0,Right,White,"['USD', '0.00']"
Gear Head,BT9500BLK,Optical,Bluetooth Wireless,800.0,Right,Silver / Black,"['USD', '0.00']"
Gear Head,BT9750BLK,Optical,Bluetooth Wireless,1600.0,Right,Black,"['USD', '0.00']"
Gear Head,BT9750BLU,Optical,Bluetooth Wireless,1600.0,Right,Black / Blue,"['USD', '0.00']"
Gear Head,BT9750RED,Optical,Bluetooth Wireless,1600.0,Right,Black / Red,"['USD', '0.00']"
Gear Head,LM6000U,Laser,Wired,1600.0,Both,Black,"['USD', '0.00']"
Gear Head,LM6000U-CP10,Laser,Wired,1600.0,Both,Black,"['USD', '0.00']"
Gear Head,LMT3600BLK,Laser,Wireless,,,Black,"['USD', '0.00']"
Gear Head,MP1300BLK,Optical,Wired,,,Silver / Black,"['USD', '0.00']"
Gear Head,MP1550RU,Optical,Wired,800.0,Both,Black / Silver,"['USD', '26.79']"
Gear Head,MP1600RU,Optical,Wired,800.0,,Black,"['USD', '0.00']"
Gear Head,MP1700BLU,Optical,Wireless,800.0,Both,Blue,"['USD', '0.00']"
Gear Head,MP1800RED,Optical,Wireless,800.0,Both,Red,"['USD', '0.00']"
Gear Head,MP1900W,Optical,Wireless,800.0,,Black / Silver,"['USD', '0.00']"
Gear Head,MP1950BLK,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Gear Head,MP1975BLK,Optical,Wireless,,Right,Black,"['USD', '0.00']"
Gear Head,MP1975BLU,Optical,Wireless,,Both,Blue,"['USD', '0.00']"
Gear Head,MP1975RED,Optical,Wireless,,Both,Red,"['USD', '0.00']"
Gear Head,MP2100BLU,Optical,Wireless,,Both,Black / Blue,"['USD', '16.95']"
Gear Head,MP2100NBL,Optical,Wireless,,Both,Blue,"['USD', '0.00']"
Gear Head,MP2100NGR,Optical,Wireless,,Both,Green,"['USD', '0.00']"
Gear Head,MP2100NOR,Optical,Wireless,,Both,Orange,"['USD', '0.00']"
Gear Head,MP2100NPK,Optical,Wireless,,Both,Pink,"['USD', '0.00']"
Gear Head,MP2100NPR,Optical,Wireless,,Both,Purple,"['USD', '0.00']"
Gear Head,MP2120BLU,Laser,Wireless,,Both,Blue,"['USD', '0.00']"
Gear Head,MP2120CMO,Optical,Wireless,,Both,Camo,"['USD', '12.99']"
Gear Head,MP2120LPD,Optical,Wireless,,Both,Black / Orange,"['USD', '0.00']"
Gear Head,MP2120RDF,Optical,Wireless,,Both,Black / Red,"['USD', '0.00']"
Gear Head,MP2120RED,Laser,Wireless,,Both,Red / Black,"['USD', '0.00']"
Gear Head,MP2120SNL,Optical,Wireless,,Both,Black / White,"['USD', '12.99']"
Gear Head,MP2125BLU,Optical,Wireless,1000.0,Both,Black / Blue,"['USD', '8.99']"
Gear Head,MP2175BLU,Optical,Wireless,,,Blue,"['USD', '0.00']"
Gear Head,MP2200RED,Optical,Wireless,,Both,Black / Red,"['USD', '19.98']"
Gear Head,MP2225RED,Optical,Wireless,1000.0,Both,Red / Black,"['USD', '0.00']"
Gear Head,MP2275RED,Optical,Wireless,,Both,Red,"['USD', '0.00']"
Gear Head,MP2325BLK,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Gear Head,MP2350BLK,Optical,Wireless,,Both,Black,"['USD', '17.17']"
Gear Head,MP2375BLK,Optical,Wireless,,Both,Black,"['USD', '0.00']"
Gear Head,MP2425PUR,Optical,Wireless,1000.0,Both,Black / Purple,"['USD', '19.98']"
Gear Head,MP2475PUR,Optical,Wireless,,,Purple,"['USD', '0.00']"
Gear Head,MP2500PUR,Optical,Wireless,,,Purple,"['USD', '0.00']"
Gear Head,MP2650BLU,Optical,Wireless,,,Blue,"['USD', '0.00']"
Gear Head,MP2650BLU-CP10,Optical,Wireless,1600.0,Right,Black / Blue,"['USD', '0.00']"
Gear Head,MP2750RED,Optical,Wireless,,,Red,"['USD', '0.00']"
Gear Head,MP2750RED-CP10,Optical,Wireless,,Right,Black / Red,"['USD', '0.00']"
Gear Head,MP2800BLK,Optical,Wireless,,,Black,"['USD', '0.00']"
Gear Head,MP2850BLK,Optical,Wireless,,,Black,"['USD', '0.00']"
Gear Head,MP2850BLK-CP10,Laser,Wireless,,Right,Black,"['USD', '0.00']"
Gear Head,MP2950PUR,Optical,Wireless,,,Purple,"['USD', '0.00']"
Gear Head,MP2950PUR-CP10,Optical,Wireless,,Right,Black / Purple,"['USD', '0.00']"
Gear Head,MP3500WT,Optical,Wireless,,Both,Black,"['USD', '0.00']"
Gear Head,MP3750MAC,Optical,Wireless,1000.0,Both,Black / Silver,"['USD', '76.13']"
Gear Head,MPT3100BLU,Optical,Wireless,,,Blue,"['USD', '0.00']"
Gear Head,MPT3100BLU-CP10,Optical,Wireless,,Right,Black / Blue,"['USD', '0.00']"
Gear Head,MPT3200RED,Optical,Wireless,,,Red,"['USD', '0.00']"
Gear Head,MPT3200RED-CP10,Optical,Wireless,,Right,Black / Red,"['USD', '0.00']"
Gear Head,MPT3300BLK,Optical,Wireless,,,Black,"['USD', '0.00']"
Gear Head,MPT3300BLK-CP10,Optical,Wireless,,Right,Black,"['USD', '0.00']"
Gear Head,MPT3400YLW,Optical,Wireless,,Both,Yellow / Black,"['USD', '0.00']"
Gear Head,MPT3400YLW-CP10,Optical,Wireless,800.0,Right,Black / Yellow,"['USD', '0.00']"
Gear Head,MPT3500PUR-CP10,Optical,Wireless,800.0,Right,Black / Purple,"['USD', '0.00']"
Gear Head,OM3000U,Optical,Wired,800.0,Both,Black / Silver,"['USD', '0.00']"
Gear Head,OM3400U,Optical,Wired,400.0,Both,Black,"['USD', '12.65']"
Gear Head,OM3700UP,Optical,Wired,,Both,Black / White,"['USD', '18.89']"
Gear Head,OM3800U,Optical,Wired,800.0,,Black,"['USD', '44.99']"
Gear Head,OM4000W-CP10,Optical,Wireless,,Both,Black / Silver,"['USD', '0.00']"
Gear Head,OM4500WT,Optical,Wireless,,Right,Silver,"['USD', '57.59']"
Gear Head,OM4750W,Optical,Wireless,1600.0,Right,Silver,"['USD', '0.00']"
Gear Head,OM6500WT,Optical,Wireless,1600.0,,Red,"['USD', '0.00']"
Gear Head,OM6750W,Optical,Wireless,1600.0,Right,Black / Red,"['USD', '0.00']"
Gear Head,OM900P,Optical,Wired,800.0,Both,Silver / Black,"['USD', '23.99']"
Genius,31010010100,Optical,Wired,1200.0,Both,Black,"['USD', '0.00']"
Genius,31030042109,Laser,Wireless,1200.0,Both,Black,"['USD', '0.00']"
Genius,31030048102,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Genius,31030058101,Optical,Wireless,1600.0,Right,Black / Gray,"['USD', '0.00']"
Genius,31030068101,Optical,Wireless,1250.0,Both,Blue / White,"['USD', '0.00']"
Genius,31030068106,Optical,Wireless,1250.0,Both,Black,"['USD', '0.00']"
Genius,31030088102,Optical,Wireless,1600.0,Both,White,"['USD', '0.00']"
Genius,31030089101,Optical,Wireless,1000.0,Both,Black,"['USD', '0.00']"
Genius,31030107103,Optical,Wireless,1200.0,Both,Silver,"['USD', '0.00']"
Genius,Ammox X1 400,Optical,Wired,3200.0,Both,Black / Red,"['USD', '0.00']"
