brand,model,chipset,vram,core_clock,boost_clock,color,length,price
Club 3D,CGAX-R9FX8,Radeon R9 Fury X,{'total': 4000000000},{'cycles': 1050000000},,Black / Red,195.0,"['USD', '0.00']"
Club 3D,royalAce,Radeon R9 290,{'total': 4000000000},{'cycles': 1040000000},,Black / Red,308.0,"['USD', '0.00']"
Club 3D,royalKing,Radeon R7 260X,{'total': 2000000000},{'cycles': 1050000000},{'cycles': 1160000000},Black / Red,223.0,"['USD', '0.00']"
Club 3D,royalQueen,Radeon R9 280X,{'total': 3000000000},{'cycles': 850000000},{'cycles': 1000000000},Black / Red,266.0,"['USD', '0.00']"
Club 3D,royalQueen OC,Radeon R9 380,{'total': 4000000000},{'cycles': 980000000},,Black / Red,207.0,"['USD', '0.00']"
Colorful,iGame GTX1080Ti Vulcan X OC,GeForce GTX 1080 Ti,{'total': 11000000000},{'cycles': 1480000000},{'cycles': 1733000000},Black,317.0,"['USD', '0.00']"
Corsair,CB-9060010-WW,GeForce GTX 1080,{'total': 8000000000},{'cycles': 1607000000},{'cycles': 1847000000},Black / Silver,270.0,"['USD', '0.00']"
Corsair,CB-9060011-WW,GeForce GTX 1080 Ti,{'total': 11000000000},{'cycles': 1569000000},{'cycles': 1683000000},Black / Gray,269.0,"['USD', '0.00']"
Dell,469-4186,Quadro K600,{'total': 1000000000},{'cycles': 876000000},,Black / Green,160.0,"['USD', '46.79']"
Diamond,5450PE31G,Radeon HD 5450,{'total': 1000000000},{'cycles': 650000000},,Red / Silver,152.0,"['USD', '39.99']"
Diamond,5450PE512,Radeon HD 5450,{'total': 500000000},{'cycles': 650000000},,Red / Silver,,"['USD', '0.00']"
Diamond,5550PE31G,Radeon HD 5550,{'total': 1000000000},{'cycles': 550000000},,Black / Blue,170.0,"['USD', '0.00']"
Diamond,5570PE31G,Radeon HD 5570,{'total': 1000000000},{'cycles': 650000000},,,170.0,"['USD', '0.00']"
Diamond,5670PE51G,Radeon HD 5670,{'total': 1000000000},{'cycles': 775000000},,Black / Blue,182.0,"['USD', '0.00']"
Diamond,5750PE51G,Radeon HD 5750,{'total': 1000000000},{'cycles': 700000000},,,,"['USD', '0.00']"
Diamond,5750PE51GSB,Radeon HD 5750,{'total': 1000000000},{'cycles': 700000000},,Black / Red,,"['USD', '0.00']"
Diamond,5770PE51G,Radeon HD 5770,{'total': 1000000000},{'cycles': 850000000},,,,"['USD', '0.00']"
Diamond,5770PE51GSB,Radeon HD 5770,{'total': 1000000000},{'cycles': 850000000},,Black / Red,,"['USD', '0.00']"
Diamond,5830PE51G,Radeon HD 5830,{'total': 1000000000},{'cycles': 825000000},,Black / Red,,"['USD', '0.00']"
Diamond,5850PE51G,Radeon HD 5850,{'total': 1000000000},{'cycles': 725000000},,,,"['USD', '0.00']"
Diamond,5870PE51G,Radeon HD 5870,{'total': 1000000000},{'cycles': 850000000},,Black / Red,,"['USD', '0.00']"
Diamond,5870PE52G,Radeon HD 5870,{'total': 2000000000},{'cycles': 850000000},,Black / Red,,"['USD', '0.00']"
Diamond,6450PE31G,Radeon HD 6450,{'total': 1000000000},{'cycles': 625000000},,Red / Silver,,"['USD', '0.00']"
Diamond,6450PE31GSS,Radeon HD 6450,{'total': 1000000000},{'cycles': 625000000},,Red,,"['USD', '0.00']"
Diamond,6570PE31G,Radeon HD 6570,{'total': 1000000000},{'cycles': 650000000},,Black / Red,,"['USD', '0.00']"
Diamond,6570PE32G,Radeon HD 6570,{'total': 2000000000},{'cycles': 650000000},,Black / Red,147.0,"['USD', '0.00']"
Diamond,6670PE32G,Radeon HD 6670,{'total': 2000000000},{'cycles': 800000000},,Black / Red,152.0,"['USD', '0.00']"
Diamond,6670PE51G,Radeon HD 6670,{'total': 1000000000},{'cycles': 800000000},,Black / Red,,"['USD', '0.00']"
Diamond,6670PE51GV2,Radeon HD 6670,{'total': 1000000000},{'cycles': 800000000},,Black / Blue,162.0,"['USD', '0.00']"
Diamond,6750PE51GSB,Radeon HD 6750,{'total': 1000000000},{'cycles': 700000000},,Black / Green,215.0,"['USD', '0.00']"
Diamond,6770PE51GB,Radeon HD 6770,{'total': 1000000000},{'cycles': 850000000},,Black / Red,220.0,"['USD', '0.00']"
Diamond,6770PE51GE,Radeon HD 6770,{'total': 1000000000},{'cycles': 850000000},,Black / Red,,"['USD', '0.00']"
Diamond,6850PE51G,Radeon HD 6850,{'total': 1000000000},{'cycles': 775000000},,,,"['USD', '0.00']"
Diamond,6870PE51G,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,,,"['USD', '0.00']"
Diamond,6870PE51GB,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,,248.0,"['USD', '0.00']"
Diamond,6870PE51GV2,Radeon HD 6870,{'total': 1000000000},{'cycles': 900000000},,Black / Blue,248.0,"['USD', '0.00']"
Diamond,6950PE51G,Radeon HD 6950,{'total': 1000000000},{'cycles': 800000000},,Black / Red,271.0,"['USD', '0.00']"
Diamond,6950PE52G,Radeon HD 6950,{'total': 2000000000},{'cycles': 800000000},,Black / Red,271.0,"['USD', '0.00']"
Diamond,6950PE52GB,Radeon HD 6950,{'total': 2000000000},{'cycles': 800000000},,,271.0,"['USD', '0.00']"
Diamond,6970PE52G,Radeon HD 6970,{'total': 2000000000},{'cycles': 880000000},,Black / Red,271.0,"['USD', '0.00']"
Diamond,6990PE54G,Radeon HD 6990,{'total': 4000000000},{'cycles': 830000000},,Black / Red,,"['USD', '0.00']"
Diamond,7750PE51G,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Black / Blue,223.0,"['USD', '0.00']"
Diamond,7750PE51GLP,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Black / Silver,223.0,"['USD', '0.00']"
Diamond,7750PE51GV,Radeon HD 7750,{'total': 1000000000},{'cycles': 800000000},,Black / Red,162.0,"['USD', '0.00']"
Diamond,7770PE51G,Radeon HD 7770,{'total': 1000000000},{'cycles': 1000000000},,Black / Blue,223.0,"['USD', '0.00']"
Diamond,7770PE51GV,Radeon HD 7770 GHz Edition,{'total': 1000000000},{'cycles': 1000000000},,Black / Red,162.0,"['USD', '0.00']"
Diamond,7850PE52G,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Red,203.0,"['USD', '0.00']"
Diamond,7850PE52GV,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Red,208.0,"['USD', '0.00']"
Diamond,7850PE52GV2,Radeon HD 7850,{'total': 2000000000},{'cycles': 860000000},,Black / Blue,220.0,"['USD', '0.00']"
Diamond,7870PE52G,Radeon HD 7870,{'total': 2000000000},{'cycles': 1000000000},,Black / Red,248.0,"['USD', '0.00']"
Diamond,7870PE52GV,Radeon HD 7870 GHz Edition,{'total': 2000000000},{'cycles': 1000000000},,Black / Red,208.0,"['USD', '0.00']"
Diamond,7970PE53G,Radeon HD 7970,{'total': 3000000000},{'cycles': 925000000},,Black / Red,294.0,"['USD', '0.00']"
Diamond,7970PE53GDD,Radeon HD 7970,{'total': 3000000000},{'cycles': 1025000000},,Black / Red,294.0,"['USD', '0.00']"
Diamond,A4870PE5512,Radeon HD 4870,{'total': 500000000},{'cycles': 750000000},,,,"['USD', '0.00']"
Diamond,A4890PE51G,Radeon HD 4890,{'total': 1000000000},{'cycles': 850000000},,,,"['USD', '0.00']"
Diamond,A5970PE52G,Radeon HD 5970,{'total': 2000000000},{'cycles': 725000000},,,,"['USD', '0.00']"
Diamond,R5230D31G,Radeon R5 230,{'total': 1000000000},{'cycles': 625000000},,Black / Blue,170.0,"['USD', '0.00']"
Diamond,R7240D32G,Radeon R7 240,{'total': 2000000000},{'cycles': 730000000},,Black / Blue,170.0,"['USD', '0.00']"
Diamond,R7240D32GXOC,Radeon R7 240,{'total': 2000000000},{'cycles': 730000000},{'cycles': 780000000},Black / Blue,170.0,"['USD', '0.00']"
Diamond,R7240D51GXOC,Radeon R7 240,{'total': 1000000000},{'cycles': 780000000},,Black / Silver,167.0,"['USD', '0.00']"
Diamond,R7250D51G,Radeon R7 250,{'total': 1000000000},{'cycles': 1000000000},,Black / Blue,170.0,"['USD', '0.00']"
Diamond,R7250D51GXOC,Radeon R7 250,{'total': 1000000000},{'cycles': 1000000000},{'cycles': 1050000000},Black / Blue,170.0,"['USD', '0.00']"
Diamond,R9270XD52GXOC,Radeon R9 270X,{'total': 2000000000},{'cycles': 1030000000},{'cycles': 1080000000},Black / Red,220.0,"['USD', '0.00']"
Diamond,R9270XD52GXOCV2,Radeon R9 270X,{'total': 2000000000},{'cycles': 1000000000},{'cycles': 1050000000},Black / Red,261.0,"['USD', '0.00']"
Diamond,R9280XD53G,Radeon R9 280X,{'total': 3000000000},{'cycles': 850000000},,Black / Red,309.0,"['USD', '0.00']"
Diamond,R9280XD53GX2C,Radeon R9 280X,{'total': 3000000000},{'cycles': 850000000},{'cycles': 1000000000},Black / Red,309.0,"['USD', '0.00']"
Diamond,R9280XD53GXOC,Radeon R9 280X,{'total': 3000000000},{'cycles': 850000000},{'cycles': 1000000000},Black / Red,309.0,"['USD', '0.00']"
Diamond,R9290D54G,Radeon R9 290,{'total': 4000000000},{'cycles': 947000000},,Black / Red,274.0,"['USD', '0.00']"
Diamond,R9290D54GV2,Radeon R9 290,{'total': 4000000000},{'cycles': 947000000},,Black / Blue,309.0,"['USD', '0.00']"
Diamond,R9290XD54G,Radeon R9 290X,{'total': 4000000000},{'cycles': 947000000},,Black / Red,274.0,"['USD', '0.00']"
Diamond,R9290XD54GV2,Radeon R9 290X,{'total': 4000000000},{'cycles': 1000000000},,Black / Blue,309.0,"['USD', '0.00']"
Diamond,R9295X2D58G,Radeon R9 295X2,{'total': 8000000000},{'cycles': 1018000000},,Black / Silver,309.0,"['USD', '0.00']"
Diamond,RX480D58G,Radeon RX 480,{'total': 8000000000},{'cycles': 1120000000},{'cycles': 1266000000},Black / Red,255.0,"['USD', '0.00']"
Diamond,RX580D58G,Radeon RX 580,{'total': 8000000000},{'cycles': 1340000000},{'cycles': 1340000000},Black / Red,266.7,"['USD', '0.00']"
ECS,EGT640A-2GR3-YBF(v1.0),GeForce GT 640,{'total': 2000000000},{'cycles': 930000000},,,,"['USD', '0.00']"
ECS,GT610C-1GR3-QFT(v1.0),GeForce GT 610,{'total': 1000000000},{'cycles': 810000000},,Black / Blue,,"['USD', '0.00']"
ECS,GT620C-1GR3-QFT,GeForce GT 620,{'total': 1000000000},{'cycles': 700000000},,Black / Blue,,"['USD', '0.00']"
ECS,GT620C-2GR3-QFT,GeForce GT 620,{'total': 2000000000},{'cycles': 700000000},,Black / Blue,,"['USD', '0.00']"
ECS,GT630A-1GR3-QFT,GeForce GT 630,{'total': 1000000000},{'cycles': 810000000},,,,"['USD', '0.00']"
ECS,GTX650TI-1GR5-YFM,GeForce GTX 650 Ti,{'total': 1000000000},{'cycles': 928000000},,Black / Silver,160.0,"['USD', '0.00']"
ECS,N8400GSC-1GQS-F,GeForce 8400 GS,{'total': 1000000000},{'cycles': 520000000},,,,"['USD', '0.00']"
ECS,N9500GTC-1GQS-F,GeForce 9500 GT,{'total': 1000000000},,,Black / Silver,,"['USD', '0.00']"
ECS,NBGTS450-1GPI-F,GeForce GTS 450,{'total': 1000000000},{'cycles': 850000000},,,215.9,"['USD', '0.00']"
ECS,NBGTX460-1GPI-F,GeForce GTX 460,{'total': 1000000000},{'cycles': 765000000},,,,"['USD', '0.00']"
ECS,NBGTX560-1GPI-F,GeForce GTX 560,{'total': 1000000000},{'cycles': 870000000},,Black / Green,,"['USD', '0.00']"
ECS,NGT430C-1GQM-F2,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGT430C-1GQR-F,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Silver,,"['USD', '0.00']"
ECS,NGT430C-2GQK-F,GeForce GT 430,{'total': 2000000000},{'cycles': 700000000},,,,"['USD', '0.00']"
ECS,NGT430C-2GQKL-F,GeForce GT 430,{'total': 2000000000},{'cycles': 700000000},,,,"['USD', '0.00']"
ECS,NGT440-1GQI-F,GeForce GT 440,{'total': 1000000000},{'cycles': 810000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGT440-1GQR-F2,GeForce GT 440,{'total': 1000000000},{'cycles': 810000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGT440-2GQM-F,GeForce GT 440,{'total': 2000000000},{'cycles': 810000000},,,,"['USD', '0.00']"
ECS,NGT440-512QI-F,GeForce GT 440,{'total': 500000000},{'cycles': 810000000},,,,"['USD', '0.00']"
ECS,NGT440-512QI-F1,GeForce GT 440,{'total': 500000000},{'cycles': 810000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGT520C-1GQM-F2,GeForce GT 520,{'total': 1000000000},{'cycles': 810000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGT520C-2GQK-F,GeForce GT 520,{'total': 2000000000},{'cycles': 810000000},,,,"['USD', '0.00']"
ECS,NGTS450-1GPI-F,GeForce GTS 450,{'total': 1000000000},{'cycles': 783000000},,Black,,"['USD', '0.00']"
ECS,NGTS450-1GPI-F1,GeForce GTS 450,{'total': 1000000000},{'cycles': 783000000},,,,"['USD', '0.00']"
ECS,NGTS450-1GPL-F,GeForce GTS 450,{'total': 1000000000},{'cycles': 783000000},,Black / Green,,"['USD', '0.00']"
ECS,NGTX460-1GPI-F,GeForce GTX 460,{'total': 1000000000},{'cycles': 675000000},,,,"['USD', '0.00']"
ECS,NGTX460-1GPI-F1,GeForce GTX 460,{'total': 1000000000},{'cycles': 675000000},,,,"['USD', '0.00']"
ECS,NGTX550TI-1GPLI-F1,GeForce GTX 550 Ti,{'total': 1000000000},{'cycles': 900000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGTX560-1GPI-F,GeForce GTX 560,{'total': 1000000000},{'cycles': 810000000},,,,"['USD', '0.00']"
ECS,NGTX560-1GPI-F1,GeForce GTX 560,{'total': 1000000000},{'cycles': 810000000},,Black,,"['USD', '0.00']"
ECS,NGTX560SE-1GPLI-F,GeForce GTX 560 SE,{'total': 1000000000},{'cycles': 736000000},,Black / Blue,,"['USD', '0.00']"
ECS,NGTX560TI-1GPI-F,GeForce GTX 560 Ti,{'total': 1000000000},,,,,"['USD', '0.00']"
ECS,NGTX560TI-1GPI-F1,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 820000000},,,,"['USD', '0.00']"
ECS,NGTX570-1280PI-F,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,,,"['USD', '0.00']"
ECS,NGTX570-1280UI-F,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,,,"['USD', '0.00']"
ECS,NGTX580-1536PI-F,GeForce GTX 580,{'total': 1500000000},{'cycles': 772000000},,Black / Green,,"['USD', '0.00']"
ECS,NS8400GS2C-512SS-H,GeForce 8400 GS,{'total': 500000000},{'cycles': 567000000},,,,"['USD', '0.00']"
ECS,NS8400GSC-1GQS-H,GeForce 8400 GS,{'total': 1000000000},,,,,"['USD', '0.00']"
ECS,PGTX680AX-2GR5-WF(V1.0),GeForce GTX 680,{'total': 2000000000},{'cycles': 1006000000},,Black / Red,,"['USD', '0.00']"
EVGA,012-P3-1470-AR,GeForce GTX 470,{'total': 1250000000},{'cycles': 607000000},,Black / Red,241.0,"['USD', '0.00']"
EVGA,012-P3-1472-AR,GeForce GTX 470,{'total': 1250000000},{'cycles': 625000000},,Black / Red,241.0,"['USD', '0.00']"
EVGA,012-P3-1475-AR,GeForce GTX 470,{'total': 1250000000},,,Black / Red,241.0,"['USD', '0.00']"
EVGA,012-P3-1570-AR,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,Black / Red,266.0,"['USD', '0.00']"
EVGA,012-P3-1571-AR,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,Black / Red,228.0,"['USD', '0.00']"
EVGA,012-P3-1571-KR,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,Black / Red,228.0,"['USD', '0.00']"
EVGA,012-P3-1572-AR,GeForce GTX 570,{'total': 1250000000},{'cycles': 797000000},,Black / Red,266.0,"['USD', '0.00']"
EVGA,012-P3-1572-TR,GeForce GTX 570,{'total': 1250000000},{'cycles': 797000000},,Black / Red,266.0,"['USD', '0.00']"
EVGA,012-P3-1573-AR,GeForce GTX 570,{'total': 1250000000},{'cycles': 797000000},,Black / Red,228.0,"['USD', '0.00']"
EVGA,012-P3-1573-KR,GeForce GTX 570,{'total': 1250000000},{'cycles': 797000000},,Black / Red,228.0,"['USD', '0.00']"
EVGA,012-P3-1576-KR,GeForce GTX 570,{'total': 1250000000},{'cycles': 797000000},,,266.0,"['USD', '0.00']"
EVGA,012-P3-1577-KR,GeForce GTX 570,{'total': 1250000000},{'cycles': 732000000},,,228.0,"['USD', '0.00']"
EVGA,012-P3-1578-AR,GeForce GTX 570,{'total': 1250000000},{'cycles': 822000000},,Black / Red,266.0,"['USD', '0.00']"
EVGA,012-P3-2066-KR,GeForce GTX 560 Ti 448,{'total': 1250000000},{'cycles': 797000000},,Black / Yellow,228.0,"['USD', '609.59']"
EVGA,012-P3-2068-KR,GeForce GTX 560 Ti 448,{'total': 1250000000},{'cycles': 797000000},,Black / Red,266.0,"['USD', '637.59']"
EVGA,012-P3-2078-KR,GeForce GTX 560 Ti 448,{'total': 1250000000},{'cycles': 810000000},,Black,266.0,"['USD', '545.59']"
EVGA,015-P3-1480-AR,GeForce GTX 480,{'total': 1500000000},{'cycles': 700000000},,Black / Silver,266.0,"['USD', '0.00']"
EVGA,015-P3-1480-KR,GeForce GTX 480,{'total': 1500000000},{'cycles': 700000000},,Black,266.0,"['USD', '0.00']"
EVGA,015-P3-1482-AR,GeForce GTX 480,{'total': 1500000000},{'cycles': 726000000},,Black / Silver,266.0,"['USD', '0.00']"
EVGA,015-P3-1485-AR,GeForce GTX 480,{'total': 1500000000},{'cycles': 726000000},,Black / Silver,266.0,"['USD', '0.00']"
EVGA,015-P3-1580-AR,GeForce GTX 580,{'total': 1500000000},{'cycles': 772000000},,Black / Blue,266.0,"['USD', '0.00']"
EVGA,015-P3-1580-TR,GeForce GTX 580,{'total': 1500000000},{'cycles': 772000000},,Black / Green,266.0,"['USD', '875.59']"
EVGA,015-P3-1582-A1,GeForce GTX 580,{'total': 1500000000},{'cycles': 797000000},,Black / White,266.0,"['USD', '0.00']"
EVGA,015-P3-1582-AR,GeForce GTX 580,{'total': 1500000000},{'cycles': 797000000},,Black / Green,,"['USD', '0.00']"
EVGA,015-P3-1582-TR,GeForce GTX 580,{'total': 1500000000},{'cycles': 797000000},,Black / Green,266.0,"['USD', '0.00']"
EVGA,015-P3-1583-AR,GeForce GTX 580,{'total': 1500000000},{'cycles': 797000000},,Black,266.0,"['USD', '0.00']"
EVGA,015-P3-1587-AR,GeForce GTX 580,{'total': 1500000000},{'cycles': 797000000},,Black / Blue,266.0,"['USD', '0.00']"
EVGA,015-P3-N969-LR,GeForce 9600 GSO,{'total': 1500000000},{'cycles': 600000000},,,,"['USD', '0.00']"
EVGA,01G-P1-N948-LR,GeForce 9400 GT,{'total': 1000000000},,,,,"['USD', '0.00']"
EVGA,01G-P3-1145-TR,GeForce GTS 250,{'total': 1000000000},{'cycles': 675000000},,Black / Green,241.0,"['USD', '0.00']"
EVGA,01G-P3-1158-TR,GeForce GTS 250,{'total': 1000000000},{'cycles': 738000000},,Black / Red,,"['USD', '0.00']"
EVGA,01G-P3-1302-LR,GeForce 8400 GS,{'total': 1000000000},{'cycles': 520000000},,Black / Green,158.0,"['USD', '47.59']"
EVGA,01G-P3-1303-KR,GeForce 8400 GS,{'total': 1000000000},{'cycles': 520000000},,Black / Green,158.0,"['USD', '199.95']"
EVGA,01G-P3-1335-KR,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Green,144.0,"['USD', '0.00']"
EVGA,01G-P3-1351-KR,GeForce GTS 450,{'total': 1000000000},{'cycles': 783000000},,Black / Gold,209.0,"['USD', '0.00']"
EVGA,01G-P3-1352-KR,GeForce GTS 450,{'total': 1000000000},{'cycles': 783000000},,Black / Gold,209.0,"['USD', '0.00']"
EVGA,01G-P3-1361-KR,GeForce GTX 460,{'total': 1000000000},{'cycles': 823000000},,Black,209.0,"['USD', '0.00']"
EVGA,01G-P3-1363-KR,GeForce GTX 460,{'total': 1000000000},{'cycles': 867000000},,Black,209.0,"['USD', '351.98']"
EVGA,01G-P3-1366-TR,GeForce GTX 460 SE,{'total': 1000000000},{'cycles': 650000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1367-TR,GeForce GTX 460 SE,{'total': 1000000000},{'cycles': 720000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1370-KR,GeForce GTX 460,{'total': 1000000000},{'cycles': 720000000},,Black,209.0,"['USD', '0.00']"
EVGA,01G-P3-1370-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 720000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1371-AR,GeForce GTX 460,{'total': 1000000000},{'cycles': 720000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1371-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 720000000},,Black / Silver,209.0,"['USD', '299.95']"
EVGA,01G-P3-1372-AR,GeForce GTX 460,{'total': 1000000000},{'cycles': 763000000},,,209.0,"['USD', '0.00']"
EVGA,01G-P3-1372-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 763000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1373-AR,GeForce GTX 460,{'total': 1000000000},{'cycles': 763000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1373-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 763000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1377-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 850000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1378-TR,GeForce GTX 460,{'total': 1000000000},{'cycles': 850000000},,Black / Silver,210.0,"['USD', '0.00']"
EVGA,01G-P3-1380-KR,GeForce GTX 460,{'total': 1000000000},{'cycles': 850000000},,Black / Silver,209.0,"['USD', '0.00']"
EVGA,01G-P3-1430-LR,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Green,168.0,"['USD', '0.00']"
EVGA,01G-P3-1431-KR,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Green,165.0,"['USD', '0.00']"
EVGA,01G-P3-1432-LR,GeForce GT 430,{'total': 1000000000},{'cycles': 700000000},,Black / Green,144.0,"['USD', '0.00']"
EVGA,01G-P3-1435-LR,GeForce GT 430,{'total': 1000000000},{'cycles': 735000000},,Black / Green,,"['USD', '0.00']"
EVGA,01G-P3-1441-KR,GeForce GT 440,{'total': 1000000000},{'cycles': 810000000},,Black / Green,144.0,"['USD', '349.95']"
EVGA,01G-P3-1450-TR,GeForce GTS 450,{'total': 1000000000},{'cycles': 822000000},,Black / Gold,209.0,"['USD', '0.00']"
EVGA,01G-P3-1452-TR,GeForce GTS 450,{'total': 1000000000},{'cycles': 882000000},,Black / Gold,209.0,"['USD', '0.00']"
EVGA,01G-P3-1460-KR,GeForce GTX 560,{'total': 1000000000},{'cycles': 810000000},,Black / Yellow,209.0,"['USD', '0.00']"
EVGA,01G-P3-1461-KR,GeForce GTX 560,{'total': 1000000000},{'cycles': 850000000},,Black / Yellow,209.0,"['USD', '0.00']"
EVGA,01G-P3-1463-KR,GeForce GTX 560,{'total': 1000000000},{'cycles': 850000000},,Black / Green,209.0,"['USD', '0.00']"
EVGA,01G-P3-1464-KR,GeForce GTX 560 SE,{'total': 1000000000},{'cycles': 776000000},,Black / Yellow,209.0,"['USD', '0.00']"
EVGA,01G-P3-1465-AR,GeForce GTX 465,{'total': 1000000000},{'cycles': 607000000},,Black / Silver,241.0,"['USD', '0.00']"
EVGA,01G-P3-1466-KR,GeForce GTX 560,{'total': 1000000000},{'cycles': 900000000},,Black / Yellow,209.0,"['USD', '0.00']"
EVGA,01G-P3-1467-AR,GeForce GTX 465,{'total': 1000000000},{'cycles': 625000000},,Black / Silver,,"['USD', '0.00']"
EVGA,01G-P3-1468-KR,GeForce GTX 560,{'total': 1000000000},{'cycles': 931000000},,,209.0,"['USD', '0.00']"
EVGA,01G-P3-1521-KR,GeForce GT 520,{'total': 1000000000},{'cycles': 810000000},,Black,144.0,"['USD', '0.00']"
EVGA,01G-P3-1523-KR,GeForce GT 520,{'total': 1000000000},{'cycles': 810000000},,Black,144.0,"['USD', '0.00']"
EVGA,01G-P3-1526-KR,GeForce GT 520,{'total': 1000000000},{'cycles': 810000000},,Black,144.0,"['USD', '0.00']"
EVGA,01G-P3-1556-KR,GeForce GTX 550 Ti,{'total': 1000000000},{'cycles': 951000000},,Black / Green,209.0,"['USD', '0.00']"
EVGA,01G-P3-1557-KR,GeForce GTX 550 Ti,{'total': 1000000000},{'cycles': 981000000},,Black / Green,209.0,"['USD', '0.00']"
EVGA,01G-P3-1560-KR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 822000000},,Black / Gold,,"['USD', '0.00']"
EVGA,01G-P3-1561-AR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 850000000},,Black / Gold,228.0,"['USD', '0.00']"
EVGA,01G-P3-1561-KR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 850000000},,Black / Yellow,228.0,"['USD', '0.00']"
EVGA,01G-P3-1563-A1,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 900000000},,Black,228.0,"['USD', '0.00']"
EVGA,01G-P3-1563-AR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 900000000},,Black / Gold,228.0,"['USD', '0.00']"
EVGA,01G-P3-1563-KR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 900000000},,,228.0,"['USD', '0.00']"
EVGA,01G-P3-1567-AR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 900000000},,Black / Green,228.0,"['USD', '0.00']"
EVGA,01G-P3-1567-KR,GeForce GTX 560 Ti,{'total': 1000000000},{'cycles': 900000000},,Black / Green,228.0,"['USD', '0.00']"
EVGA,01G-P3-1731-KR,GeForce GT 730,{'total': 1000000000},{'cycles': 902000000},,Black / Green,69.0,"['USD', '0.00']"
EVGA,01G-P3-2611-KR,GeForce GT 610,{'total': 1000000000},{'cycles': 810000000},,,144.0,"['USD', '0.00']"
EVGA,01G-P3-2615-KR,GeForce GT 610,{'total': 1000000000},{'cycles': 810000000},,Black,144.0,"['USD', '162.45']"
EVGA,01G-P3-2616-KR,GeForce GT 610,{'total': 1000000000},,,Black,,"['USD', '249.95']"
EVGA,01G-P3-2621-KR,GeForce GT 620,{'total': 1000000000},{'cycles': 700000000},,Black / Green,144.0,"['USD', '0.00']"
EVGA,01G-P3-2625-KR,GeForce GT 620,{'total': 1000000000},{'cycles': 700000000},,Black,144.0,"['USD', '0.00']"
EVGA,01G-P3-2631-KR,GeForce GT 630,{'total': 1000000000},{'cycles': 810000000},,Black / Green,144.0,"['USD', '0.00']"
EVGA,01G-P3-2632-KR,GeForce GT 630,{'total': 1000000000},{'cycles': 810000000},,Black,144.0,"['USD', '0.00']"
EVGA,01G-P3-2640-KR,GeForce GT 640,{'total': 1000000000},{'cycles': 901000000},,Black / Green,171.0,"['USD', '0.00']"
EVGA,01G-P3-2642-KR,GeForce GT 640,{'total': 1000000000},{'cycles': 1124000000},,Black,170.0,"['USD', '0.00']"
EVGA,01G-P3-2710-KR,GeForce GT 710,{'total': 1000000000},{'cycles': 954000000},,Black,115.0,"['USD', '0.00']"
