brand,model,style,switches,backlight,tenkeyless,connection,color,price
cooler master,quick fire stealth,gaming,cherry mx blue,multicolor,True,wired,black,0.0
cooler master,quick fire xti,standard,cherry mx blue,red / blue,False,wired,black,0.0
cooler master,quickfire rapid-i,standard,cherry mx brown,white,True,wired,black / white,0.0
cooler master,sgk-4000-gkcg2-us,standard,cherry mx brown,white,True,wired,black,0.0
cooler master,sgk-4000-gkcr2-us,standard,cherry mx red,white,True,wired,black,0.0
cooler master,sk621,slim,cherry mx low profile red,rgb,True,bluetooth wireless,black,0.0
cooler master,sk630,gaming,cherry mx low profile red,rgb,True,wired,black,0.0
cooler master,sk650,gaming,cherry mx low profile red,rgb,False,wired,black,0.0
cooler master,storm devastator keyboard & mouse,standard,cherry mx low profile red,blue,False,wired,black,0.0
cooler master,storm quick fire pro,gaming,cherry mx brown,red,False,wired,black,0.0
cooler master,storm quickfire rapid,gaming,cherry mx brown,red,True,wired,gray / black,0.0
cooler master,storm quickfire ultimate,gaming,cherry mx red,red,False,wired,black,0.0
cooler master,storm quickfire tk mechanical keyboard,standard,cherry mx brown,red,False,wired,black,0.0
cooler master,storm trigger,gaming,cherry mx brown,red,False,wired,black,0.0
corsair,k100 rgb,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k30,gaming,cherry mx speed silver,red,False,wired,black,0.0
corsair,k40,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k55 + harpoon rgb,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k55 rgb,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k57 rgb,gaming,cherry mx speed silver,rgb,False,bluetooth wireless,black,0.0
corsair,k60 pro,gaming,cherry viola,red,False,wired,black,0.0
corsair,k60 rgb pro,gaming,cherry viola,rgb,False,wired,black,0.0
corsair,k60 rgb pro se,gaming,cherry viola,rgb,False,wired,black,0.0
corsair,k63,gaming,cherry mx red,red,True,wired,black,0.0
corsair,k63 (mx red w/blue led),gaming,cherry mx red,blue,True,wireless,black,0.0
corsair,k63 lapboard combo (mx red w/blue led),gaming,cherry mx red,blue,True,wireless,black,0.0
corsair,k63 special edition (mx red),gaming,cherry mx red,blue,True,wireless,black,0.0
corsair,k65 lux rgb,gaming,cherry mx red,rgb,True,wired,black,0.0
corsair,k65 rgb,gaming,cherry mx red,rgb,True,wired,black,0.0
corsair,k65 rgb rapidfire,gaming,cherry mx speed silver,rgb,True,wired,multicolor,0.0
corsair,k65 rgb uk,gaming,cherry mx red,rgb,True,wired,black,0.0
corsair,k66,gaming,cherry mx red,rgb,False,wired,black,0.0
corsair,k68,gaming,cherry mx red,red,False,wired,black,0.0
corsair,k68 rgb,gaming,cherry mx blue,rgb,False,wired,black,0.0
corsair,k70,gaming,cherry mx red,red,False,wired,black,0.0
corsair,k70 lux,gaming,cherry mx brown,red,False,wired,black,0.0
corsair,k70 lux (mx blue),gaming,cherry mx blue,red,False,wired,black,0.0
corsair,k70 lux (mx red),gaming,cherry mx red,red,False,wired,black,0.0
corsair,k70 lux rgb,gaming,cherry mx blue,rgb,False,wired,black,0.0
corsair,k70 rapidfire,gaming,cherry mx speed silver,red,False,wired,black,0.0
corsair,k70 rgb,gaming,cherry mx brown,rgb,False,wired,black,0.0
corsair,k70 rgb mk.2,gaming,cherry mx brown,rgb,False,wired,black,0.0
corsair,k70 rgb mk.2 se,gaming,cherry mx speed silver,rgb,False,wired,white / silver,0.0
corsair,k70 rgb rapidfire,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k70 rgb uk,gaming,cherry mx red,rgb,False,wired,black,0.0
corsair,k83,standard,cherry mx red,white,True,wireless,gray,0.0
corsair,k95,gaming,cherry mx red,white,False,wired,black,0.0
corsair,k95 rgb,standard,cherry mx brown,rgb,False,wired,black,0.0
corsair,k95 rgb platinum,gaming,cherry mx speed silver,rgb,False,wired,gunmetal,0.0
corsair,k95 rgb platinum de,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k95 rgb platinum nd,gaming,cherry mx speed silver,rgb,False,wired,black,0.0
corsair,k95 rgb platinum uk,gaming,cherry mx speed silver,rgb,False,wired,gunmetal,0.0
corsair,k95 rgb platinum xt,gaming,cherry mx brown,rgb,False,wired,black,0.0
corsair,k95 rgb uk,gaming,cherry mx black,rgb,False,wired,black,0.0
corsair,rgb mk.2 low profile,gaming,cherry mx low profile red,rgb,False,wired,black,0.0
corsair,rgb mk.2 low profile rapidfire,gaming,cherry mx low profile speed silver,rgb,False,wired,black,0.0
corsair,raptor k30,gaming,cherry mx low profile speed silver,red,False,wired,black / silver,0.0
corsair,raptor k40,gaming,cherry mx low profile speed silver,rgb,False,wired,black / silver,0.0
corsair,raptor k50,gaming,cherry mx low profile speed silver,rgb,False,wired,black,0.0
corsair,strafe,gaming,cherry mx brown,red,False,wired,black,0.0
corsair,strafe mx silent,gaming,cherry mx silent,red,False,wired,black,0.0
corsair,strafe rgb,gaming,cherry mx silent,rgb,False,wired,black / white,0.0
corsair,strafe rgb mk.2,gaming,cherry mx silent,rgb,False,wired,black / white,0.0
corsair,vengeance k60,gaming,cherry mx red,rgb,False,wired,black / gray,0.0
corsair,vengeance k65 compact mechanical gaming keyboard,gaming,cherry mx red,rgb,True,wired,black / gray,0.0
corsair,vengeance k70,gaming,cherry mx brown,red,False,wired,black,0.0
corsair,vengeance k70 rgb,gaming,cherry mx red,rgb,False,wired,black,0.0
corsair,vengeance k90,gaming,cherry mx red,blue,False,wired,black / gray,0.0
corsair,vengeance k95,gaming,cherry mx red,blue,False,wired,black,0.0
cougar,200k,gaming,cherry mx red,red,False,wired,black,0.0
cougar,450k,gaming,cherry mx red,multicolor,False,wired,black,0.0
cougar,500k,gaming,cherry mx red,orange,False,wired,black,0.0
cougar,600k,gaming,cherry mx black,white,False,wired,black / silver,0.0
cougar,700k,gaming,cherry mx blue,red,False,wired,black / silver,0.0
cougar,attack x3 (mx blue),gaming,cherry mx blue,rgb,False,wired,black / white,0.0
cougar,attack x3 (mx red),gaming,cherry mx red,rgb,False,wired,black / white,0.0
cougar,attack2-2b,standard,cherry mx black,rgb,False,wired,black,0.0
cougar,attack2-3b,standard,cherry mx blue,rgb,False,wired,black,0.0
cougar,attackx3-4is (mx brown),gaming,cherry mx brown,red,False,wired,black / white,0.0
cougar,aurora,gaming,cherry mx brown,rgb,False,wired,black,0.0
cougar,aurora s,gaming,cherry mx brown,rgb,False,wired,black,0.0
cougar,deathfire,gaming,cherry mx brown,multicolor,False,wired,black,0.0
cougar,deathfire ex,gaming,cherry mx brown,multicolor,False,wired,black,0.0
cougar,kbc700-2is,gaming,cherry mx black,red,False,wired,black,0.0
cougar,ultimus,gaming,ttc blue,rgb,False,wired,black,0.0
cougar,ultimus rgb,gaming,ttc red,rgb,False,wired,black,0.0
cougar,vantar,gaming,ttc red,rgb,False,wired,black,0.0
creative labs,vanguard k08,gaming,pres,rgb,False,wired,black,0.0
drop,ctrl,gaming,cherry mx brown,rgb,True,wired,silver / black,0.0
dsi,left handed,standard,cherry mx black,rgb,False,wired,black,0.0
dsi,modular mac,slim,cherry mx red,rgb,True,wired,black,0.0
das keyboard,4 professional,standard,cherry mx brown,rgb,False,wired,black / red,0.0
das keyboard,4 professional for mac,standard,cherry mx blue,rgb,False,wired,black / red,0.0
das keyboard,4 ultimate,standard,cherry mx blue,rgb,False,wired,black,0.0
das keyboard,4c professional,standard,greetech blue,rgb,True,wired,black,0.0
das keyboard,4c ultimate,standard,greetech blue,rgb,True,wired,black,0.0
das keyboard,dask3proms1,standard,cherry mx blue,rgb,False,wired,black,0.0
das keyboard,das keyboard professional keyboard with quiet keys,standard,cherry mx red,rgb,False,wired,black,0.0
das keyboard,division zero x40,gaming,alpha-zulu linear,red,False,wired,black / gray,0.0
das keyboard,model s professional,standard,cherry mx blue,red,False,wired,black,0.0
das keyboard,model s professional for mac,standard,cherry mx blue,red,False,wired,black,0.0
das keyboard,model s ultimate,standard,cherry mx blue,red,False,wired,black,0.0
das keyboard,model s ultimate silent,standard,cherry mx brown,red,False,wired,black,0.0
das keyboard,prime 13,standard,cherry mx brown,white,False,wired,black,0.0
das keyboard,professional s for mac,standard,cherry mx blue,white,False,wired,black,0.0
deck,82 ice,mini,cherry mx black,blue,True,wired,black,0.0
deck,francium pro,standard,cherry mx brown,white,True,wired,black,0.0
deck,legend fire,standard,cherry mx black,red,False,wired,black,0.0
deck,legend ice tactile,standard,cherry mx clear,blue,False,wired,black,0.0
deck,legend toxic,standard,cherry mx black,green,False,wired,black,0.0
deco gear,dgmechbrd100,gaming,outemu blue,rgb,False,wired,black,0.0
dell,0dj415,standard,outemu blue,rgb,False,wired,black,0.0
dell,0dj425,standard,outemu blue,rgb,False,wired,black,0.0
dell,468-7408 keyboard,standard,outemu blue,rgb,False,wired,black,0.0
dell,kb212-b,ergonomic,outemu blue,rgb,False,wired,black,0.0
dell,km632,standard,outemu blue,rgb,False,wireless,black,0.0
dell,u473d,standard,outemu blue,rgb,False,wired,black,0.0
drevo,blademaster pro,gaming,cherry mx silent red,rgb,True,wireless,gray,0.0
drevo,blademaster te rgb,gaming,gateron brown,rgb,True,wired,black,0.0
drevo,tyrfing v2,gaming,outemu black,rgb,False,wired,black,0.0
ducky,dk1008-kealb,gaming,alps black,rgb,False,wired,black,0.0
ducky,dk1008-nealb,gaming,alps green,rgb,False,wired,black,0.0
ducky,dk1008l-rcllb,gaming,cherry mx red,rgb,False,wired,black,0.0
ducky,dk1008l-rellb,gaming,cherry mx red,rgb,False,wired,black,0.0
ducky,dk1087-acllb,standard,cherry mx black,rgb,True,wired,black,0.0
ducky,dk1087-aellb,standard,cherry mx black,rgb,True,wired,black,0.0
ducky,dk1087-bellb,standard,cherry mx brown,rgb,True,wired,black,0.0
ducky,dk1087-cellb,standard,cherry mx blue,rgb,True,wired,black,0.0
ducky,dk1087-kealb,standard,alps black,rgb,True,wired,black,0.0
ducky,dk1087xm,standard,alps green,rgb,True,wired,black,0.0
ducky,dk2108-buslla,gaming,cherry mx brown,green,False,wired,black,0.0
ducky,dk2108-ruslla,gaming,cherry mx red,green,False,wired,black,0.0
ducky,dk9000g2-beplb,gaming,cherry mx brown,green,False,wired,black,0.0
ducky,dk9000g2-ceplb,gaming,cherry mx blue,green,False,wired,black,0.0
ducky,dk9008 shine 3 blue led backlit (black cherry mx),standard,cherry mx black,blue,False,wired,black,0.0
ducky,dk9008 shine 3 blue led backlit (blue cherry mx),standard,cherry mx blue,blue,False,wired,black,0.0
ducky,dk9008 shine 3 blue led backlit (brown cherry mx),standard,cherry mx brown,blue,False,wired,black,0.0
ducky,dk9008 shine 3 blue led backlit (red cherry mx),standard,cherry mx red,blue,False,wired,black,0.0
ducky,dk9008 shine 3 green led backlit (black cherry mx),standard,cherry mx black,green,False,wired,black,0.0
ducky,dk9008 shine 3 green led backlit (blue cherry mx),standard,cherry mx blue,green,False,wired,black,0.0
ducky,dk9008 shine 3 green led backlit (brown cherry mx),standard,cherry mx brown,green,False,wired,black,0.0
ducky,dk9008 shine 3 green led backlit (red cherry mx),standard,cherry mx red,green,False,wired,black,0.0
ducky,dk9008 shine 3 magenta led backlit (black cherry mx),standard,cherry mx black,purple,False,wired,black,0.0
ducky,dk9008 shine 3 magenta led backlit (blue cherry mx),standard,cherry mx blue,purple,False,wired,black,0.0
ducky,dk9008 shine 3 magenta led backlit (brown cherry mx),standard,cherry mx brown,purple,False,wired,black,0.0
ducky,dk9008 shine 3 magenta led backlit (red cherry mx),standard,cherry mx red,purple,False,wired,black,0.0
ducky,dk9008 shine 3 orange led backlit (black cherry mx),standard,cherry mx black,orange,False,wired,black,0.0
ducky,dk9008 shine 3 orange led backlit (blue cherry mx),standard,cherry mx blue,orange,False,wired,black,0.0
ducky,dk9008 shine 3 orange led backlit (brown cherry mx),standard,cherry mx brown,orange,False,wired,black,0.0
ducky,dk9008 shine 3 orange led backlit (red cherry mx),standard,cherry mx red,orange,False,wired,black,0.0
ducky,dk9008 shine 3 red led backlit (black cherry mx),standard,cherry mx black,red,False,wired,black,0.0
ducky,dk9008 shine 3 red led backlit (blue cherry mx),standard,cherry mx blue,red,False,wired,black,0.0
ducky,dk9008 shine 3 red led backlit (brown cherry mx),standard,cherry mx brown,red,False,wired,black,0.0
ducky,dk9008 shine 3 red led backlit (red cherry mx),standard,cherry mx red,red,False,wired,black,0.0
ducky,dk9008 shine 3 white led backlit (black cherry mx),standard,cherry mx black,white,False,wired,black,0.0
ducky,dk9008 shine 3 white led backlit (brown cherry mx),standard,cherry mx brown,white,False,wired,black,0.0
ducky,dk9008 shine 3 white led backlit (red cherry mx),standard,cherry mx red,white,False,wired,black,0.0
ducky,dk9008 shine ii,gaming,cherry mx blue,blue,False,wired,white / black,0.0
ducky,dk9008 shine ii (m edition),standard,cherry mx red,white,False,wired,black,0.0
ducky,dk9008g2,standard,cherry mx brown,white,False,wired,black,0.0
ducky,dk9008g2 pbt,standard,cherry mx brown,white,False,wired,black,0.0
ducky,dk9008g2 pro,gaming,cherry mx black,white,False,wired,black,0.0
ducky,dk9008g2-aeplb,gaming,cherry mx black,white,False,wired,black,0.0
ducky,dk9008g2-beptw,gaming,cherry mx brown,white,False,wired,white,0.0
ducky,dk9008g2-ceplb,gaming,cherry mx blue,white,False,wired,black,0.0
ducky,dk9008g2-ceptw,gaming,cherry mx blue,white,False,wired,white,0.0
ducky,dk9008g2-replb,gaming,cherry mx red,white,False,wired,black,0.0
ducky,dk9008g2pro-ausphh,gaming,cherry mx black,white,False,wired,gray / black,0.0
ducky,dk9008g2pro-ausphs,gaming,cherry mx black,white,False,wired,black / blue,0.0
ducky,dk9008g2pro-buslla,gaming,cherry mx brown,white,False,wired,black,0.0
ducky,dk9008g2pro-busphh,gaming,cherry mx brown,white,False,wired,gray / black,0.0
ducky,dk9008g2pro-busphs,gaming,cherry mx brown,white,False,wired,black / blue,0.0
ducky,dk9008g2pro-cusphh,gaming,cherry mx blue,white,False,wired,gray / black,0.0
ducky,dk9008g2pro-cusphs,gaming,cherry mx blue,white,False,wired,black / blue,0.0
ducky,dk9008g2pro-rusphh,gaming,cherry mx red,white,False,wired,gray / black,0.0
ducky,dk9008g2pro-rusphs,gaming,cherry mx red,white,False,wired,black / blue,0.0
ducky,dk9008s,standard,cherry mx brown,white,False,wired,black,0.0
ducky,dk9008s-acalb,gaming,cherry mx black,blue,False,wired,black,0.0
ducky,dk9008s-aealb,gaming,cherry mx black,blue,False,wired,black,0.0
ducky,dk9008s-aealg,gaming,cherry mx black,green,False,wired,black,0.0
ducky,dk9008s-aealp,gaming,cherry mx black,purple,False,wired,black,0.0
ducky,dk9008s-aealr,gaming,cherry mx black,red,False,wired,black,0.0
ducky,dk9008s-aealy,gaming,cherry mx black,yellow,False,wired,black,0.0
ducky,dk9008s-bcalb,gaming,cherry mx brown,blue,False,wired,black,0.0
ducky,dk9008s-bealb,standard,cherry mx brown,blue,False,wired,black,0.0
ducky,dk9008s-bealg,gaming,cherry mx brown,green,False,wired,black,0.0
ducky,dk9008s-bealp,gaming,cherry mx brown,purple,False,wired,black,0.0
ducky,dk9008s-bealr,gaming,cherry mx brown,red,False,wired,black,0.0
ducky,dk9008s-bealy,standard,cherry mx brown,yellow,False,wired,black,0.0
ducky,dk9008s-bjalb,gaming,cherry mx brown,blue,False,wired,black,0.0
ducky,dk9008s-ccalb,gaming,cherry mx blue,blue,False,wired,black,0.0
ducky,dk9008s-cealb,gaming,cherry mx blue,blue,False,wired,black,0.0
ducky,dk9008s-cealg,gaming,cherry mx blue,green,False,wired,black,0.0
ducky,dk9008s-cealp,gaming,cherry mx blue,purple,False,wired,black,0.0
ducky,dk9008s-cealr,gaming,cherry mx blue,red,False,wired,black,0.0
ducky,dk9008s-cealw,gaming,cherry mx blue,white,False,wired,black,0.0
ducky,dk9008s-cealy,gaming,cherry mx blue,yellow,False,wired,black,0.0
ducky,dk9008s-realb,gaming,cherry mx red,blue,False,wired,black,0.0
ducky,dk9008s-realg,gaming,cherry mx red,green,False,wired,black,0.0
ducky,dk9008s-realp,gaming,cherry mx red,purple,False,wired,black,0.0
ducky,dk9008s-realr,gaming,cherry mx red,red,False,wired,black,0.0
ducky,dk9008s-realw,gaming,cherry mx red,white,False,wired,black,0.0
ducky,dk9008s-realy,gaming,cherry mx red,yellow,False,wired,black,0.0
ducky,dk9008s2 shine ii,standard,cherry mx red,red,False,wired,black,0.0
ducky,dk9008s2-ausalb,gaming,cherry mx black,blue,False,wired,black,0.0
ducky,dk9008s2-ausalg,gaming,cherry mx black,green,False,wired,black,0.0
ducky,dk9008s2-ausalr,gaming,cherry mx black,red,False,wired,black,0.0
ducky,dk9008s2-ausalt,gaming,cherry mx black,orange,False,wired,black,0.0
ducky,dk9008s2-ausalw,gaming,cherry mx black,white,False,wired,black,0.0
ducky,dk9008s2-busalg,gaming,cherry mx brown,green,False,wired,black,0.0
ducky,dk9008s2-busalt,gaming,cherry mx brown,orange,False,wired,black,0.0
ducky,dk9008s2-cusalb,gaming,cherry mx blue,blue,False,wired,black,0.0
ducky,dk9008s2-cusalg,gaming,cherry mx blue,green,False,wired,black,0.0
ducky,dk9008s2-cusalr,gaming,cherry mx blue,red,False,wired,black,0.0
ducky,dk9008s2-cusalt,gaming,cherry mx blue,orange,False,wired,black,0.0
ducky,dk9008s2-rusalb,gaming,cherry mx red,blue,False,wired,black,0.0
ducky,dk9008s2-rusalg,gaming,cherry mx red,green,False,wired,black,0.0
ducky,dk9008s2-rusalt,gaming,cherry mx red,orange,False,wired,black,0.0
ducky,dk9087 shine 3 tkl blue led backlit (black cherry mx),standard,cherry mx black,blue,True,wired,black,0.0
ducky,dk9087 shine 3 tkl blue led backlit (blue cherry mx),standard,cherry mx blue,blue,True,wired,black,0.0
ducky,dk9087 shine 3 tkl blue led backlit (brown cherry mx),standard,cherry mx brown,blue,True,wired,black,0.0
ducky,dk9087 shine 3 tkl blue led backlit (red cherry mx),standard,cherry mx red,blue,True,wired,black,0.0
ducky,dk9087 shine 3 tkl green led backlit (black cherry mx),standard,cherry mx black,green,True,wired,black,0.0
ducky,dk9087 shine 3 tkl green led backlit (blue cherry mx),standard,cherry mx blue,green,True,wired,black,0.0
ducky,dk9087 shine 3 tkl green led backlit (brown cherry mx),standard,cherry mx brown,green,True,wired,black,0.0
ducky,dk9087 shine 3 tkl green led backlit (red cherry mx),standard,cherry mx red,green,True,wired,black,0.0
ducky,dk9087 shine 3 tkl magenta led backlit (black cherry mx),standard,cherry mx black,purple,True,wired,black,0.0
ducky,dk9087 shine 3 tkl magenta led backlit (blue cherry mx),standard,cherry mx blue,purple,True,wired,black,0.0
ducky,dk9087 shine 3 tkl magenta led backlit (brown cherry mx),standard,cherry mx brown,purple,True,wired,black,0.0
