brand,model,size,color,rpm,airflow,decibels,pwm,price
enermax,uctp12p,0.4210526315789473,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': 23.81, 'max': 80.0, 'default': none}","{'min': 14.0, 'max': 25.0, 'default': none}",True,0.0
evercool,1225h12b-y21,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 4500}","{'min': none, 'max': none, 'default': 147.69}","{'min': none, 'max': none, 'default': 54.9}",False,0.0
evercool,cl8035/ld2,0.2105263157894736,clear,"{'min': none, 'max': none, 'default': 2300}","{'min': none, 'max': none, 'default': 31.62}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,cl8035/ld3,0.2105263157894736,white,"{'min': none, 'max': none, 'default': 2300}","{'min': none, 'max': none, 'default': 23.0}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,ec-8038,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 5000}","{'min': none, 'max': none, 'default': 67.09}","{'min': none, 'max': none, 'default': 43.8}",False,0.0
evercool,ec-ssf-12,0.4210526315789473,white,"{'min': 800, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 67.09}","{'min': 19.0, 'max': 26.0, 'default': none}",False,0.0
evercool,ec12025m12s,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 36.0}",False,0.0
evercool,ec4010th12bp,0.0,black,"{'min': 2000, 'max': 6500, 'default': none}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,ec4015sh12bp,0.0,black,"{'min': 3000, 'max': 10000, 'default': none}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 32.0}",False,0.0
evercool,ec4020sh12bp,0.0,black,"{'min': 3000, 'max': 9000, 'default': none}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 32.0}",False,0.0
evercool,ec4028hh12bp,0.0,black,"{'min': 3000, 'max': 12000, 'default': none}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 46.0}",False,0.0
evercool,ec8038hh12bp,0.2105263157894736,black,"{'min': 2000, 'max': 6500, 'default': none}","{'min': none, 'max': none, 'default': 37.1}","{'min': 22.0, 'max': 56.2, 'default': none}",False,0.0
evercool,ec9238h12bp,0.2736842105263158,black,"{'min': 1000, 'max': 3000, 'default': none}","{'min': none, 'max': none, 'default': 37.1}","{'min': none, 'max': none, 'default': 35.0}",True,0.0
evercool,evergreen,0.2736842105263158,green,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 38.58}","{'min': none, 'max': none, 'default': 16.0}",False,0.0
evercool,f-ec12038hh12bp,0.4210526315789473,black,"{'min': 800, 'max': 2200, 'default': none}","{'min': none, 'max': none, 'default': 38.58}","{'min': 17.2, 'max': 39.0, 'default': none}",True,0.0
evercool,f-ec1225a1hbt,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2600}","{'min': none, 'max': none, 'default': 88.0}","{'min': none, 'max': none, 'default': 48.0}",False,0.0
evercool,f-ec1238a1hbt-7,0.4210526315789473,black,"{'min': 2550, 'max': 2750, 'default': none}","{'min': 114.0, 'max': 123.0, 'default': none}","{'min': 40.0, 'max': 45.0, 'default': none}",False,0.0
evercool,f-ec9733h12ba-b,0.2736842105263158,black,"{'min': 2200, 'max': 2800, 'default': none}","{'min': none, 'max': none, 'default': 15.19}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-al12025b,0.4210526315789473,silver,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 79.14}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-al8025b,0.2105263157894736,silver,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 32.4}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-al9025b,0.2736842105263158,silver,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 40.9}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-aled12025b,0.4210526315789473,silver,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 79.2}","{'min': none, 'max': none, 'default': 34.0}",False,0.0
evercool,fan-aled12025b2,0.4210526315789473,silver,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 79.2}","{'min': none, 'max': none, 'default': 34.0}",False,0.0
evercool,fan-aled8025b2,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 32.4}","{'min': none, 'max': none, 'default': 12.0}",False,0.0
evercool,fan-aled9225b,0.2736842105263158,black / silver,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 38.4}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
evercool,fan-ec12025m12c,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 36.0}",False,0.0
evercool,fan-ec12038m12b,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2300}","{'min': none, 'max': none, 'default': 79.9}","{'min': none, 'max': none, 'default': 38.0}",False,0.0
evercool,fan-ec1225m12ca,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 72.94}","{'min': none, 'max': none, 'default': 36.0}",False,0.0
evercool,fan-ec1425l12ea,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 68.23}","{'min': none, 'max': none, 'default': 22.1}",False,0.0
evercool,fan-ec4007m12ca,0.0,black,"{'min': none, 'max': none, 'default': 5500}","{'min': none, 'max': none, 'default': 4.8}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
evercool,fan-ec4010m12ca,0.0,black,"{'min': none, 'max': none, 'default': 5000}","{'min': none, 'max': none, 'default': 6.24}","{'min': none, 'max': none, 'default': 21.0}",False,0.0
evercool,fan-ec4020m12ca,0.0,black,"{'min': none, 'max': none, 'default': 5000}","{'min': none, 'max': none, 'default': 5.62}","{'min': none, 'max': none, 'default': 21.0}",False,0.0
evercool,fan-ec8015m05ca,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 3500}","{'min': 12.66, 'max': 29.58, 'default': none}","{'min': none, 'max': none, 'default': 34.0}",False,0.0
evercool,fan-ec8015m12ca,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 28.49}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-ec8020m12ca,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 29.18}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-ec8025m05ca,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2500}","{'min': 12.66, 'max': 29.58, 'default': none}","{'min': none, 'max': none, 'default': 34.0}",False,0.0
evercool,fan-ec8025m12ca,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 32.4}","{'min': none, 'max': none, 'default': 28.0}",False,0.0
evercool,fan-ec9225m12ca,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 2200}","{'min': none, 'max': none, 'default': 38.35}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
evercool,fan-ld9225b-ec1,0.2736842105263158,clear,"{'min': none, 'max': none, 'default': 2300}","{'min': none, 'max': none, 'default': 31.62}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
evercool,fan-ld9225b-ec2,0.2736842105263158,clear,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 25.8}","{'min': none, 'max': none, 'default': 22.0}",False,0.0
evercool,rsf-14,0.5263157894736842,black / red,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 25.8}","{'min': none, 'max': none, 'default': 22.0}",False,0.0
evercool,spider filter,0.4210526315789473,red,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 80.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
fractal design,dynamic gp,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 52.3}","{'min': none, 'max': none, 'default': 19.39}",False,0.0
fractal design,dynamic gp-12,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 52.3}","{'min': none, 'max': none, 'default': 19.39}",False,0.0
fractal design,dynamic gp-14,0.5263157894736842,black / white,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 68.4}","{'min': none, 'max': none, 'default': 18.89}",False,0.0
fractal design,dynamic x2,0.4210526315789473,white,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 52.3}","{'min': none, 'max': none, 'default': 19.4}",False,0.0
fractal design,dynamic x2 gp,0.4210526315789473,white / black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 52.3}","{'min': none, 'max': none, 'default': 19.4}",False,0.0
fractal design,dynamic x2 gp-12,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 52.3}","{'min': none, 'max': none, 'default': 19.4}",False,0.0
fractal design,dynamic x2 gp-14,0.5263157894736842,white / black,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 68.4}","{'min': none, 'max': none, 'default': 18.9}",False,0.0
fractal design,prisma al,0.5263157894736842,white / black,"{'min': 500, 'max': 1700, 'default': none}","{'min': 31.67, 'max': 103.85, 'default': none}","{'min': 15.1, 'max': 34.1, 'default': none}",True,0.0
fractal design,prisma al 3-pack,0.5263157894736842,black / white,"{'min': 500, 'max': 1700, 'default': none}","{'min': 31.67, 'max': 103.85, 'default': none}","{'min': 15.1, 'max': 34.1, 'default': none}",True,0.0
fractal design,prisma sl,0.5263157894736842,black / white,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 63.33}","{'min': none, 'max': none, 'default': 19.4}",False,0.0
fractal design,silent ll,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 47.1}","{'min': none, 'max': none, 'default': 23.3}",False,0.0
fractal design,silent r2,0.2105263157894736,black / white,"{'min': none, 'max': none, 'default': 1400}","{'min': none, 'max': none, 'default': 19.5}","{'min': none, 'max': none, 'default': 14.3}",False,0.0
fractal design,silent r3,0.2105263157894736,black / white,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 20.2}","{'min': none, 'max': none, 'default': 18.1}",False,0.0
fractal design,venturi,0.4210526315789473,white / black,"{'min': 1100, 'max': 1400, 'default': none}","{'min': 65.8, 'max': 83.4, 'default': none}","{'min': 19.0, 'max': 25.3, 'default': none}",False,0.0
fractal design,venturi hf-12,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1400}","{'min': none, 'max': none, 'default': 83.4}","{'min': none, 'max': none, 'default': 25.3}",False,0.0
fractal design,venturi hf-14,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 118.2}","{'min': none, 'max': none, 'default': 26.5}",False,0.0
fractal design,venturi hp-12,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1800}","{'min': none, 'max': none, 'default': 61.4}","{'min': none, 'max': none, 'default': 31.7}",True,0.0
fractal design,venturi hp-14,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 78.09}","{'min': none, 'max': none, 'default': 30.1}",True,0.0
gamdias,aeolus m1,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 45.2}","{'min': none, 'max': none, 'default': 31.0}",False,0.0
gamemax,cyclone rgb,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1100}","{'min': none, 'max': none, 'default': 36.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
gamemax,eclipse rgb,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1300}","{'min': none, 'max': none, 'default': 43.2}","{'min': none, 'max': none, 'default': 25.88}",False,0.0
gamemax,mirage rgb,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1100}","{'min': none, 'max': none, 'default': 36.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
gamemax,mirage white fins,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1100}","{'min': none, 'max': none, 'default': 36.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
gamemax,razor argb,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 60.0}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
gamemax,storm force rgb,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 1300}","{'min': none, 'max': none, 'default': 41.4}","{'min': none, 'max': none, 'default': 21.0}",False,0.0
gamemax,velocity argb,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 94.8}","{'min': none, 'max': none, 'default': 23.8}",False,0.0
gelid solutions,silent,0.5263157894736842,black,"{'min': 750, 'max': 1200, 'default': none}","{'min': none, 'max': none, 'default': 74.5}","{'min': 12.0, 'max': 25.1, 'default': none}",True,0.0
gelid solutions,silent tc,0.2105263157894736,white,"{'min': 900, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 27.0}","{'min': 10.0, 'max': 21.5, 'default': none}",False,0.0
gelid solutions,slim,0.4210526315789473,black,"{'min': 900, 'max': 1600, 'default': none}","{'min': 25.0, 'max': 52.4, 'default': none}","{'min': 12.3, 'max': 25.4, 'default': none}",False,0.0
gelid solutions,wing,0.2105263157894736,black / green,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 28.1}","{'min': 10.0, 'max': 21.0, 'default': none}",False,0.0
gelid solutions,wing pl,0.4210526315789473,black / blue,"{'min': 600, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 75.59}","{'min': 10.0, 'max': 26.8, 'default': none}",True,0.0
hbt+,axe,0.5263157894736842,black / white,"{'min': 600, 'max': 1200, 'default': none}","{'min': 40.0, 'max': 70.0, 'default': none}","{'min': none, 'max': none, 'default': 23.0}",True,0.0
id-cooling,sf-12025-rgb 3-pack,0.4210526315789473,black / transparent,"{'min': 700, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 74.5}","{'min': 18.0, 'max': 35.2, 'default': none}",True,0.0
id-cooling,zf-12025-pink,0.4210526315789473,pink / white,"{'min': 900, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 74.5}","{'min': 16.3, 'max': 33.5, 'default': none}",True,0.0
in win,aurora 3-pack,0.4210526315789473,black / red,"{'min': 800, 'max': 2000, 'default': none}","{'min': 40.26, 'max': 57.64, 'default': none}","{'min': 23.7, 'max': 39.2, 'default': none}",True,0.0
in win,crown ac120 2-pack,0.4210526315789473,black / clear,"{'min': 500, 'max': 1600, 'default': none}","{'min': none, 'max': none, 'default': 53.08}","{'min': 14.7, 'max': 28.3, 'default': none}",True,0.0
in win,crown ac140 2-pack,0.5263157894736842,black / clear,"{'min': 500, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 69.03}","{'min': 18.1, 'max': 32.5, 'default': none}",True,0.0
in win,jupiter aj120,0.4210526315789473,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 70.32}","{'min': none, 'max': none, 'default': 35.0}",True,0.0
in win,jupiter aj120 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 70.32}","{'min': none, 'max': none, 'default': 35.0}",True,0.0
in win,mars,0.4210526315789473,black / red,"{'min': 600, 'max': 1400, 'default': none}","{'min': none, 'max': none, 'default': 38.73}","{'min': none, 'max': none, 'default': 25.0}",True,0.0
in win,polaris 2-pack,0.4210526315789473,black / translucent white,"{'min': 500, 'max': 1280, 'default': none}","{'min': none, 'max': none, 'default': 43.31}","{'min': none, 'max': none, 'default': 20.2}",True,0.0
in win,saturn asn120,0.4210526315789473,white / black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 43.31}","{'min': none, 'max': none, 'default': 20.2}",True,0.0
in win,saturn asn120 3-pack,0.4210526315789473,white / black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 43.31}","{'min': none, 'max': none, 'default': 20.2}",True,0.0
in win,sirius loop asl,0.4210526315789473,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 50.0}","{'min': none, 'max': none, 'default': 27.0}",True,0.0
in win,sirius loop asl 3-pack,0.4210526315789473,black,"{'min': 500, 'max': 1800, 'default': none}","{'min': none, 'max': none, 'default': 50.0}","{'min': none, 'max': none, 'default': 27.0}",True,0.0
insignia,ns-pcf1250,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1200}","{'min': none, 'max': none, 'default': 44.0}","{'min': none, 'max': none, 'default': 22.5}",False,0.0
insignia,ns-pcf8050,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2000}","{'min': none, 'max': none, 'default': 23.96}","{'min': none, 'max': none, 'default': 22.3}",False,0.0
kingwin,cf-012lb,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cf-012lbr,0.4210526315789473,red / black,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cf-012lbw,0.4210526315789473,black / white,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cf-014lb,0.5263157894736842,black,"{'min': none, 'max': none, 'default': 1000}","{'min': none, 'max': none, 'default': 58.0}","{'min': none, 'max': none, 'default': 23.0}",False,0.0
kingwin,cf-08lb,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 30.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
kingwin,cfbl-020lb,0.8421052631578947,white,"{'min': none, 'max': none, 'default': 800}","{'min': none, 'max': none, 'default': 31.21}","{'min': none, 'max': none, 'default': 19.87}",False,0.0
kingwin,cfbl-08lb,0.2105263157894736,transparent,"{'min': none, 'max': none, 'default': 1700}","{'min': none, 'max': none, 'default': 30.0}","{'min': none, 'max': none, 'default': 25.0}",False,0.0
kingwin,cfgn-012lb,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cfmc-012lb,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cfr-012lb,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cfw-012lb,0.4210526315789473,clear,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
kingwin,cfy-012lb,0.4210526315789473,transparent,"{'min': none, 'max': none, 'default': 950}","{'min': none, 'max': none, 'default': 40.0}","{'min': none, 'max': none, 'default': 19.0}",False,0.0
lc-power,lc-cf-120-pro,0.4210526315789473,translucent black,"{'min': 500, 'max': 1200, 'default': none}","{'min': 27.6, 'max': 68.4, 'default': none}","{'min': 60.8, 'max': 14.6, 'default': none}",True,0.0
lepa,casino,0.4210526315789473,transparent,"{'min': 600, 'max': 1600, 'default': none}","{'min': 24.85, 'max': 63.91, 'default': none}","{'min': 15.0, 'max': 25.0, 'default': none}",True,0.0
lepa,lp-bol12p-bl,0.4210526315789473,black,"{'min': 600, 'max': 1600, 'default': none}","{'min': none, 'max': none, 'default': 81.45}","{'min': 8.0, 'max': 18.0, 'default': none}",True,0.0
lepa,lp-bol12p-r,0.4210526315789473,black,"{'min': 600, 'max': 1600, 'default': none}","{'min': none, 'max': none, 'default': 81.45}","{'min': 8.0, 'max': 18.0, 'default': none}",True,0.0
lepa,lp-bol12r,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1600}","{'min': none, 'max': none, 'default': 81.45}","{'min': none, 'max': none, 'default': 18.0}",False,0.0
lepa,lp70d08r,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 1200}","{'min': 23.27, 'max': 42.64, 'default': none}","{'min': 17.0, 'max': 25.0, 'default': none}",False,0.0
lepa,lp70d12r,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1600}","{'min': 23.27, 'max': 42.64, 'default': none}","{'min': none, 'max': none, 'default': 24.0}",False,0.0
lepa,lpcp12n-bl,0.4210526315789473,transparent,"{'min': none, 'max': none, 'default': 900}","{'min': none, 'max': none, 'default': 40.18}","{'min': none, 'max': none, 'default': 16.0}",False,0.0
lepa,lpcp12n-r,0.4210526315789473,transparent,"{'min': none, 'max': none, 'default': 900}","{'min': none, 'max': none, 'default': 40.18}","{'min': none, 'max': none, 'default': 16.0}",False,0.0
lamptron,afb0412lb-f00,0.0,black,"{'min': none, 'max': none, 'default': 5000}","{'min': none, 'max': none, 'default': 6.5}","{'min': none, 'max': none, 'default': 18.5}",False,0.0
lamptron,afb0812lb-f00,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 2400}","{'min': none, 'max': none, 'default': 24.72}","{'min': none, 'max': none, 'default': 27.5}",False,0.0
lamptron,afb0812sh-f00,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 4000}","{'min': none, 'max': none, 'default': 46.62}","{'min': none, 'max': none, 'default': 40.0}",False,0.0
lamptron,afb0812sh-m,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 4000}","{'min': none, 'max': none, 'default': 46.62}","{'min': none, 'max': none, 'default': 40.0}",True,0.0
lamptron,afb1212h-r00,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 2500}","{'min': none, 'max': none, 'default': 82.67}","{'min': none, 'max': none, 'default': 38.5}",False,0.0
lamptron,afb1212she-pwm,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 3700}","{'min': none, 'max': none, 'default': 151.85}","{'min': none, 'max': none, 'default': 58.0}",True,0.0
lamptron,afc0912d-pwm,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 4800}","{'min': none, 'max': none, 'default': 102.59}","{'min': none, 'max': none, 'default': 53.0}",True,0.0
lamptron,afc1212d-pwm,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 3400}","{'min': none, 'max': none, 'default': 113.11}","{'min': none, 'max': none, 'default': 46.5}",True,0.0
lamptron,aub0812hh-m,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 3250}","{'min': none, 'max': none, 'default': 37.43}","{'min': none, 'max': none, 'default': 46.5}",True,0.0
lamptron,ffb0412shn-f00,0.0,black,"{'min': none, 'max': none, 'default': 13000}","{'min': none, 'max': none, 'default': 24.0}","{'min': none, 'max': none, 'default': 54.5}",False,0.0
lamptron,ffb0412vhn-f00,0.0,black,"{'min': none, 'max': none, 'default': 9500}","{'min': none, 'max': none, 'default': 15.79}","{'min': none, 'max': none, 'default': 41.9}",False,0.0
lamptron,ffb1212eh-pwm,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 4000}","{'min': none, 'max': none, 'default': 150.33}","{'min': none, 'max': none, 'default': 56.4}",True,0.0
lamptron,fn-fbk04f12u,0.0,black,"{'min': none, 'max': none, 'default': 9500}","{'min': none, 'max': none, 'default': 9.19}","{'min': none, 'max': none, 'default': 42.0}",False,0.0
lamptron,h80e12ms1b7-57a02,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 9500}","{'min': none, 'max': none, 'default': 66.09}","{'min': none, 'max': none, 'default': 42.0}",False,0.0
lamptron,h80e12ms1b7-pwm,0.2105263157894736,black,"{'min': none, 'max': none, 'default': 4500}","{'min': none, 'max': none, 'default': 66.09}","{'min': none, 'max': none, 'default': 42.0}",True,0.0
lamptron,ha40201v4-0000-c99,0.0,black,"{'min': none, 'max': none, 'default': 4700}","{'min': none, 'max': none, 'default': 5.5}","{'min': none, 'max': none, 'default': 12.8}",False,0.0
lamptron,m35172-57,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 4700}","{'min': none, 'max': none, 'default': 80.0}","{'min': none, 'max': none, 'default': 12.8}",False,0.0
lamptron,pfb1212uhe-f00,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 5500}","{'min': none, 'max': none, 'default': 252.85}","{'min': none, 'max': none, 'default': 66.5}",False,0.0
lamptron,qfr1212ghe-pwm,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 6000}","{'min': none, 'max': none, 'default': 210.38}","{'min': none, 'max': none, 'default': 64.0}",True,0.0
lamptron,t92e12bma7-pwm,0.2736842105263158,black,"{'min': none, 'max': none, 'default': 4000}","{'min': none, 'max': none, 'default': 83.0}","{'min': none, 'max': none, 'default': 43.5}",True,0.0
lian li,bora 3-pack,0.4210526315789473,black / white,"{'min': 800, 'max': 2050, 'default': none}","{'min': none, 'max': none, 'default': 57.2}","{'min': none, 'max': none, 'default': 43.5}",True,0.0
lian li,bora lite 3-pack,0.4210526315789473,silver,"{'min': 900, 'max': 1500, 'default': none}","{'min': none, 'max': none, 'default': 48.31}","{'min': none, 'max': none, 'default': 28.2}",True,0.0
lian li,uni sl120,0.4210526315789473,black,"{'min': 800, 'max': 1900, 'default': none}","{'min': none, 'max': none, 'default': 58.54}","{'min': 17.0, 'max': 31.0, 'default': none}",True,0.0
lian li,uni sl120 3-pack,0.4210526315789473,white,"{'min': 800, 'max': 1900, 'default': none}","{'min': none, 'max': none, 'default': 58.54}","{'min': 17.0, 'max': 31.0, 'default': none}",True,0.0
logisys,ccf80bl,0.2105263157894736,clear,"{'min': none, 'max': none, 'default': 2700}","{'min': none, 'max': none, 'default': 31.73}","{'min': none, 'max': none, 'default': 28.0}",False,0.0
logisys,ccf80uvbl,0.2105263157894736,clear,"{'min': none, 'max': none, 'default': 2700}","{'min': none, 'max': none, 'default': 31.73}","{'min': none, 'max': none, 'default': 28.0}",False,0.0
logisys,ccf80uvgn,0.2105263157894736,green,"{'min': none, 'max': none, 'default': 2700}","{'min': none, 'max': none, 'default': 31.73}","{'min': none, 'max': none, 'default': 28.0}",False,0.0
logisys,cf120bl,0.4210526315789473,clear,"{'min': 1800, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 69.15}","{'min': none, 'max': none, 'default': 39.29}",False,0.0
logisys,cf120dca,0.4210526315789473,black,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 57.91}","{'min': none, 'max': none, 'default': 26.6}",False,0.0
logisys,cf120gb,0.4210526315789473,green,"{'min': none, 'max': none, 'default': 1500}","{'min': none, 'max': none, 'default': 44.71}","{'min': none, 'max': none, 'default': 26.0}",False,0.0
logisys,cf120gn,0.4210526315789473,transparent,"{'min': 1800, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 69.15}","{'min': none, 'max': none, 'default': 39.29}",False,0.0
logisys,cf120rd,0.4210526315789473,clear,"{'min': 1800, 'max': 2000, 'default': none}","{'min': none, 'max': none, 'default': 69.15}","{'min': none, 'max': none, 'default': 39.29}",False,0.0
