brand,model,fan_rpm,decibels,color,radiator_size,price
Logisys,IC221PWM,"{'min': 900, 'max': 2400, 'default': None}","{'min': 17.8, 'max': 26.4, 'default': None}",,,"['USD', '0.00']"
Logisys,IC231PWM,"{'min': 900, 'max': 2400, 'default': None}","{'min': 17.8, 'max': 32.5, 'default': None}",,,"['USD', '0.00']"
Logisys,IC4100AST,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 30.1}",,,"['USD', '0.00']"
Logisys,IC4300X4,"{'min': 400, 'max': 2800, 'default': None}","{'min': 17.8, 'max': 40.7, 'default': None}",,,"['USD', '0.00']"
Logisys,MC106,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 19.0}",,,"['USD', '0.00']"
Logisys,MC2001IE,"{'min': None, 'max': None, 'default': 2200}","{'min': None, 'max': None, 'default': 23.4}",,,"['USD', '49.99']"
Logisys,MC3001IE,"{'min': 900, 'max': 2200, 'default': None}","{'min': 17.8, 'max': 34.6, 'default': None}",,,"['USD', '0.00']"
Logisys,MC4001IM,"{'min': 500, 'max': 1500, 'default': None}","{'min': 17.8, 'max': 27.6, 'default': None}",,,"['USD', '32.21']"
Logisys,MC4002IW,"{'min': 500, 'max': 1500, 'default': None}","{'min': 17.8, 'max': 27.6, 'default': None}",,,"['USD', '0.00']"
Logisys,MC4004IEXT,"{'min': 900, 'max': 2200, 'default': None}","{'min': 17.8, 'max': 28.1, 'default': None}",,,"['USD', '0.00']"
Logisys,MC4005IB,"{'min': 900, 'max': 1500, 'default': None}","{'min': 21.4, 'max': 32.1, 'default': None}",,,"['USD', '0.00']"
Logisys,MC6001IM,"{'min': 700, 'max': 1200, 'default': None}","{'min': 18.2, 'max': 26.7, 'default': None}",,,"['USD', '0.00']"
Logisys,MC6002GS,"{'min': 500, 'max': 1500, 'default': None}","{'min': 17.6, 'max': 27.6, 'default': None}",,,"['USD', '0.00']"
MSI,CORE FROZR L,"{'min': 500, 'max': 1800, 'default': None}","{'min': 17.2, 'max': 33.6, 'default': None}",,,"['USD', '54.99']"
MSI,Core Frozr XL,"{'min': 500, 'max': 1800, 'default': None}","{'min': 17.2, 'max': 33.6, 'default': None}",Black / Red,,"['USD', '110.20']"
MSI,MAG CORE LIQUID 240R,"{'min': 500, 'max': 2000, 'default': None}","{'min': 14.3, 'max': 34.3, 'default': None}",Black,240.0,"['USD', '84.99']"
MSI,MAG CORE LIQUID 360R,"{'min': 500, 'max': 2000, 'default': None}","{'min': 14.3, 'max': 34.3, 'default': None}",Black,360.0,"['USD', '119.99']"
Masscool,5T568S1H3,"{'min': None, 'max': None, 'default': 4200}","{'min': None, 'max': None, 'default': 31.8}",,,"['USD', '19.98']"
Masscool,5U1082F1M4,"{'min': 2000, 'max': 3600, 'default': None}","{'min': 23.0, 'max': 45.9, 'default': None}",,,"['USD', '0.00']"
Masscool,5W1081F1M3,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 31.0}",,,"['USD', '0.00']"
Masscool,7WA868,"{'min': 800, 'max': 2800, 'default': None}","{'min': 19.0, 'max': 27.0, 'default': None}",,,"['USD', '0.00']"
Masscool,8W2002B1M4,"{'min': 800, 'max': 2800, 'default': None}","{'min': 20.0, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
Masscool,8W2002F1M4,"{'min': 800, 'max': 2800, 'default': None}","{'min': 20.0, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
Masscool,8W501B1M3G,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 26.2}",,,"['USD', '24.76']"
Masscool,8W5020F1M,"{'min': 800, 'max': 2800, 'default': None}","{'min': 20.0, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
Masscool,8W553B1M3,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 26.2}",,,"['USD', '0.00']"
Masscool,8WA743,"{'min': 800, 'max': 2800, 'default': None}","{'min': 20.0, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
Masscool,8WT15-38,"{'min': None, 'max': None, 'default': 2400}","{'min': None, 'max': None, 'default': 30.0}",,,"['USD', '0.00']"
NZXT,HAVIK 120,"{'min': 1200, 'max': 1500, 'default': None}","{'min': 18.0, 'max': 22.0, 'default': None}",,,"['USD', '0.00']"
NZXT,HAVIK 140,"{'min': None, 'max': None, 'default': 1200}","{'min': None, 'max': None, 'default': 25.0}",,,"['USD', '0.00']"
NZXT,Kraken M22,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,120.0,"['USD', '79.99']"
NZXT,Kraken X31,"{'min': 800, 'max': 2000, 'default': None}","{'min': 18.0, 'max': 34.0, 'default': None}",,120.0,"['USD', '0.00']"
NZXT,Kraken X40,"{'min': 800, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 37.0, 'default': None}",,140.0,"['USD', '0.00']"
NZXT,Kraken X41,"{'min': 800, 'max': 2000, 'default': None}","{'min': 20.0, 'max': 37.0, 'default': None}",,140.0,"['USD', '0.00']"
NZXT,Kraken X42,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",,140.0,"['USD', '0.00']"
NZXT,Kraken X42 Rev 2,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",,140.0,"['USD', '0.00']"
NZXT,Kraken X52,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",,240.0,"['USD', '0.00']"
NZXT,Kraken X52 Rev 2,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",,240.0,"['USD', '374.99']"
NZXT,Kraken X53,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,240.0,"['USD', '129.99']"
NZXT,Kraken X53 RGB,"{'min': 5001, 'max': 1500, 'default': None}","{'min': 22.0, 'max': 33.0, 'default': None}",Black,240.0,"['USD', '159.99']"
NZXT,Kraken X60,"{'min': 800, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 37.0, 'default': None}",,280.0,"['USD', '0.00']"
NZXT,Kraken X61,"{'min': 800, 'max': 2000, 'default': None}","{'min': 20.0, 'max': 37.0, 'default': None}",,280.0,"['USD', '0.00']"
NZXT,Kraken X62,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",,280.0,"['USD', '0.00']"
NZXT,Kraken X62 Rev 2,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",,280.0,"['USD', '0.00']"
NZXT,Kraken X63,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",Black,280.0,"['USD', '143.98']"
NZXT,Kraken X63 RGB,"{'min': 5001, 'max': 1500, 'default': None}","{'min': 22.0, 'max': 33.0, 'default': None}",Black,280.0,"['USD', '179.99']"
NZXT,Kraken X72,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,360.0,"['USD', '169.99']"
NZXT,Kraken X73,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,360.0,"['USD', '159.99']"
NZXT,Kraken X73 RGB,"{'min': 5001, 'max': 1500, 'default': None}","{'min': 22.0, 'max': 33.0, 'default': None}",Black,360.0,"['USD', '219.99']"
NZXT,Kraken Z53,"{'min': 500, 'max': 2000, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,240.0,"['USD', '289.92']"
NZXT,Kraken Z63,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 38.0, 'default': None}",Black,280.0,"['USD', '228.99']"
NZXT,Kraken Z73,"{'min': 500, 'max': 1800, 'default': None}","{'min': 21.0, 'max': 36.0, 'default': None}",Black,360.0,"['USD', '329.99']"
NZXT,Respire T20,"{'min': 1300, 'max': 1800, 'default': None}","{'min': 26.5, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
NZXT,Respire T40,"{'min': 1300, 'max': 1800, 'default': None}","{'min': 26.5, 'max': 34.0, 'default': None}",,,"['USD', '0.00']"
Nexus,FLC-3000 R2,"{'min': 900, 'max': 2500, 'default': None}","{'min': 15.0, 'max': 24.0, 'default': None}",,,"['USD', '0.00']"
Nexus,LOW-7000 R2,"{'min': 500, 'max': 2000, 'default': None}","{'min': 15.0, 'max': 24.0, 'default': None}",,,"['USD', '0.00']"
NoFan,CR-80EH,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
NoFan,CR-95C,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Noctua,NH-C12P SE14,"{'min': 750, 'max': 1200, 'default': None}","{'min': 10.1, 'max': 19.6, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-C14,"{'min': 750, 'max': 1200, 'default': None}","{'min': 10.1, 'max': 19.6, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-C14S,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '118.64']"
Noctua,NH-D14,"{'min': 900, 'max': 1200, 'default': None}","{'min': 12.6, 'max': 19.8, 'default': None}",,,"['USD', '79.95']"
Noctua,NH-D14 SE2011,"{'min': 900, 'max': 1300, 'default': None}","{'min': 12.6, 'max': 19.8, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-D15,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '89.99']"
Noctua,NH-D15 CHROMAX.BLACK,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",Black,,"['USD', '0.00']"
Noctua,NH-D15 SE-AM4,"{'min': 1200, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '209.58']"
Noctua,NH-D15S,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '82.98']"
Noctua,NH-D15S chromax.black,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",Black,,"['USD', '0.00']"
Noctua,NH-D9DX i4 3U,"{'min': 400, 'max': 2000, 'default': None}","{'min': 16.3, 'max': 22.8, 'default': None}",,,"['USD', '61.99']"
Noctua,NH-D9L,"{'min': 400, 'max': 2000, 'default': None}","{'min': 16.3, 'max': 22.8, 'default': None}",,,"['USD', '54.95']"
Noctua,NH-L12,"{'min': 1200, 'max': 1600, 'default': None}","{'min': 13.1, 'max': 22.4, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-L12 Ghost S1,"{'min': 300, 'max': 1600, 'default': None}","{'min': 13.1, 'max': 17.6, 'default': None}",Silver / Beige,,"['USD', '54.90']"
Noctua,NH-L12S,"{'min': 450, 'max': 1850, 'default': None}","{'min': 16.8, 'max': 23.9, 'default': None}",,,"['USD', '49.90']"
Noctua,NH-L9a,"{'min': None, 'max': None, 'default': 2500}",,,,"['USD', '0.00']"
Noctua,NH-L9a-AM4,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",Brown,,"['USD', '39.90']"
Noctua,NH-L9a-AM4 chromax.black,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",Black,,"['USD', '49.90']"
Noctua,NH-L9i,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",,,"['USD', '39.95']"
Noctua,NH-L9i chromax.black,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",Black,,"['USD', '0.00']"
Noctua,NH-L9x65,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",,,"['USD', '49.95']"
Noctua,NH-L9x65 SE-AM4,"{'min': 600, 'max': 2500, 'default': None}","{'min': 14.8, 'max': 23.6, 'default': None}",,,"['USD', '81.87']"
Noctua,NH-U12A,"{'min': 450, 'max': 2000, 'default': None}","{'min': 18.8, 'max': 22.6, 'default': None}",Brown,,"['USD', '0.00']"
Noctua,NH-U12DXi4,"{'min': 300, 'max': 1500, 'default': None}","{'min': 18.6, 'max': 22.4, 'default': None}",,,"['USD', '64.95']"
Noctua,NH-U12P SE2,"{'min': 900, 'max': 1300, 'default': None}","{'min': 12.6, 'max': 19.8, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-U12S,"{'min': 300, 'max': 1500, 'default': None}","{'min': 18.6, 'max': 22.4, 'default': None}",,,"['USD', '59.95']"
Noctua,NH-U12S SE-AM4,"{'min': 300, 'max': 1500, 'default': None}","{'min': 18.6, 'max': 22.4, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-U12S TR4-SP3,"{'min': 300, 'max': 1500, 'default': None}","{'min': 18.6, 'max': 22.4, 'default': None}",,,"['USD', '69.95']"
Noctua,NH-U12S chromax.black,"{'min': 300, 'max': 1500, 'default': None}","{'min': 18.6, 'max': 22.4, 'default': None}",Black,,"['USD', '0.00']"
Noctua,NH-U14S,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '63.75']"
Noctua,NH-U14S TR4-SP3,"{'min': 300, 'max': 1500, 'default': None}","{'min': 19.2, 'max': 24.6, 'default': None}",,,"['USD', '79.90']"
Noctua,NH-U9 TR4-SP3,"{'min': 400, 'max': 2000, 'default': None}","{'min': 16.3, 'max': 22.8, 'default': None}",,,"['USD', '69.90']"
Noctua,NH-U9B SE2,"{'min': 1000, 'max': 1600, 'default': None}","{'min': 7.9, 'max': 17.6, 'default': None}",,,"['USD', '79.69']"
Noctua,NH-U9DO A3,"{'min': 1000, 'max': 1600, 'default': None}","{'min': 7.9, 'max': 17.6, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-U9DX 1366,"{'min': 1000, 'max': 1600, 'default': None}","{'min': 7.9, 'max': 17.6, 'default': None}",,,"['USD', '0.00']"
Noctua,NH-U9DXi4,"{'min': 300, 'max': 1600, 'default': None}","{'min': 13.1, 'max': 17.6, 'default': None}",,,"['USD', '59.90']"
Noctua,NH-U9S,"{'min': 400, 'max': 2000, 'default': None}","{'min': 16.3, 'max': 22.8, 'default': None}",,,"['USD', '59.95']"
Noctua,NH-U9S chromax.black,"{'min': 400, 'max': 2000, 'default': None}","{'min': 16.3, 'max': 22.8, 'default': None}",Black,,"['USD', '0.00']"
OcUK,240mm Extreme,,,,240.0,"['USD', '0.00']"
PC Cooler,GI-D66A,"{'min': 1000, 'max': 2000, 'default': None}","{'min': 8.0, 'max': 29.1, 'default': None}",Black,,"['USD', '0.00']"
Phanteks,PH-TC12DX,"{'min': 600, 'max': 1800, 'default': None}","{'min': 21.9, 'max': 27.6, 'default': None}",,,"['USD', '49.99']"
Phanteks,PH-TC12DX_BK,"{'min': 600, 'max': 1800, 'default': None}","{'min': 21.9, 'max': 27.6, 'default': None}",,,"['USD', '49.79']"
Phanteks,PH-TC12DX_BL,"{'min': 600, 'max': 1800, 'default': None}","{'min': 21.9, 'max': 27.6, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC12DX_RD,"{'min': 600, 'max': 1800, 'default': None}","{'min': 21.9, 'max': 27.6, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC12LS_BK,"{'min': 500, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 25.0}",,,"['USD', '38.99']"
Phanteks,PH-TC12LS_RGB,,"{'min': None, 'max': None, 'default': 25.0}",Black / White,,"['USD', '0.00']"
Phanteks,PH-TC14CS,"{'min': 700, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14CS_BK,"{'min': None, 'max': None, 'default': 700}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14CS_BL,"{'min': None, 'max': None, 'default': 700}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14CS_RD,"{'min': None, 'max': None, 'default': 1300}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14PE,"{'min': 700, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '87.99']"
Phanteks,PH-TC14PE_BK,"{'min': 900, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '89.99']"
Phanteks,PH-TC14PE_BL,"{'min': 700, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14PE_OR,"{'min': 700, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14PE_RD,"{'min': 700, 'max': 1200, 'default': None}","{'min': 13.4, 'max': 19.0, 'default': None}",,,"['USD', '0.00']"
Phanteks,PH-TC14S_BK,"{'min': 500, 'max': 1600, 'default': None}","{'min': None, 'max': None, 'default': 25.3}",,,"['USD', '51.99']"
Phanteks,PH-TC90LS,"{'min': 1000, 'max': 2500, 'default': None}","{'min': 19.0, 'max': 26.0, 'default': None}",,,"['USD', '0.00']"
Phononic,HEX 2.0,"{'min': 1000, 'max': 2650, 'default': None}","{'min': 17.0, 'max': 33.0, 'default': None}",,,"['USD', '155.99']"
Prolimatech,Basic 45,"{'min': 1000, 'max': 2000, 'default': None}",,,,"['USD', '0.00']"
Prolimatech,Basic 48,"{'min': 1000, 'max': 2000, 'default': None}",,,,"['USD', '0.00']"
Prolimatech,Basic 65,"{'min': 600, 'max': 1600, 'default': None}",,,,"['USD', '0.00']"
Prolimatech,Basic 68,"{'min': 600, 'max': 1600, 'default': None}",,,,"['USD', '0.00']"
Prolimatech,Basic 81,"{'min': 600, 'max': 1600, 'default': None}",,,,"['USD', '0.00']"
Prolimatech,Megahalems (No Fans),,,,,"['USD', '0.00']"
Prolimatech,Megahalems Rev.B,,,,,"['USD', '0.00']"
Prolimatech,PRO-ARMGD,,,,,"['USD', '0.00']"
Prolimatech,PRO-GNSS,"{'min': 800, 'max': 1600, 'default': None}",,,,"['USD', '139.66']"
Prolimatech,PRO-GNSS-BK,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
Prolimatech,PRO-MGH-B,,,,,"['USD', '0.00']"
Prolimatech,PRO-MGH-C,,"{'min': None, 'max': None, 'default': 26.0}",,,"['USD', '66.22']"
Prolimatech,PRO-PNTH,,,,,"['USD', '0.00']"
Prolimatech,PRO-SAM17,,,,,"['USD', '0.00']"
RAIJINTEK,AIDOS,"{'min': 1000, 'max': 2200, 'default': None}","{'min': None, 'max': None, 'default': 28.87}",,,"['USD', '38.55']"
RAIJINTEK,AIDOS BLACK,"{'min': 1000, 'max': 2200, 'default': None}","{'min': None, 'max': None, 'default': 28.87}",,,"['USD', '36.72']"
RAIJINTEK,DELOS RBW,"{'min': 650, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 22.95}",Black,,"['USD', '68.98']"
RAIJINTEK,EOS 240 RBW,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,240.0,"['USD', '92.99']"
RAIJINTEK,EOS 360 RBW,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,360.0,"['USD', '0.00']"
RAIJINTEK,EREBOSS BLACK,"{'min': 650, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '0.00']"
RAIJINTEK,EREBOSS CORE EDITION,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
RAIJINTEK,EreBoss,"{'min': 600, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '0.00']"
RAIJINTEK,JUNO PRO RBW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,,"['USD', '0.00']"
RAIJINTEK,JUNO-X,"{'min': 1200, 'max': 2500, 'default': None}","{'min': None, 'max': None, 'default': 26.0}",Black,,"['USD', '41.49']"
RAIJINTEK,JUNO-X RGB,"{'min': 1000, 'max': 2000, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '0.00']"
RAIJINTEK,LETO B,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 29.0}",Black / Blue,,"['USD', '0.00']"
RAIJINTEK,LETO R,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 29.0}",Black / Red,,"['USD', '0.00']"
RAIJINTEK,LETO W,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 29.0}",Black / Blue,,"['USD', '94.09']"
RAIJINTEK,MYA RBW,"{'min': 200, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.43}",Black,,"['USD', '59.48']"
RAIJINTEK,Orcus 120,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 23.0}",Black,120.0,"['USD', '0.00']"
RAIJINTEK,Orcus 120 RGW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,120.0,"['USD', '125.03']"
RAIJINTEK,Orcus 140 RGW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,140.0,"['USD', '198.63']"
RAIJINTEK,Orcus 240,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 23.0}",Black,240.0,"['USD', '0.00']"
RAIJINTEK,Orcus 240 RGW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,240.0,"['USD', '0.00']"
RAIJINTEK,Orcus 280 RGW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,280.0,"['USD', '113.05']"
RAIJINTEK,Orcus 360,"{'min': 800, 'max': 1800, 'default': None}","{'min': 800.0, 'max': 1800.0, 'default': None}",Black,360.0,"['USD', '166.76']"
RAIJINTEK,Orcus 360 RGW,"{'min': 400, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",Black,360.0,"['USD', '273.82']"
RAIJINTEK,PALLAS 120,"{'min': 200, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.43}",Black,,"['USD', '43.09']"
RAIJINTEK,PALLAS 120 RGB,"{'min': 200, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.43}",Black,,"['USD', '56.99']"
RAIJINTEK,PALLAS Black,"{'min': 650, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '0.00']"
RAIJINTEK,PALLAS Red,"{'min': 650, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 28.0}",,,"['USD', '61.74']"
RAIJINTEK,RHEA,"{'min': 800, 'max': 2200, 'default': None}","{'min': None, 'max': None, 'default': 27.9}",,,"['USD', '26.99']"
RAIJINTEK,THEMIS,"{'min': 1000, 'max': 1500, 'default': None}","{'min': None, 'max': None, 'default': 24.53}",,,"['USD', '31.17']"
RAIJINTEK,THEMIS BLACK,"{'min': 1000, 'max': 1500, 'default': None}","{'min': None, 'max': None, 'default': 24.53}",Black / Silver,,"['USD', '35.17']"
RAIJINTEK,THEMIS Evo,"{'min': 1000, 'max': 1500, 'default': None}","{'min': None, 'max': None, 'default': 24.53}",,,"['USD', '0.00']"
RAIJINTEK,TISIS,"{'min': 600, 'max': 1000, 'default': None}","{'min': None, 'max': None, 'default': 23.0}",,,"['USD', '70.18']"
RAIJINTEK,TISIS CORE EDITION,,"{'min': None, 'max': None, 'default': 0.0}",,,"['USD', '0.00']"
RAIJINTEK,TRITON,"{'min': 1000, 'max': 2600, 'default': None}","{'min': 21.6, 'max': 36.6, 'default': None}",,240.0,"['USD', '0.00']"
RAIJINTEK,TRITON BLUE,"{'min': 1000, 'max': 2600, 'default': None}","{'min': 21.6, 'max': 36.6, 'default': None}",,240.0,"['USD', '0.00']"
RAIJINTEK,TRITON GREEN,"{'min': 1000, 'max': 2600, 'default': None}","{'min': 21.6, 'max': 36.6, 'default': None}",,240.0,"['USD', '0.00']"
RAIJINTEK,TRITON RED,"{'min': 1000, 'max': 2600, 'default': None}","{'min': 21.6, 'max': 36.6, 'default': None}",,240.0,"['USD', '0.00']"
RAIJINTEK,ZELOS,"{'min': 800, 'max': 1400, 'default': None}","{'min': None, 'max': None, 'default': 20.0}",,,"['USD', '0.00']"
RIOTORO,BIFROST 120TI,,,,120.0,"['USD', '94.32']"
RIOTORO,BIFROST 240,,,,240.0,"['USD', '127.13']"
ROCCAT,ROCC-16003,"{'min': 800, 'max': 2200, 'default': None}","{'min': None, 'max': None, 'default': 25.0}",Black / Silver,,"['USD', '0.00']"
Raidmax,Cobra 240,"{'min': 500, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 21.2}",,240.0,"['USD', '0.00']"
Reeven,Arcziel,"{'min': 300, 'max': 2500, 'default': None}","{'min': 7.2, 'max': 31.1, 'default': None}",,,"['USD', '0.00']"
Reeven,Brontes,"{'min': 650, 'max': 2200, 'default': None}","{'min': 10.5, 'max': 31.67, 'default': None}",,,"['USD', '0.00']"
Reeven,Brontes RC-1001b,"{'min': 650, 'max': 2200, 'default': None}","{'min': 10.5, 'max': 31.67, 'default': None}",,,"['USD', '0.00']"
Reeven,Chrono Guard,"{'min': 300, 'max': 2500, 'default': None}","{'min': 7.2, 'max': 31.1, 'default': None}",,,"['USD', '0.00']"
Reeven,Hans,"{'min': 300, 'max': 1500, 'default': None}","{'min': 4.0, 'max': 29.8, 'default': None}",,,"['USD', '54.36']"
Reeven,Hans RC-1205n,"{'min': 300, 'max': 1500, 'default': None}","{'min': 4.0, 'max': 29.8, 'default': None}",,,"['USD', '0.00']"
Reeven,Justice,"{'min': 300, 'max': 1500, 'default': None}","{'min': 4.0, 'max': 29.8, 'default': None}",,,"['USD', '34.99']"
Reeven,Justice II,"{'min': 300, 'max': 1200, 'default': None}","{'min': 5.83, 'max': 25.1, 'default': None}",Black / Silver,,"['USD', '68.84']"
Reeven,Okeanos,"{'min': 300, 'max': 1800, 'default': None}","{'min': 4.0, 'max': 23.6, 'default': None}",,,"['USD', '79.98']"
Reeven,Ouranos,"{'min': 300, 'max': 1700, 'default': None}","{'min': 5.8, 'max': 36.4, 'default': None}",,,"['USD', '68.87']"
Reeven,Steropes,"{'min': 500, 'max': 2000, 'default': None}","{'min': 9.32, 'max': 33.67, 'default': None}",,,"['USD', '0.00']"
Reeven,Steropes RC-1206b,"{'min': 500, 'max': 2000, 'default': None}","{'min': 9.32, 'max': 33.67, 'default': None}",,,"['USD', '0.00']"
Reeven,Vanxie,"{'min': 800, 'max': 3300, 'default': None}","{'min': 8.2, 'max': 32.5, 'default': None}",,,"['USD', '0.00']"
Rosewill,AIOLOS,"{'min': None, 'max': None, 'default': 1500}","{'min': None, 'max': None, 'default': 24.6}",,,"['USD', '0.00']"
Rosewill,PB120,"{'min': 600, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 34.1}",Black,120.0,"['USD', '0.00']"
Rosewill,PB120-RGB,"{'min': 800, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 27.8}",Black,120.0,"['USD', '69.98']"
Rosewill,PB240,"{'min': 600, 'max': 1800, 'default': None}","{'min': None, 'max': None, 'default': 34.1}",Black,240.0,"['USD', '64.98']"
