brand,model,form_factor,color,psu_wattage,side_panel,external_bays,internal_bays,price
thermaltake,h200 tg rgb,atx mid tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,h200 tg snow rgb,atx mid tower,white,0.1240310077519379,,0.0,0.1,0.0
thermaltake,h550 tg argb,atx mid tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,lanbox lite,microatx mini tower,black,0.1240310077519379,,0.1666666666666666,0.1,0.0
thermaltake,level 10,atx full tower,black,0.1240310077519379,,0.25,0.3,0.0
thermaltake,level 10 gt,atx full tower,black,0.1240310077519379,,0.3333333333333333,0.25,0.0
thermaltake,level 10 gt battle edition,atx full tower,green / black,0.1240310077519379,,0.3333333333333333,0.25,0.0
thermaltake,level 10 gt lcs,atx full tower,black,0.1240310077519379,,0.1666666666666666,0.25,0.0
thermaltake,level 10 gts,atx mid tower,black,0.1240310077519379,,0.3333333333333333,0.25,0.0
thermaltake,level 10 gts snow edition,atx mid tower,white,0.1240310077519379,,0.3333333333333333,0.25,0.0
thermaltake,level 10 limited edition,atx full tower,silver,0.1240310077519379,,0.25,0.3,0.0
thermaltake,level 10 titanium,atx full tower,black / silver,0.1240310077519379,,0.25,0.3,0.0
thermaltake,level 20,atx full tower,black / silver,0.1240310077519379,,0.0,0.4,0.0
thermaltake,level 20 gt,atx full tower,black / silver,0.1240310077519379,,0.0,0.35,0.0
thermaltake,level 20 gt rgb plus,atx full tower,black / silver,0.1240310077519379,,0.0,0.35,0.0
thermaltake,level 20 ht,atx full tower,black,0.1240310077519379,,0.0,0.2,0.0
thermaltake,level 20 ht snow edition,atx full tower,black,0.1240310077519379,,0.0,0.2,0.0
thermaltake,level 20 mt,atx mid tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,level 20 rs argb,atx mid tower,black,0.1240310077519379,,0.0,0.15,0.0
thermaltake,level 20 vt,microatx desktop,black / silver,0.1240310077519379,,0.0,0.15,0.0
thermaltake,level 20 xt,atx desktop,black / silver,0.1240310077519379,,0.0,0.3,0.0
thermaltake,new soprano snow edition,atx mid tower,white,0.1240310077519379,,0.3333333333333333,0.25,0.0
thermaltake,overseer rx-i,atx full tower,black,0.1240310077519379,,0.25,0.25,0.0
thermaltake,overseer rx-i snow edition,atx full tower,white,0.1240310077519379,,0.25,0.25,0.0
thermaltake,s100,microatx mini tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,s100 snow edition,microatx mini tower,white / black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,s300 tempered glass edition,atx mid tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,s500,atx mid tower,black,0.1240310077519379,,0.0,0.1,0.0
thermaltake,sd101,mini itx tower,black,0.0930232558139534,,0.0833333333333333,0.05,0.0
thermaltake,soprano,atx mid tower,black,0.0930232558139534,,0.3333333333333333,0.25,0.0
thermaltake,soprano dx,atx mid tower,black,0.0930232558139534,,0.3333333333333333,0.25,0.0
thermaltake,sopranors 101,atx mid tower,black,0.0930232558139534,,0.3333333333333333,0.25,0.0
thermaltake,spedo advance package,atx full tower,black / silver,0.0930232558139534,,0.5833333333333333,0.3,0.0
thermaltake,suppressor f1,mini itx desktop,black,0.0930232558139534,,0.0,0.1,0.0
thermaltake,suppressor f31,atx mid tower,black,0.0930232558139534,,0.1666666666666666,0.15,0.0
thermaltake,suppressor f31 tg,atx mid tower,black,0.0930232558139534,,0.1666666666666666,0.15,0.0
thermaltake,suppressor f51,atx mid tower,black,0.0930232558139534,,0.1666666666666666,0.3,0.0
thermaltake,tower 900,atx full tower,black,0.0930232558139534,,0.0833333333333333,0.3,0.0
thermaltake,tower 900 snow edition,atx full tower,white,0.0930232558139534,,0.0833333333333333,0.3,0.0
thermaltake,urban 21 bom,atx mid tower,black,0.0930232558139534,,0.25,0.25,0.0
thermaltake,urban r21,atx mid tower,black,0.0930232558139534,,0.25,0.25,0.0
thermaltake,urban r31,atx mid tower,black,0.0930232558139534,,0.25,0.3,0.0
thermaltake,urban s1,microatx mini tower,black,0.0930232558139534,,0.1666666666666666,0.25,0.0
thermaltake,urban s21,atx mid tower,black,0.0930232558139534,,0.25,0.25,0.0
thermaltake,urban s31,atx mid tower,black,0.0930232558139534,,0.25,0.3,0.0
thermaltake,urban s31 window,atx mid tower,black,0.0930232558139534,,0.25,0.3,0.0
thermaltake,urban s41,atx mid tower,black,0.0930232558139534,,0.3333333333333333,0.25,0.0
thermaltake,urban s71,atx full tower,black,0.0930232558139534,,0.25,0.25,0.0
thermaltake,urban sd1,microatx mini tower,black,0.0930232558139534,,0.1666666666666666,0.1,0.0
thermaltake,urban t31 window,atx mid tower,black,0.0930232558139534,,0.25,0.3,0.0
thermaltake,urban t81,atx full tower,black,0.0930232558139534,,0.1666666666666666,0.4,0.0
thermaltake,v100,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.1,0.0
thermaltake,v2 plus,atx mid tower,black,0.3023255813953488,,0.25,0.3,0.0
thermaltake,v200,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
thermaltake,v200 rgb,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
thermaltake,v250 tg argb,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
thermaltake,v3 black amd edition,atx mid tower,black / red,0.3023255813953488,,0.3333333333333333,0.2,0.0
thermaltake,v3 black edition,atx mid tower,black,0.2868217054263565,,0.3333333333333333,0.2,0.0
thermaltake,v4 black edition,atx mid tower,black,0.2868217054263565,,0.3333333333333333,0.2,0.0
thermaltake,v5 black edition,atx mid tower,black,0.2868217054263565,,0.5,0.15,0.0
thermaltake,v6 blacx edition,atx mid tower,black,0.2868217054263565,,0.6666666666666666,0.15,0.0
thermaltake,v9 blacx,atx mid tower,black,0.2868217054263565,,0.25,0.25,0.0
thermaltake,v9 blacx edition,atx mid tower,black,0.2868217054263565,,0.25,0.25,0.0
thermaltake,v9 black edition,atx mid tower,black,0.2868217054263565,,0.3333333333333333,0.25,0.0
thermaltake,vn10006w2n-b,atx full tower,white / black,0.2868217054263565,,0.3333333333333333,0.25,0.0
thermaltake,vp300a5w2n,atx mid tower,blue,0.2868217054263565,,0.25,0.3,0.0
thermaltake,versa c21,atx mid tower,black,0.2868217054263565,,0.1666666666666666,0.15,0.0
thermaltake,versa c22 rgb,atx mid tower,black,0.2868217054263565,,0.0,0.1,0.0
thermaltake,versa c22 rgb snow edition,atx mid tower,white,0.2868217054263565,,0.0,0.1,0.0
thermaltake,versa c23 rgb,atx mid tower,black,0.2868217054263565,,0.0,0.1,0.0
thermaltake,versa g1,atx mid tower,black,0.2868217054263565,,0.25,0.25,0.0
thermaltake,versa g2,atx mid tower,black,0.2868217054263565,,0.25,0.25,0.0
thermaltake,versa h15,microatx mid tower,black,0.2868217054263565,,0.0833333333333333,0.15,0.0
thermaltake,versa h17,microatx mini tower,black,0.2868217054263565,,0.0,0.1,0.0
thermaltake,versa h18,microatx mini tower,black,0.2868217054263565,,0.0,0.1,0.0
thermaltake,versa h21,atx mid tower,black,0.3410852713178295,,0.25,0.15,0.0
thermaltake,versa h22,atx mid tower,black,0.3410852713178295,,0.25,0.0,0.0
thermaltake,versa h23,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
thermaltake,versa h24,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
thermaltake,versa h25,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
thermaltake,versa h26,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.1,0.0
thermaltake,versa h34,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
thermaltake,versa h35,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
thermaltake,versa i,atx mid tower,black,0.3410852713178295,,0.25,0.25,0.0
thermaltake,versa ii,atx mid tower,black,0.3410852713178295,,0.25,0.25,0.0
thermaltake,versa j21,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,versa j22,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.1,0.0
thermaltake,versa j22 rgb,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.1,0.0
thermaltake,versa j23,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,versa j23 rgb,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,versa j24,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,versa j24 argb,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,versa j24 rgb,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,versa j25,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,versa j25 rgb,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,versa n21,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.15,0.0
thermaltake,versa n24,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.1,0.0
thermaltake,versa n25,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.15,0.0
thermaltake,versa n26,atx mid tower,black,0.3410852713178295,,0.0833333333333333,0.15,0.0
thermaltake,versa n27,atx mid tower,white,0.3410852713178295,,0.0,0.2,0.0
thermaltake,view 21 tempered glass edition,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 22,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 27,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 31 tg,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,view 32  tg,atx mid tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 37,atx mid tower,black,0.3410852713178295,,0.0,0.15,0.0
thermaltake,view 51 argb edition,atx full tower,black,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 51 snow argb edition,atx full tower,white,0.3410852713178295,,0.0,0.1,0.0
thermaltake,view 71 tg,atx full tower,black,0.3410852713178295,,0.0,0.35,0.0
thermaltake,view 71 tg rgb,atx full tower,black,0.3410852713178295,,0.0,0.35,0.0
thermaltake,view 71 tg rgb plus,atx full tower,black / silver,0.3410852713178295,,0.0,0.35,0.0
thermaltake,view 71 tg snow,atx full tower,white,0.3410852713178295,,0.0,0.35,0.0
thermaltake,view 91,atx full tower,black,0.3410852713178295,,0.0,0.6000000000000001,0.0
thermaltake,wingma,microatx mid tower,black / silver,0.3410852713178295,,0.25,0.2,0.0
thermaltake,wingrs 201,atx mid tower,black,0.3410852713178295,,0.3333333333333333,0.2,0.0
thermaltake,xaser vi,atx full tower,silver / black,0.3410852713178295,,0.5833333333333333,0.35,0.0
topower,tp-1687bb-300,microatx desktop,black / white,0.1860465116279069,,0.0833333333333333,0.05,0.0
topower,tp-1687bb-400,microatx desktop,black,0.2635658914728682,,0.0833333333333333,0.05,0.0
topower,tp-1687bs-300,microatx desktop,black / silver,0.1860465116279069,,0.0833333333333333,0.05,0.0
topower,tp-1687bs-400,microatx desktop,black / silver,0.2635658914728682,,0.0833333333333333,0.05,0.0
topower,tp-3030bb-450,microatx mini tower,black,0.3023255813953488,,0.25,0.2,0.0
topower,tp-4106bb,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
topower,tp-4107bb-400,atx mid tower,black,0.2635658914728682,,0.3333333333333333,0.25,0.0
topower,tp-6208bb,atx mid tower,black,0.2635658914728682,,0.25,0.25,0.0
topower,tp-6208bb-450,atx mid tower,black / silver,0.3023255813953488,,0.3333333333333333,0.3,0.0
ultra,defender ii,atx mid tower,black,0.3023255813953488,,0.25,0.2,0.0
ultra,etorque x10,atx full tower,black,0.3023255813953488,,0.5,0.4,0.0
ultra,gladiator,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
ultra,rogue m925,atx full tower,black,0.3023255813953488,,0.25,0.4,0.0
ultra,rogue m950,atx full tower,black,0.3023255813953488,,0.25,0.4,0.0
ultra,xblaster pro,atx mid tower,black,0.3023255813953488,,0.25,0.35,0.0
ultra,xblaster v2,atx mid tower,black,0.3023255813953488,,0.25,0.3,0.0
vivo,athena,atx mid tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
vivo,case-v00,atx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
vivo,case-v01,atx mid tower,black / blue,0.3023255813953488,,0.25,0.15,0.0
vivo,case-v02,atx mid tower,black / blue,0.3023255813953488,,0.1666666666666666,0.15,0.0
vivo,case-v03,atx mid tower,black / red,0.3023255813953488,,0.1666666666666666,0.2,0.0
vivo,case-v03b,atx mid tower,black / blue,0.3023255813953488,,0.1666666666666666,0.2,0.0
vivo,case-v06,microatx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
vivo,case-v07,atx mid tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
vivo,case-v08,atx mid tower,black / blue,0.3023255813953488,,0.0,0.15,0.0
vivo,case-v10g,atx mid tower,black / blue,0.3023255813953488,,0.0,0.1,0.0
vivo,titan,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.1,0.0
wesena,htpc-e4-v3-b,htpc,black,0.3023255813953488,,0.0,0.1,0.0
x2,nextyde,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
xclio,a380bk,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.35,0.0
xclio,a380color,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.3,0.0
xclio,a380color-plus,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.3,0.0
xclio,a380plus,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.35,0.0
xclio,blackhawk,atx full tower,black,0.3023255813953488,,0.25,0.4,0.0
xclio,blue i,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,color i,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,coolbox advanced,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,godspeed 737,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,godspeed 747,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,godspeed one advanced,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,godspeed two advanced,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xclio,nighthawk,atx mid tower,black,0.3023255813953488,,0.25,0.2,0.0
xclio,nighthawk color,atx mid tower,black,0.3023255813953488,,0.25,0.2,0.0
xclio,touch 320,atx mid tower,black,0.3023255813953488,,0.25,0.4,0.0
xclio,touch 767,atx full tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
xclio,touch 787,atx full tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
xclio,wtbk,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.3,0.0
xclio,wtbk advanced,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.3,0.0
xclio,xclio 2000,atx full tower,black,0.3023255813953488,,0.4166666666666666,0.6000000000000001,0.0
xclio,xclio 777color,atx full tower,black,0.3023255813953488,,0.25,0.4,0.0
xfx,type-01 series bravo edition,atx mid tower,black,0.3023255813953488,,0.25,0.15,0.0
xigmatek,aeos,microatx mid tower,black,0.3023255813953488,,0.1666666666666666,0.1,0.0
xigmatek,aquila,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
xigmatek,asgard ii,atx mid tower,black / silver,0.3023255813953488,,0.3333333333333333,0.25,0.0
xigmatek,asgard pro,atx mid tower,black,0.3023255813953488,,0.25,0.35,0.0
xigmatek,assassin,atx mid tower,black / gray,0.3023255813953488,,0.25,0.4,0.0
xigmatek,assassin ii,atx mid tower,black / white,0.3023255813953488,,0.3333333333333333,0.25,0.0
xigmatek,ccc-ad38bt-u03,atx mid tower,black,0.3023255813953488,,0.25,0.4,0.0
xigmatek,ccc-ad38bv-u03,atx mid tower,black / orange,0.3023255813953488,,0.25,0.4,0.0
xigmatek,ccc-ad38bx-u03,atx mid tower,black / silver,0.3023255813953488,,0.25,0.4,0.0
xigmatek,ccm-38bbw-u01,atx mid tower,black,0.3023255813953488,,0.25,0.4,0.0
xigmatek,elysium,atx full tower,black / silver,0.3023255813953488,,1.0,0.4,0.0
xigmatek,elysium black server edition,atx full tower,black,0.3023255813953488,,0.5,0.4,0.0
xigmatek,eris,mini itx desktop,black,0.3023255813953488,,0.0833333333333333,0.05,0.0
xigmatek,frontliner,atx mid tower,white,0.3023255813953488,,0.1666666666666666,0.1,0.0
xigmatek,gigas,microatx desktop,silver,0.3023255813953488,,0.1666666666666666,0.3,0.0
xigmatek,hawthorn,atx mid tower,black / blue,0.3023255813953488,,0.0,0.1,0.0
xigmatek,mach ii,atx mid tower,black,0.3023255813953488,,0.25,0.15,0.0
xigmatek,midgard ii,atx mid tower,black,0.3023255813953488,,0.25,0.3,0.0
xigmatek,nebula,mini itx tower,white,0.3023255813953488,,0.0,0.1,0.0
xigmatek,octans,mini itx desktop,black,0.3023255813953488,,0.0,0.1,0.0
xigmatek,pantheon,atx mid tower,black,0.3023255813953488,,0.75,0.2,0.0
xigmatek,prosper,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
xigmatek,recon,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
xigmatek,scorpio,microatx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
xigmatek,shockwave,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
xigmatek,spirit m,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
xigmatek,utgard,atx mid tower,black,0.3023255813953488,,0.75,0.2,0.0
xigmatek,utgard mesh,atx mid tower,black,0.3023255813953488,,0.75,0.2,0.0
xigmatek,utgard window,atx mid tower,black,0.3023255813953488,,0.75,0.2,0.0
xion,axp-arm001-bl,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
xion,axp100-001bk,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xion,axp120-001bk,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xion,axp300-001bk,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xion,axp600-001bk,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
xion,axp970-001bk,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.15,0.0
xion,xon 310,microatx mid tower,black,0.3023255813953488,,0.0,0.05,0.0
xion,xon-160p,atx mid tower,black / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
xion,xon-160pcb,atx mid tower,black / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
xion,xon-180,atx mid tower,black,0.3410852713178295,,0.3333333333333333,0.2,0.0
xion,xon-301,atx mid tower,black / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
xion,xon-403,atx mid tower,black / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
xion,xon-560,microatx mini tower,black,0.3410852713178295,,0.1666666666666666,0.15,0.0
xion,xon-566tb,atx mid tower,black,0.3410852713178295,,0.4166666666666666,0.2,0.0
xion,xon-570,atx mid tower,black,0.3410852713178295,,0.25,0.25,0.0
xion,xon-710p,microatx slim,black,0.1860465116279069,,0.0833333333333333,0.05,0.0
xion,xon-720p,microatx slim,red / black,0.1860465116279069,,0.0833333333333333,0.05,0.0
xion,xon-791b,atx mid tower,black,0.1860465116279069,,0.6666666666666666,0.15,0.0
xion,xon-910pcb,microatx mid tower,white / red,0.3023255813953488,,0.0833333333333333,0.05,0.0
xion,xon-980,atx mid tower,black,0.3023255813953488,,0.25,0.35,0.0
xion,xon-990,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
xion,xon-cbx01,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xion,xon-ec001,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
xion,xon-350,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,gs-1000,atx full tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
zalman,gs1000 se,atx full tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
zalman,gs1000-t,atx full tower,black / silver,0.3023255813953488,,0.3333333333333333,0.3,0.0
zalman,gs1200,atx full tower,black,0.3023255813953488,,0.25,0.3,0.0
zalman,h1,atx full tower,black,0.3023255813953488,,0.25,0.35,0.0
zalman,hd160,htpc,silver / black,0.3023255813953488,,0.0833333333333333,0.2,0.0
zalman,hd160xt-s,htpc,silver / gray,0.3023255813953488,,0.0833333333333333,0.25,0.0
zalman,hd503,htpc,black,0.3023255813953488,,0.1666666666666666,0.15,0.0
zalman,k1,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,lq1000,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.2,0.0
zalman,m1,mini itx tower,black,0.3023255813953488,,0.0833333333333333,0.15,0.0
zalman,m3 plus,atx mini tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,ms1000-hs1,atx mid tower,black,0.3023255813953488,,0.5833333333333333,0.15,0.0
zalman,ms1000-hs2,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
zalman,ms800,atx mid tower,black,0.3023255813953488,,0.5,0.15,0.0
zalman,ms800 plus,atx mid tower,black,0.3023255813953488,,0.5,0.05,0.0
zalman,r1,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,s2,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,s3,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,s4,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,s4 plus,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,s5,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,t1u3,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,t2 plus,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,t5,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,t7,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
zalman,x3,atx mid tower,white,0.3023255813953488,,0.0,0.1,0.0
zalman,x7,atx full tower,black,0.3023255813953488,,0.0833333333333333,0.3,0.0
zalman,z1,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,z1 neo,atx mid tower,black,0.3023255813953488,,0.0833333333333333,0.2,0.0
zalman,z11,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z11 neo,atx mid tower,black,0.3023255813953488,,0.0833333333333333,0.3,0.0
zalman,z11 plus,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z11 plus hf1,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z12,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z12 plus,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z3,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,z3 plus,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,z3 plus white,atx mid tower,black / white,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,z5,atx mid tower,black,0.3023255813953488,,0.25,0.15,0.0
zalman,z5 plus,atx mid tower,black,0.3023255813953488,,0.25,0.15,0.0
zalman,z7,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.25,0.0
zalman,z9,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
zalman,z9 neo,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.2,0.0
zalman,z9 neo plus,atx mid tower,white / black,0.3023255813953488,,0.1666666666666666,0.1,0.0
zalman,z9 plus,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
zalman,zm-t1,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,zm-t1 plus,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,zm-t2,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,zm-t3,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,zm-t4,microatx mini tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
zalman,zm-z9 u3,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
zodiac,aries a-100,microatx mid tower,black,0.3023255813953488,,0.0833333333333333,0.05,0.0
be quiet!,dark base 700,atx mid tower,black,0.3023255813953488,,0.0,0.35,0.0
be quiet!,dark base 900,atx full tower,black / silver,0.3023255813953488,,0.1666666666666666,0.35,0.0
be quiet!,dark base pro 900 rev. 2,atx full tower,black / orange,0.3023255813953488,,0.1666666666666666,0.35,0.0
be quiet!,pure base 500,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
be quiet!,pure base 500dx,atx mid tower,white,0.3023255813953488,,0.0,0.1,0.0
be quiet!,pure base 600,atx mid tower,black / silver,0.3023255813953488,,0.1666666666666666,0.15,0.0
be quiet!,silent base 600,atx mid tower,black,0.3023255813953488,,0.25,0.15,0.0
be quiet!,silent base 601,atx mid tower,black / orange,0.3023255813953488,,0.0,0.15,0.0
be quiet!,silent base 800,atx mid tower,black,0.3023255813953488,,0.25,0.35,0.0
be quiet!,silent base 801,atx mid tower,black / silver,0.3023255813953488,,0.0,0.25,0.0
be quiet!,silent base 802,atx mid tower,black,0.3023255813953488,,0.0,0.15,0.0
darkflash,dlm 21,microatx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
darkflash,dlm 21 mesh,microatx mini tower,white,0.3023255813953488,,0.0,0.1,0.0
darkflash,dlm 22,microatx mid tower,green,0.3023255813953488,,0.0,0.1,0.0
darkflash,j11,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
darkflash,leo,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
darkflash,phantom,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
darkflash,t20,atx mid tower,black,0.3023255813953488,,0.0,0.1,0.0
darkflash,v22,atx mid tower,pink,0.3023255813953488,,0.0,0.05,0.0
ibuypower,arc 647 case,atx mid tower,black / red,0.3023255813953488,,0.25,0.15,0.0
istarusa,s-917,mini itx tower,black,0.3023255813953488,,0.5833333333333333,0.0,0.0
itek,lunar 19r2,atx mid tower,black,0.3023255813953488,,0.0,0.15,0.0
mean:it,4pm,atx desktop,black,0.3023255813953488,,0.0,0.15,0.0
mean:it,5pm,atx mid tower,black,0.3023255813953488,,0.0,0.15,0.0
nmediapc,htpc 1000b,htpc,silver / black,0.3023255813953488,,0.0833333333333333,0.2,0.0
nmediapc,htpc 1080p,htpc,black,0.3023255813953488,,0.0833333333333333,0.15,0.0
nmediapc,htpc 1800b,htpc,black,0.3023255813953488,,0.0833333333333333,0.0,0.0
nmediapc,htpc 2000b,htpc,silver / black,0.3023255813953488,,0.0833333333333333,0.3,0.0
nmediapc,htpc 2800b,htpc,black,0.3023255813953488,,0.0,0.2,0.0
nmediapc,htpc 3000b,htpc,black,0.3023255813953488,,0.0833333333333333,0.3,0.0
nmediapc,htpc 5000s,htpc,silver / black,0.3023255813953488,,0.0833333333333333,0.2,0.0
nmediapc,htpc 6000b,htpc,black,0.3023255813953488,,0.0833333333333333,0.25,0.0
nmediapc,htpc 7000b,htpc,black,0.3023255813953488,,0.0833333333333333,0.15,0.0
nmediapc,htpc 8000,htpc,brown,0.3023255813953488,,0.0833333333333333,0.2,0.0
ABKONCORE,Cronos 350M,MicroATX Mini Tower,Black,,,0.0,2.0,"['USD', '0.00']"
ADATA,XPG Battlecruiser,ATX Mid Tower,Black,,,0.0,2.0,"['USD', '189.99']"
