brand,model,form_factor,efficiency_rating,wattage,modular,color,price
Raidmax,RX-730SS,ATX,,730.0,Semi,,"['USD', '0.00']"
Raidmax,RX-735AP,ATX,80+ Bronze,735.0,Semi,,"['USD', '0.00']"
Raidmax,RX-835AP,ATX,80+ Bronze,835.0,Semi,,"['USD', '0.00']"
Raidmax,RX-850AE,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
Raidmax,Scorpio,ATX,80+ Bronze,535.0,Semi,Black / Blue,"['USD', '0.00']"
Raidmax,Thunder RGB,ATX,80+ Bronze,535.0,Semi,Black,"['USD', '0.00']"
Raidmax,Vampire,ATX,80+ Gold,700.0,Semi,,"['USD', '0.00']"
Replace Power,RP-TFX-420W,TFX,,420.0,No,,"['USD', '0.00']"
Rocketfish,RF-900WPS,ATX,,900.0,Full,,"['USD', '0.00']"
Rosewill,ARC 450,ATX,80+ Bronze,450.0,No,,"['USD', '59.99']"
Rosewill,ARC 550,ATX,80+ Bronze,550.0,No,,"['USD', '57.99']"
Rosewill,ARC 650,ATX,80+ Bronze,650.0,No,,"['USD', '59.99']"
Rosewill,ARC 750,ATX,80+ Bronze,750.0,No,,"['USD', '59.99']"
Rosewill,ARC M450,ATX,80+ Bronze,450.0,Semi,,"['USD', '0.00']"
Rosewill,ARC M550,ATX,80+ Bronze,550.0,Semi,,"['USD', '0.00']"
Rosewill,ARC M650,ATX,80+ Bronze,650.0,Semi,,"['USD', '0.00']"
Rosewill,CAPSTONE-1000-M,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
Rosewill,Capstone,ATX,80+ Gold,650.0,No,,"['USD', '0.00']"
Rosewill,Capstone G1000,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
Rosewill,Capstone G1200,ATX,80+ Gold,1200.0,Semi,,"['USD', '0.00']"
Rosewill,Capstone G750,ATX,80+ Gold,750.0,Semi,,"['USD', '0.00']"
Rosewill,Capstone G850,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
Rosewill,Fortress,ATX,80+ Platinum,450.0,No,,"['USD', '0.00']"
Rosewill,Glacier 1000M,ATX,80+ Bronze,1000.0,Semi,,"['USD', '114.99']"
Rosewill,Glacier 1200M,ATX,80+ Bronze,1200.0,Semi,,"['USD', '0.00']"
Rosewill,Glacier 500M,ATX,80+ Bronze,500.0,Semi,,"['USD', '59.99']"
Rosewill,Glacier 600M,ATX,80+ Bronze,600.0,Semi,,"['USD', '69.99']"
Rosewill,Glacier 700M,ATX,80+ Bronze,700.0,Semi,,"['USD', '79.99']"
Rosewill,Glacier 850M,ATX,80+ Bronze,850.0,Semi,,"['USD', '87.99']"
Rosewill,Green,ATX,80+,630.0,No,,"['USD', '0.00']"
Rosewill,HERCULES-1600,ATX,80+ Silver,1600.0,Semi,,"['USD', '0.00']"
Rosewill,HERCULES-1600S,ATX,80+ Gold,1600.0,Semi,,"['USD', '0.00']"
Rosewill,HIVE,ATX,80+ Bronze,750.0,Semi,,"['USD', '109.99']"
Rosewill,LEPTON,ATX,80+ Gold,500.0,Semi,Black,"['USD', '84.99']"
Rosewill,LEPTON 600,ATX,80+ Gold,600.0,Semi,Black,"['USD', '94.99']"
Rosewill,LEPTON 700,ATX,80+ Gold,700.0,Semi,,"['USD', '99.99']"
Rosewill,LP-6100C,ATX,,300.0,No,,"['USD', '0.00']"
Rosewill,Libertas,ATX,80+ Bronze,800.0,Full,,"['USD', '0.00']"
Rosewill,Lightning,ATX,80+ Gold,800.0,Semi,,"['USD', '0.00']"
Rosewill,PHOTON 1350,ATX,80+ Gold,1350.0,Full,Black,"['USD', '0.00']"
Rosewill,PHOTON-1050,ATX,80+ Gold,1050.0,Full,,"['USD', '149.99']"
Rosewill,PHOTON-1200,ATX,80+ Gold,1200.0,Full,,"['USD', '199.99']"
Rosewill,PHOTON-550,ATX,80+ Gold,550.0,Full,,"['USD', '89.99']"
Rosewill,PHOTON-650,ATX,80+ Gold,650.0,Full,,"['USD', '89.99']"
Rosewill,PHOTON-750,ATX,80+ Gold,750.0,Full,,"['USD', '129.99']"
Rosewill,PHOTON-850,ATX,80+ Gold,850.0,Full,,"['USD', '139.99']"
Rosewill,Quark 1000,ATX,80+ Platinum,1000.0,Full,,"['USD', '0.00']"
Rosewill,Quark 1200,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
Rosewill,Quark 550,ATX,80+ Platinum,550.0,Full,,"['USD', '0.00']"
Rosewill,Quark 650,ATX,80+ Platinum,650.0,Full,,"['USD', '0.00']"
Rosewill,Quark 750,ATX,80+ Platinum,750.0,Full,,"['USD', '0.00']"
Rosewill,Quark 850,ATX,80+ Platinum,850.0,Full,,"['USD', '0.00']"
Rosewill,RBR1000-M,ATX,80+ Bronze,1000.0,Semi,,"['USD', '149.99']"
Rosewill,RD-Z,ATX,80+,450.0,No,Black,"['USD', '0.00']"
Rosewill,RD600-M,ATX,,600.0,Semi,,"['USD', '0.00']"
Rosewill,RP600V2-S-SL,ATX,,600.0,No,,"['USD', '0.00']"
Rosewill,RV2-500,ATX,,500.0,No,,"['USD', '0.00']"
Rosewill,RV2-600,ATX,,600.0,No,,"['USD', '0.00']"
Rosewill,RV2-700,ATX,,700.0,No,,"['USD', '0.00']"
Rosewill,RV350,ATX,,350.0,No,,"['USD', '0.00']"
Rosewill,RV350-2,ATX,,350.0,No,,"['USD', '0.00']"
Rosewill,RX750-S-B,ATX,80+,750.0,No,,"['USD', '0.00']"
Rosewill,RX850-S-B,ATX,80+,850.0,No,,"['USD', '0.00']"
Rosewill,SL-300TFX,TFX,,300.0,No,,"['USD', '0.00']"
Rosewill,SilentNight-500,ATX,80+ Platinum,500.0,Semi,,"['USD', '0.00']"
Rosewill,Stallion,ATX,,500.0,No,,"['USD', '0.00']"
Rosewill,TOKAMAK 1200,ATX,80+ Titanium,1200.0,Full,,"['USD', '0.00']"
Rosewill,Tachyon,ATX,80+ Platinum,650.0,Semi,,"['USD', '0.00']"
Rosewill,VALENS-500,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
Rosewill,VALENS-500M,ATX,80+ Gold,500.0,Semi,,"['USD', '0.00']"
Rosewill,VALENS-600,ATX,80+ Gold,600.0,No,,"['USD', '146.99']"
Rosewill,VALENS-600M,ATX,80+ Gold,600.0,Semi,,"['USD', '0.00']"
Rosewill,VALENS-700,ATX,80+ Gold,700.0,No,,"['USD', '0.00']"
Rosewill,VALENS-700M,ATX,80+ Gold,700.0,Semi,,"['USD', '0.00']"
SHARKOON,SilentStorm,SFX,80+ Bronze,450.0,No,Black,"['USD', '0.00']"
SHARKOON,SilentStorm Cool Zero,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
SHARKOON,SilentStorm Icewind,ATX,80+ Bronze,550.0,Semi,White / Black,"['USD', '0.00']"
SHARKOON,SilentStorm Icewind Black,ATX,80+ Bronze,550.0,Semi,Black,"['USD', '0.00']"
SHARKOON,WPC Bronze,ATX,80+ Bronze,550.0,No,Black,"['USD', '0.00']"
SHARKOON,WPM Bronze,ATX,80+ Bronze,600.0,Semi,,"['USD', '0.00']"
SHARKOON,WPM Gold Zero,ATX,80+ Gold,550.0,Semi,Black,"['USD', '0.00']"
SeaSonic,CORE GM,ATX,80+ Gold,650.0,Semi,Black,"['USD', '0.00']"
SeaSonic,Core GC,ATX,80+ Gold,650.0,No,Black,"['USD', '0.00']"
SeaSonic,ECO,ATX,80+ Bronze,430.0,No,,"['USD', '0.00']"
SeaSonic,FOCUS,ATX,80+ Gold,850.0,Full,Black,"['USD', '0.00']"
SeaSonic,FOCUS Gold,ATX,80+ Gold,550.0,Semi,,"['USD', '99.49']"
SeaSonic,FOCUS PX,ATX,80+ Platinum,850.0,Full,Black,"['USD', '235.99']"
SeaSonic,FOCUS Plus Gold,ATX,80+ Gold,650.0,Full,,"['USD', '124.99']"
SeaSonic,FOCUS Plus Platinum,ATX,80+ Platinum,550.0,Full,,"['USD', '117.98']"
SeaSonic,FOCUS SGX,SFX,80+ Gold,500.0,Full,Black,"['USD', '107.98']"
SeaSonic,G,ATX,80+ Gold,650.0,Semi,,"['USD', '187.94']"
SeaSonic,M12II,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
SeaSonic,M12II EVO,ATX,80+ Bronze,520.0,Full,Black,"['USD', '0.00']"
SeaSonic,PRIME,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
SeaSonic,PRIME AIRTOUCH,ATX,80+ Gold,850.0,Full,Black / Red,"['USD', '0.00']"
SeaSonic,PRIME Fanless,ATX,80+ Titanium,700.0,Full,Black,"['USD', '269.74']"
SeaSonic,PRIME Gold,ATX,80+ Gold,1200.0,Full,,"['USD', '0.00']"
SeaSonic,PRIME PX,ATX,80+ Platinum,1000.0,Full,Black / Silver,"['USD', '625.99']"
SeaSonic,PRIME Platinum,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
SeaSonic,PRIME SNOWSILENT,ATX,80+ Platinum,650.0,Full,White,"['USD', '0.00']"
SeaSonic,PRIME TX,ATX,80+ Titanium,850.0,Full,Black,"['USD', '602.99']"
SeaSonic,PRIME Titanium,ATX,80+ Titanium,650.0,Full,,"['USD', '0.00']"
SeaSonic,PRIME Ultra Gold,ATX,80+ Gold,550.0,Full,Black,"['USD', '0.00']"
SeaSonic,PRIME Ultra Platinum,ATX,80+ Platinum,750.0,Full,Black,"['USD', '164.99']"
SeaSonic,PRIME Ultra Titanium,ATX,80+ Titanium,850.0,Full,,"['USD', '649.00']"
SeaSonic,Platinum,ATX,80+ Platinum,660.0,Full,,"['USD', '0.00']"
SeaSonic,S12G,ATX,80+ Gold,550.0,No,,"['USD', '0.00']"
SeaSonic,S12II,ATX,80+ Bronze,350.0,No,,"['USD', '0.00']"
SeaSonic,S12III,ATX,80+ Bronze,650.0,No,Black,"['USD', '64.99']"
SeaSonic,SS-300ES Bronze,ATX,80+ Bronze,300.0,No,,"['USD', '71.44']"
SeaSonic,SS-300ET Bronze,ATX,80+ Bronze,300.0,No,,"['USD', '0.00']"
SeaSonic,SS-300SFD,SFX,80+,300.0,No,,"['USD', '0.00']"
SeaSonic,SS-300TFX Bronze,TFX,80+ Bronze,300.0,No,,"['USD', '90.11']"
SeaSonic,SS-300TGW,TFX,80+ Gold,300.0,No,,"['USD', '0.00']"
SeaSonic,SS-350ET Bronze,ATX,80+ Bronze,350.0,No,,"['USD', '0.00']"
SeaSonic,SS-350SFE,SFX,80+,350.0,No,,"['USD', '0.00']"
SeaSonic,SS-350TGM Retail,TFX,80+ Gold,350.0,Full,,"['USD', '0.00']"
SeaSonic,SS-400ET Bronze,ATX,80+ Bronze,400.0,No,,"['USD', '0.00']"
SeaSonic,SS-500ES Bronze,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
SeaSonic,SS-500ET Bronze,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
SeaSonic,SS-600ES,ATX,80+ Bronze,600.0,No,Gray,"['USD', '129.01']"
SeaSonic,SS-750HT Silver,ATX,80+ Silver,750.0,No,,"['USD', '0.00']"
SeaSonic,SS-850HT Silver,ATX,80+ Silver,850.0,No,,"['USD', '239.95']"
SeaSonic,SSP-300SFG,SFX,80+ Gold,300.0,No,,"['USD', '0.00']"
SeaSonic,SSP-300ST,ATX,80+ Bronze,300.0,No,,"['USD', '0.00']"
SeaSonic,SSP-300SUG,Flex ATX,80+ Gold,300.0,No,,"['USD', '0.00']"
SeaSonic,SSP-300TBS,TFX,80+ Bronze,300.0,No,Silver,"['USD', '69.27']"
SeaSonic,SSP-350SE,ATX,80+ Bronze,350.0,No,,"['USD', '0.00']"
SeaSonic,SSP-350ST,ATX,80+ Bronze,350.0,No,,"['USD', '0.00']"
SeaSonic,SSP-450RT,ATX,80+ Gold,450.0,No,,"['USD', '0.00']"
SeaSonic,SSP-550RT,ATX,80+ Gold,550.0,No,,"['USD', '0.00']"
SeaSonic,SSP-650RT,ATX,80+ Gold,650.0,No,,"['USD', '0.00']"
SeaSonic,Snow Silent,ATX,80+ Platinum,1050.0,Full,,"['USD', '0.00']"
SeaSonic,TFX 350,TFX,80+ Gold,350.0,Full,,"['USD', '0.00']"
SeaSonic,X,ATX,80+ Gold,760.0,Full,,"['USD', '0.00']"
SeaSonic,X Series,ATX,80+ Gold,1250.0,Full,,"['USD', '0.00']"
Segotep,GP700G,ATX,80+ Gold,700.0,No,Black,"['USD', '0.00']"
Sentey,ERP-400-SS,ATX,,400.0,No,,"['USD', '0.00']"
Sentey,ERP-500-SM,ATX,,500.0,Full,,"['USD', '0.00']"
Sentey,ERP-500-SMR,ATX,,500.0,Full,,"['USD', '0.00']"
Sentey,ERP-500-SS,ATX,,500.0,No,,"['USD', '0.00']"
Sentey,ERP-600-SM,ATX,,600.0,Full,,"['USD', '0.00']"
Sentey,ERP-600-SS,ATX,,600.0,No,,"['USD', '0.00']"
Sentey,ERP-700-SS,ATX,,700.0,No,,"['USD', '0.00']"
Sentey,GSP1000-SM,ATX,80+ Gold,1000.0,Full,,"['USD', '0.00']"
Sentey,GSP650-SM,ATX,80+ Gold,650.0,Full,,"['USD', '0.00']"
Sentey,GSP750-SM,ATX,80+ Gold,750.0,Full,,"['USD', '0.00']"
Sentey,GSP850-SM,ATX,80+ Gold,850.0,Full,,"['USD', '0.00']"
Sentey,MBP HM,ATX,80+ Bronze,750.0,Semi,Black,"['USD', '0.00']"
Sentey,SDP550-SS,ATX,80+,550.0,No,,"['USD', '0.00']"
Sentey,SDP650-SS,ATX,80+,650.0,No,,"['USD', '0.00']"
Sentey,SDP750-SS,ATX,80+,750.0,No,,"['USD', '0.00']"
Sentey,SDP850-SS,ATX,80+,850.0,No,,"['USD', '0.00']"
Sentey,XPP725-PS,ATX,,725.0,Semi,,"['USD', '0.00']"
SilentiumPC,Supremo FM2,ATX,80+ Gold,750.0,Full,Black,"['USD', '0.00']"
SilentiumPC,Supremo L2,ATX,80+ Gold,650.0,No,Black,"['USD', '0.00']"
SilentiumPC,Supremo L2 V2,ATX,80+ Gold,550.0,No,Black,"['USD', '0.00']"
SilentiumPC,Vero L2,ATX,80+ Bronze,500.0,No,Black,"['USD', '0.00']"
SilentiumPC,Vero M2,ATX,80+ Bronze,600.0,No,Black,"['USD', '0.00']"
Silverstone,DA700,ATX,,700.0,Full,,"['USD', '0.00']"
Silverstone,DA750,ATX,,750.0,Full,,"['USD', '0.00']"
Silverstone,Essential,ATX,80+ Gold,650.0,No,Black,"['USD', '84.99']"
Silverstone,Nightjar,ATX,80+ Bronze,400.0,No,,"['USD', '0.00']"
Silverstone,OP1000-E,ATX,,1000.0,No,,"['USD', '0.00']"
Silverstone,OP1000-P,ATX,80+,1000.0,No,,"['USD', '0.00']"
Silverstone,OP750,ATX,,750.0,No,,"['USD', '0.00']"
Silverstone,OP800,ATX,,800.0,No,,"['USD', '0.00']"
Silverstone,OP850,ATX,,850.0,No,,"['USD', '0.00']"
Silverstone,SFX,SFX,80+ Bronze,300.0,No,,"['USD', '143.79']"
Silverstone,SST-FX350-G,Flex ATX,80+ Gold,350.0,No,Black,"['USD', '111.12']"
Silverstone,SST-TX300,TFX,80+ Bronze,300.0,No,Black,"['USD', '79.98']"
Silverstone,SX-B,SFX,80+ Bronze,300.0,No,Black,"['USD', '67.01']"
Silverstone,SX-G,SFX,80+ Gold,700.0,Full,Black,"['USD', '160.22']"
Silverstone,SX500-G,SFX,80+ Gold,500.0,Full,,"['USD', '108.98']"
Silverstone,SX650-G,SFX,80+ Gold,650.0,Full,,"['USD', '125.99']"
Silverstone,SX700-PT,SFX,80+ Platinum,700.0,Full,Black,"['USD', '174.99']"
Silverstone,Strider,ATX,80+,1200.0,Full,,"['USD', '0.00']"
Silverstone,Strider Gold S V2,ATX,80+ Gold,850.0,Full,,"['USD', '359.95']"
Silverstone,Strider Platinum,ATX,80+ Platinum,550.0,Full,,"['USD', '145.19']"
Silverstone,Strider Platinum S,ATX,80+ Platinum,1000.0,Full,Black,"['USD', '238.45']"
Silverstone,Strider Plus,ATX,80+ Bronze,500.0,Full,,"['USD', '0.00']"
Silverstone,Strider Titanium,ATX,80+ Titanium,1500.0,Full,Black / Blue,"['USD', '540.51']"
Silverstone,TX300,TFX,80+ Bronze,300.0,No,Black,"['USD', '81.18']"
Silverstone,Zeus,ATX,80+ Silver,1350.0,Full,,"['USD', '0.00']"
Solid Gear,SDGR-650E,ATX,,650.0,No,,"['USD', '0.00']"
Solid Gear,SDGR-750E,ATX,,750.0,Semi,,"['USD', '68.94']"
Solid Gear,SDGR-900E,ATX,,900.0,No,,"['USD', '65.98']"
Solid Gear,SDGR-FLEX220,Flex ATX,,220.0,No,,"['USD', '29.48']"
Sparkle,ATX-300PA,ATX,,300.0,No,,"['USD', '54.82']"
Sparkle,ATX-300PN-B204,ATX,,300.0,No,,"['USD', '0.00']"
Sparkle,ATX-350PN-B204,ATX,,350.0,No,,"['USD', '49.99']"
Sparkle,ATX-400PA,ATX,,400.0,No,,"['USD', '57.99']"
Sparkle,ATX-400PN-B204,ATX,,400.0,No,,"['USD', '63.95']"
Sparkle,ATX-450PN,ATX,,450.0,No,,"['USD', '0.00']"
Sparkle,FSP300-60ATV,ATX,,300.0,No,,"['USD', '0.00']"
Sparkle,FSP300-60THA,ATX,,300.0,No,,"['USD', '0.00']"
Sparkle,FSP300THAR-MC,ATX,,300.0,No,,"['USD', '0.00']"
Sparkle,FSP350-60GNV,SFX,,350.0,No,,"['USD', '59.99']"
Sparkle,FSP400-60GHS,SFX,80+ Bronze,400.0,No,,"['USD', '0.00']"
Sparkle,GW-EPS1000DA,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
Sparkle,GW-EPS1250DA,ATX,80+ Gold,1250.0,Full,,"['USD', '0.00']"
Sparkle,Magna,ATX,80+ Bronze,1200.0,Semi,,"['USD', '0.00']"
Sparkle,Magna GOLD PRO,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
Sparkle,R-FSP400-60ETN,ATX,80+ Platinum,400.0,No,,"['USD', '0.00']"
Sparkle,R-SPI1000GCM,ATX,80+,1000.0,Semi,,"['USD', '0.00']"
Sparkle,R-SPI600ACH5B,ATX,80+ Silver,600.0,No,,"['USD', '0.00']"
Sparkle,R-SPI600GHN,ATX,80+,600.0,No,,"['USD', '171.30']"
Sparkle,R-SPI650ACAG,ATX,80+ Gold,650.0,No,,"['USD', '0.00']"
Sparkle,R-SPI700ACH5B,ATX,80+ Silver,700.0,No,,"['USD', '0.00']"
Sparkle,R-SPI700GHN,ATX,80+,700.0,No,,"['USD', '0.00']"
Sparkle,R-SPI750ACAG,ATX,80+ Gold,750.0,No,,"['USD', '0.00']"
Sparkle,R-SPI900GCM,ATX,80+,900.0,Semi,,"['USD', '0.00']"
Sparkle,SCC-750AF,ATX,80+ Gold,750.0,Full,,"['USD', '0.00']"
Sparkle,SCC-850AF,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
Sparkle,SPI300GLS-B204,SFX,,300.0,No,,"['USD', '0.00']"
Sparkle,SPI300T8AB-B204,TFX,80+ Bronze,300.0,No,,"['USD', '0.00']"
Sparkle,SPI460PFB2-MC2,ATX,80+,460.0,No,,"['USD', '0.00']"
StarTech,ATX2POW400HS,ATX,,400.0,No,,"['USD', '0.00']"
StarTech,ATX2POW450HS,ATX,,450.0,No,,"['USD', '0.00']"
StarTech,ATX2POW500HS,ATX,,500.0,No,,"['USD', '0.00']"
StarTech,ATX2POWER350,ATX,,350.0,No,,"['USD', '51.49']"
StarTech,ATX2POWER400,ATX,,400.0,No,,"['USD', '140.46']"
StarTech,ATX2POWER430,ATX,80+,430.0,No,,"['USD', '145.59']"
StarTech,ATX2POWER450,ATX,,450.0,No,,"['USD', '0.00']"
StarTech,ATX2POWER530,ATX,80+ Bronze,530.0,No,,"['USD', '0.00']"
StarTech,ATX2PW400PRO,ATX,,400.0,No,,"['USD', '0.00']"
StarTech,ATX2PW430PRO,ATX,80+ Bronze,430.0,No,,"['USD', '0.00']"
StarTech,ATX2PW450PRO,ATX,,450.0,No,,"['USD', '0.00']"
StarTech,ATX2PW500PRO,ATX,,500.0,No,,"['USD', '0.00']"
StarTech,ATX2PW530PRO,ATX,80+ Bronze,530.0,No,,"['USD', '0.00']"
StarTech,ATX2PW550PRO,ATX,,550.0,No,,"['USD', '0.00']"
StarTech,ATX2PW550WH,ATX,80+,550.0,No,,"['USD', '0.00']"
StarTech,ATXPOW350PRO,ATX,,350.0,No,,"['USD', '137.28']"
StarTech,ATXPW350DELL,ATX,,350.0,No,,"['USD', '0.00']"
StarTech,ATXPW500PRO2,ATX,,500.0,No,,"['USD', '207.56']"
StarTech,ATXPW550PRO2,ATX,,550.0,No,,"['USD', '176.59']"
StarTech,MICATXPOW255,Micro ATX,,255.0,No,,"['USD', '0.00']"
Sunbeam,IC-PSU-US-2545-DW,ATX,,450.0,No,,"['USD', '0.00']"
Sunbeam,PSU-BKS580-US,ATX,,580.0,No,,"['USD', '0.00']"
Sunbeam,PSU-COM680-BK-US,ATX,,680.0,Full,,"['USD', '0.00']"
Sunbeam,PSU-COM780-BK-US,ATX,,780.0,Full,,"['USD', '0.00']"
Sunbeam,PSU-ECO750-US-BL,ATX,80+,750.0,No,,"['USD', '0.00']"
Sunbeam,PSU-H680-REV-US,ATX,,680.0,No,,"['USD', '0.00']"
Sunbeam,PSU-H680-REV-US-BL,ATX,,680.0,No,,"['USD', '0.00']"
Sunbeam,PSU-HUSH580-US,ATX,,580.0,No,,"['USD', '0.00']"
Sunbeam,PSU-HUSH580-US-BL,ATX,,580.0,No,,"['USD', '0.00']"
Super Flower,Amazon,ATX,80+ Bronze,550.0,No,,"['USD', '0.00']"
Super Flower,Golden Green HX,ATX,80+ Gold,350.0,No,,"['USD', '0.00']"
Super Flower,Golden Silent,ATX,80+ Gold,430.0,Semi,,"['USD', '0.00']"
Super Flower,LEADEX Special Edition,ATX,80+ Platinum,1000.0,Full,Black,"['USD', '0.00']"
Super Flower,Leadex,ATX,80+ Platinum,2000.0,Full,,"['USD', '0.00']"
Super Flower,Leadex Gold,ATX,80+ Gold,1300.0,Full,,"['USD', '0.00']"
Super Flower,Leadex III ARGB,ATX,80+ Gold,650.0,Full,White,"['USD', '159.99']"
Super Flower,Leadex III ARGB Pro,ATX,80+ Gold,850.0,Full,Black,"['USD', '189.99']"
Super Flower,Leadex III Gold,ATX,80+ Gold,750.0,Full,Black,"['USD', '0.00']"
Super Flower,Leadex Platinum,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
Super Flower,Leadex Silver,ATX,80+ Silver,550.0,Full,,"['USD', '0.00']"
Super Flower,Leadex Titanium,BTX,80+ Titanium,1000.0,Full,Black,"['USD', '0.00']"
TUNIQ,PSU-POT750-BK,ATX,80+ Bronze,750.0,No,,"['USD', '0.00']"
Tacens,AP II,ATX,,500.0,No,Black / Green,"['USD', '0.00']"
Tacens,Radix VII AG,ATX,80+ Silver,600.0,No,Black,"['USD', '0.00']"
Thermaltake,Black Widow,ATX,80+ Bronze,850.0,Semi,,"['USD', '0.00']"
Thermaltake,EVO_Blue,ATX,80+ Gold,750.0,Semi,,"['USD', '0.00']"
Thermaltake,German,ATX,80+,630.0,No,,"['USD', '173.00']"
Thermaltake,Litepower,ATX,,450.0,No,,"['USD', '0.00']"
Thermaltake,Smart,ATX,80+ Bronze,850.0,Semi,,"['USD', '0.00']"
Thermaltake,Smart BX1,ATX,80+ Bronze,750.0,No,Black,"['USD', '79.99']"
Thermaltake,Smart BX1 RGB,ATX,80+ Bronze,550.0,No,Black,"['USD', '91.90']"
Thermaltake,Smart DPS G,ATX,80+ Gold,650.0,Semi,,"['USD', '0.00']"
Thermaltake,Smart Pro RGB,ATX,80+ Bronze,650.0,Full,,"['USD', '171.98']"
Thermaltake,Smart RGB,ATX,80+,600.0,No,,"['USD', '69.99']"
Thermaltake,Smart RGB 230V,ATX,80+,500.0,No,Black,"['USD', '202.40']"
Thermaltake,Smart SE,ATX,80+ Bronze,630.0,Semi,,"['USD', '0.00']"
Thermaltake,Smart Series,ATX,80+,430.0,No,Black / White,"['USD', '38.98']"
Thermaltake,TOUGHPOWER PF1 ARGB,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
Thermaltake,TR2,ATX,,430.0,No,,"['USD', '0.00']"
Thermaltake,TR2 RX,ATX,80+ Bronze,850.0,Semi,,"['USD', '0.00']"
Thermaltake,TR2 S,ATX,80+,650.0,No,,"['USD', '0.00']"
Thermaltake,Toughpower,ATX,80+ Gold,550.0,Semi,,"['USD', '0.00']"
Thermaltake,Toughpower DPS G,ATX,80+ Gold,550.0,Full,,"['USD', '0.00']"
Thermaltake,Toughpower DPS G RGB,ATX,80+ Titanium,1250.0,Full,,"['USD', '739.00']"
Thermaltake,Toughpower DPS G RGB Gold,ATX,80+ Gold,750.0,Full,,"['USD', '240.00']"
Thermaltake,Toughpower DPS G RGB Titanium,ATX,80+ Titanium,850.0,Full,,"['USD', '0.00']"
Thermaltake,Toughpower GF1,ATX,80+ Gold,650.0,Full,Black,"['USD', '109.99']"
Thermaltake,Toughpower GF1 ARGB,ATX,80+ Gold,850.0,Full,,"['USD', '189.99']"
Thermaltake,Toughpower GF1 PE,ATX,80+ Gold,650.0,Full,,"['USD', '106.98']"
Thermaltake,Toughpower GOLD,ATX,80+ Gold,750.0,Semi,,"['USD', '152.99']"
Thermaltake,Toughpower GX1,ATX,80+ Gold,600.0,No,Black,"['USD', '79.80']"
Thermaltake,Toughpower GX1 RGB,ATX,80+ Gold,700.0,No,Black,"['USD', '0.00']"
Thermaltake,Toughpower GX2,ATX,80+ Gold,600.0,No,Black,"['USD', '79.99']"
Thermaltake,Toughpower Grand,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
Thermaltake,Toughpower Grand RGB,ATX,80+ Gold,750.0,Full,,"['USD', '119.99']"
Thermaltake,Toughpower Grand RGB Platinum,ATX,80+ Platinum,1050.0,Full,Black,"['USD', '0.00']"
Thermaltake,Toughpower Grand RGB Sync Edition,ATX,80+ Gold,850.0,Full,Black,"['USD', '0.00']"
Thermaltake,Toughpower PF1,ATX,80+ Platinum,850.0,Full,Black,"['USD', '179.99']"
Thermaltake,Toughpower SFX,SFX,80+ Gold,450.0,Full,Black,"['USD', '0.00']"
Thermaltake,Toughpower XT,ATX,80+ Bronze,650.0,Full,,"['USD', '0.00']"
Thermaltake,Toughpower iRGB PLUS,ATX,80+ Gold,1000.0,Full,Black,"['USD', '537.22']"
Thermaltake,Toughpower iRGB PLUS Platinum,ATX,80+ Platinum,1000.0,Full,Black,"['USD', '0.00']"
Thermaltake,W0328RU,ATX,,350.0,No,,"['USD', '0.00']"
Thortech,Thunderbolt,ATX,80+ Gold,650.0,Full,,"['USD', '0.00']"
Thortech,Thunderbolt PLUS,ATX,80+ Gold,800.0,Full,,"['USD', '0.00']"
Topower,GAPS-500LX,ATX,,500.0,No,,"['USD', '0.00']"
Topower,GAPS-500MX,ATX,,500.0,Full,,"['USD', '0.00']"
Topower,TOP-1000P12-ADJ,ATX,,1000.0,Semi,,"['USD', '0.00']"
Topower,TOP-1000WG,ATX,80+ Gold,1000.0,No,,"['USD', '0.00']"
Topower,TOP-1200W,ATX,80+,1200.0,Full,,"['USD', '0.00']"
Topower,TOP-400W80,ATX,80+,400.0,No,,"['USD', '0.00']"
Topower,TOP-400W801,ATX,80+,400.0,No,,"['USD', '0.00']"
Topower,TOP-500PM,ATX,,500.0,No,,"['USD', '0.00']"
Topower,TOP-500WB,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
Topower,TOP-600WB,ATX,80+ Bronze,600.0,No,,"['USD', '0.00']"
