brand,model,socket,form_factor,ram_slots,max_ram,color,price
ASRock,AB350M-HDV,AM4,Micro ATX,2.0,{'total': 32000000000},Black / White,"['USD', '0.00']"
ASRock,AD2500B-ITX,Integrated Atom D2500,Mini ITX,2.0,{'total': 4000000000},Black / Silver,"['USD', '0.00']"
ASRock,AD2550R/U3S3,Integrated Atom D2550,Mini ITX,2.0,{'total': 4000000000},Black / Green,"['USD', '0.00']"
ASRock,AD2700-ITX,Integrated Atom D2700,Mini ITX,2.0,{'total': 4000000000},Black / Blue,"['USD', '0.00']"
ASRock,AD2700B-ITX,Integrated Atom D2700,Mini ITX,2.0,{'total': 4000000000},Black / Blue,"['USD', '0.00']"
ASRock,AD525PV3,Integrated Atom D525,Mini ITX,2.0,{'total': 8000000000},Black / Blue,"['USD', '0.00']"
ASRock,AM1B-M,AM1,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,AM1B-MDH,AM1,Micro ATX,2.0,{'total': 16000000000},Black / Silver,"['USD', '0.00']"
ASRock,B150 GAMING K4/HYPER,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,B150 Gaming K4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,B150 PRO4/D3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M Pro4,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M Pro4/D3,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M Pro4/Hyper,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / White,"['USD', '0.00']"
ASRock,B150M Pro4S,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M Pro4S/D3,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M Pro4V,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M-DVS R2.0,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M-HDS,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M-HDV,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M-HDV/D3,LGA1151,ATX,2.0,{'total': 16000000000},Black / Orange,"['USD', '0.00']"
ASRock,B150M-ITX,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,B250 Pro4,LGA1151,ATX,4.0,{'total': 64000000000},Black / White,"['USD', '0.00']"
ASRock,B250M Pro4,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / White,"['USD', '0.00']"
ASRock,B250M-HDV,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / White,"['USD', '1008.95']"
ASRock,B360 Pro4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B360M Performance,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B360M Pro4,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B360M-HDV,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '140.09']"
ASRock,B360M-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,B365 Phantom Gaming 4,LGA1151,ATX,4.0,{'total': 128000000000},Black / Red,"['USD', '109.98']"
ASRock,B365 Pro4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '95.99']"
ASRock,B365M Phantom Gaming 4,LGA1151,Micro ATX,4.0,{'total': 128000000000},Black / Red,"['USD', '102.99']"
ASRock,B365M Pro4,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '69.99']"
ASRock,B365M-HDV,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '71.99']"
ASRock,B365M-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '128.12']"
ASRock,B450 Pro4,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '121.80']"
ASRock,B450 Steel Legend,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '109.00']"
ASRock,B450M PRO4,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B450M Pro4-F,AM4,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B450M Steel Legend,AM4,Micro ATX,4.0,{'total': 64000000000},Black / White,"['USD', '84.99']"
ASRock,B450M-HDV,AM4,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '119.98']"
ASRock,B450M-HDV R4.0,AM4,Micro ATX,2.0,{'total': 32000000000},Black / White,"['USD', '59.99']"
ASRock,B450M/AC,AM4,Micro ATX,4.0,{'total': 64000000000},Black,"['USD', '93.98']"
ASRock,B460 Phantom Gaming 4,LGA1200,ATX,4.0,{'total': 128000000000},Black,"['USD', '0.00']"
ASRock,B460 Pro4,LGA1200,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '114.28']"
ASRock,B460 Steel Legend,LGA1200,ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '119.99']"
ASRock,B460M Pro4,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
ASRock,B460M Steel Legend,LGA1200,Micro ATX,4.0,{'total': 128000000000},Black / Silver,"['USD', '118.49']"
ASRock,B460M-HDV,LGA1200,Micro ATX,2.0,{'total': 64000000000},Black,"['USD', '0.00']"
ASRock,B460M-ITX/ac,LGA1200,Mini ITX,2.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,B550 Extreme4,AM4,ATX,4.0,{'total': 128000000000},Blue / Black,"['USD', '144.99']"
ASRock,B550 PG Velocita,AM4,ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '159.99']"
ASRock,B550 Phantom Gaming 4,AM4,ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '99.99']"
ASRock,B550 Phantom Gaming 4/ac,AM4,ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '124.99']"
ASRock,B550 Phantom Gaming-ITX/ax,AM4,Mini ITX,2.0,{'total': 64000000000},Silver / Black,"['USD', '169.99']"
ASRock,B550 Pro4,AM4,ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '134.99']"
ASRock,B550 Steel Legend,AM4,ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '144.99']"
ASRock,B550 Taichi,AM4,ATX,4.0,{'total': 128000000000},Gold / Black,"['USD', '229.99']"
ASRock,B550M Phantom Gaming 4,AM4,Micro ATX,4.0,{'total': 128000000000},Black,"['USD', '110.00']"
ASRock,B550M Pro4,AM4,Micro ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '89.99']"
ASRock,B550M Steel Legend,AM4,Micro ATX,4.0,{'total': 128000000000},Silver / Black,"['USD', '109.99']"
ASRock,B550M-HDV,AM4,Micro ATX,2.0,{'total': 64000000000},Black,"['USD', '80.98']"
ASRock,B550M-ITX/ac,AM4,Mini ITX,2.0,{'total': 64000000000},Silver / Black,"['USD', '119.99']"
ASRock,B550M/ac,AM4,Micro ATX,4.0,{'total': 128000000000},Black / White,"['USD', '114.99']"
ASRock,B75 Pro3,LGA1155,ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75 Pro3-M,LGA1155,Micro ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M R2.0,LGA1155,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M-DGS,LGA1155,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M-DGS R2.0,LGA1155,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M-GL,LGA1155,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M-GL R2.0,LGA1155,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B75M-ITX,LGA1155,Mini ITX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B85 Anniversary,LGA1150,ATX,4.0,{'total': 32000000000},Black / Blue,"['USD', '0.00']"
ASRock,B85 Killer,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,B85 Pro4,LGA1150,ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,B85M,LGA1150,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B85M Pro4,LGA1150,Micro ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,B85M Pro4/ASM,LGA1150,Micro ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
ASRock,B85M-DGS,LGA1150,Micro ATX,2.0,{'total': 16000000000},Black,"['USD', '0.00']"
ASRock,B85M-GL,LGA1150,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,B85M-HDS,LGA1150,Micro ATX,2.0,{'total': 16000000000},Black / Silver,"['USD', '0.00']"
ASRock,B85M-ITX,LGA1150,Mini ITX,2.0,{'total': 16000000000},,"['USD', '0.00']"
ASRock,C226M WS,LGA1150,Micro ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '0.00']"
ASRock,C226WS,LGA1150,ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,C236 WSI,LGA1151,Mini ITX,2.0,{'total': 32000000000},Green / Blue,"['USD', '212.99']"
ASRock,C236M WS,LGA1151,Micro ATX,4.0,{'total': 64000000000},Green / Blue,"['USD', '206.92']"
ASRock,C246 WS,LGA1151,ATX,4.0,{'total': 64000000000},Green / Blue,"['USD', '240.75']"
ASRock,C246M WS,LGA1151,Micro ATX,4.0,{'total': 64000000000},Green / Blue,"['USD', '255.98']"
ASRock,C2550D4I,Integrated Atom C2550,Mini ITX,4.0,{'total': 64000000000},White / Blue,"['USD', '0.00']"
ASRock,C2750D4I,Integrated Atom C2750,Mini ITX,4.0,{'total': 64000000000},White / Blue,"['USD', '0.00']"
ASRock,C70M1,Integrated C-Series C-70,Mini ITX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
ASRock,D1520D4I,Integrated Xeon D-1520,Mini ITX,4.0,{'total': 128000000000},Black / Green,"['USD', '0.00']"
ASRock,E350M1,Integrated E-Series E-350,Mini ITX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
ASRock,E350M1/USB3,Integrated E-Series E-350,Mini ITX,2.0,{'total': 16000000000},Black / Blue,"['USD', '0.00']"
ASRock,E3C222D4U,LGA1150,Micro ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '189.99']"
ASRock,E3C224,LGA1150,ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '0.00']"
ASRock,E3C224-4L,LGA1150,ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '0.00']"
ASRock,E3C224-V+,LGA1150,ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '0.00']"
ASRock,E3C224-V4L,LGA1150,ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '0.00']"
ASRock,E3C224D2I,LGA1150,Mini ITX,2.0,{'total': 16000000000},Blue / White,"['USD', '0.00']"
ASRock,E3C224D4M-16RE,LGA1150,ATX,4.0,{'total': 32000000000},Green / Blue,"['USD', '561.34']"
ASRock,E3C226D2I,LGA1150,Mini ITX,2.0,{'total': 16000000000},Green,"['USD', '0.00']"
ASRock,E3C232D4U-V1L,LGA1151,Micro ATX,4.0,{'total': 64000000000},Green / Blue,"['USD', '0.00']"
ASRock,E3C236D2I,LGA1151,Mini ITX,2.0,{'total': 32000000000},Green / Blue,"['USD', '289.99']"
ASRock,E3C236D4U,LGA1151,Micro ATX,4.0,{'total': 64000000000},Green,"['USD', '269.99']"
ASRock,E3C246D4U,LGA1151,Micro ATX,4.0,{'total': 128000000000},Green,"['USD', '239.99']"
ASRock,E3V5 Performance Gaming/OC,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,E3V5 WS,LGA1151,ATX,4.0,{'total': 64000000000},Black / White,"['USD', '0.00']"
ASRock,EP2C602,2 x LGA2011,SSI EEB,8.0,{'total': 64000000000},Green / Blue,"['USD', '0.00']"
ASRock,EP2C602-4L/D16,2 x LGA2011,SSI EEB,16.0,{'total': 512000000000},Blue / White,"['USD', '0.00']"
ASRock,EP2C612 WS,2 x LGA2011-3,SSI EEB,8.0,{'total': 256000000000},Black / Blue,"['USD', '385.99']"
ASRock,EP2C612D16C-4L,2 x LGA2011-3 Narrow,SSI EEB,16.0,{'total': 1024000000000},Green / Blue,"['USD', '369.99']"
ASRock,EP2C612D16SM,2 x LGA2011-3 Narrow,SSI EEB,16.0,{'total': 1024000000000},Green / Blue,"['USD', '429.00']"
ASRock,EP2C612D16SM-2T,2 x LGA2011-3 Narrow,SSI EEB,16.0,{'total': 1024000000000},Green / Blue,"['USD', '554.29']"
ASRock,EPC612D4I,LGA2011-3 Narrow,Mini ITX,4.0,{'total': 64000000000},Black / Green,"['USD', '289.98']"
ASRock,EPC612D4U-2T8R,LGA2011-3 Narrow,Micro ATX,4.0,{'total': 512000000000},Green / Blue,"['USD', '0.00']"
ASRock,EPC612D4U-8R,LGA2011-3 Narrow,Micro ATX,4.0,{'total': 512000000000},Green / Blue,"['USD', '0.00']"
ASRock,EPC612D8A,LGA2011-3 Narrow,ATX,8.0,{'total': 256000000000},Green / Blue,"['USD', '0.00']"
ASRock,EPC612D8A-TB,LGA2011-3 Narrow,ATX,8.0,{'total': 256000000000},Green / Blue,"['USD', '0.00']"
ASRock,FATAL1TY 970 PERFORMANCE/3.1,AM3+/AM3,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,FM2A55M-DGS,FM2,Micro ATX,2.0,{'total': 16000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A55M-DGS R2.0,FM2,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
ASRock,FM2A55M-HD+,FM2+,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A55M-VG3+,FM2+,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A58M-HD+ R2.0,FM2+,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A68M-DG3+,FM2+,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A68M-HD+,FM2+,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A75 Pro4,FM2,ATX,4.0,{'total': 32000000000},Black,"['USD', '0.00']"
ASRock,FM2A75 Pro4-M,FM2,Micro ATX,4.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A75M Pro4+,FM2+,Micro ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A75M-DGS,FM2,Micro ATX,2.0,{'total': 16000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A75M-DGS R2.0,FM2,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A75M-HD+,FM2+,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A75M-ITX,FM2,Mini ITX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
ASRock,FM2A75M-ITX R2.0,FM2,Mini ITX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A78 PRO3+,FM2+,ATX,4.0,{'total': 64000000000},Black / Blue,"['USD', '0.00']"
ASRock,FM2A78M PRO3+,FM2+,Micro ATX,4.0,{'total': 64000000000},Black / Blue,"['USD', '0.00']"
ASRock,FM2A78M-HD+,FM2+,Micro ATX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A78M-HD+ R2.0,FM2+,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A78M-ITX+,FM2+,Mini ITX,2.0,{'total': 32000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A85X Extreme4,FM2,ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A85X Extreme4-M,FM2,Micro ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A85X Extreme6,FM2,ATX,4.0,{'total': 64000000000},Black / Gold,"['USD', '0.00']"
ASRock,FM2A85X-ITX,FM2,Mini ITX,2.0,{'total': 32000000000},Black / Gold,"['USD', '0.00']"
ASRock,FM2A88M EXTREME4+,FM2+,Micro ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A88M EXTREME4+ R2.0,FM2+,Micro ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A88M PRO3+,FM2+,Micro ATX,4.0,{'total': 64000000000},Black / Blue,"['USD', '0.00']"
ASRock,FM2A88M-HD+,FM2+,Micro ATX,2.0,{'total': 32000000000},,"['USD', '0.00']"
ASRock,FM2A88M-HD+_R2.0,FM2+,Micro ATX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,FM2A88X Extreme4+,FM2+,ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A88X Extreme6+,FM2+,ATX,4.0,{'total': 64000000000},Brown / Black,"['USD', '0.00']"
ASRock,FM2A88X PRO3+,FM2+,ATX,4.0,{'total': 64000000000},Black / Blue,"['USD', '0.00']"
ASRock,FM2A88X+ BTC,FM2+,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,FM2A88X+ Killer,FM2+,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,FM2A88X-ITX+,FM2+,Mini ITX,2.0,{'total': 32000000000},Black / Gray,"['USD', '0.00']"
ASRock,Fatal1ty 970 Performance,AM3+/AM3,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty 990FX Professional,AM3+,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty AB350 Gaming K4,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '255.49']"
ASRock,Fatal1ty B150 Gaming K4/D3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty B250 Gaming K4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty B250M Performance,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '114.99']"
ASRock,Fatal1ty B360 Gaming K4,LGA1151,ATX,4.0,{'total': 64000000000},Black,"['USD', '119.99']"
ASRock,Fatal1ty B450 GAMING K4,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '128.22']"
ASRock,Fatal1ty B450 Gaming-ITX/ac,AM4,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '99.99']"
ASRock,Fatal1ty E3V5 Performance Gaming/OC,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H170 Performance,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H170 Performance/D3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H270 Performance,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H270M Performance,LGA1151,Micro ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '129.99']"
ASRock,Fatal1ty H370 Performance,LGA1151,ATX,4.0,{'total': 64000000000},Black,"['USD', '229.66']"
ASRock,Fatal1ty H87 Performance,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H97 Killer,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty H97 Performance,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty P67 Performance,LGA1155,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty P67 Professional,LGA1155,ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
ASRock,Fatal1ty P67 Professional (B3),LGA1155,ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
ASRock,Fatal1ty X299 Gaming K6,LGA2066,ATX,8.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty X299 Professional Gaming i9,LGA2066,ATX,8.0,{'total': 128000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty X299 Professional Gaming i9 XE,LGA2066,ATX,8.0,{'total': 128000000000},Black / Gray,"['USD', '0.00']"
ASRock,Fatal1ty X370 Gaming K4,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '429.36']"
ASRock,Fatal1ty X370 Professional Gaming,AM4,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '354.21']"
ASRock,Fatal1ty X399 Professional Gaming,sTR4,ATX,8.0,{'total': 128000000000},Black / Silver,"['USD', '433.99']"
ASRock,Fatal1ty X470 Gaming K4,AM4,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty X470 Gaming-ITX/ac,AM4,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '129.99']"
ASRock,Fatal1ty X79 Professional,LGA2011,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99 Professional,LGA2011-3,EATX,8.0,{'total': 128000000000},Red / Black,"['USD', '0.00']"
ASRock,Fatal1ty X99 Professional Gaming i7,LGA2011-3,ATX,8.0,{'total': 128000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99 Professional/3.1,LGA2011-3,EATX,8.0,{'total': 128000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99M Killer,LGA2011-3,Micro ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99M Killer/3.1,LGA2011-3,Micro ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99X Killer,LGA2011-3,ATX,8.0,{'total': 128000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty X99X Killer/3.1,LGA2011-3,ATX,8.0,{'total': 128000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z170 Gaming K4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z170 Gaming K6,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z170 Gaming K6+,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z170 Gaming-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z170 Professional Gaming i7,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z270 Gaming K4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z270 Gaming K6,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '761.34']"
ASRock,Fatal1ty Z270 Gaming-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z370 Gaming K6,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty Z370 Gaming-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty Z370 Professional Gaming i7,LGA1151,ATX,4.0,{'total': 64000000000},Black / Silver,"['USD', '0.00']"
ASRock,Fatal1ty Z87 Killer,LGA1150,ATX,4.0,{'total': 32000000000},,"['USD', '0.00']"
ASRock,Fatal1ty Z87 Professional,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z97 Professional,LGA1150,ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,Fatal1ty Z97M Killer,LGA1150,Micro ATX,4.0,{'total': 32000000000},Black / Red,"['USD', '0.00']"
ASRock,G31M-S R2.0,LGA775,Micro ATX,2.0,{'total': 8000000000},,"['USD', '0.00']"
ASRock,G41M-GS,LGA775,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
ASRock,G41M-LE,LGA775,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
ASRock,G41M-S,LGA775,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
ASRock,G41M-S3,LGA775,Micro ATX,2.0,{'total': 8000000000},Blue / White,"['USD', '0.00']"
ASRock,G43Twins-FullHD,LGA775,Micro ATX,4.0,{'total': 8000000000},,"['USD', '0.00']"
ASRock,H110M-DGS,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '68.51']"
ASRock,H110M-DVS R3.0,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black,"['USD', '0.00']"
ASRock,H110M-DVS/D3,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-HDS,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-HDS R3.0,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-HDV,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-HDV R3.0,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-HDV/D3,LGA1151,Micro ATX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-ITX,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H110M-ITX/ac,LGA1151,Mini ITX,2.0,{'total': 32000000000},Black / Orange,"['USD', '0.00']"
ASRock,H170 Performance/Hyper,LGA1151,ATX,4.0,{'total': 64000000000},Black / Red,"['USD', '0.00']"
ASRock,H170 Pro4,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,H170 Pro4/D3,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,H170 Pro4S,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
ASRock,H170A-X1,LGA1151,ATX,4.0,{'total': 64000000000},Black / Orange,"['USD', '0.00']"
